type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,80600.0,-0.43367353380000406,2025-05-06 09:30:00,2025-05-06,87.1,2025-05-06 09:55:00,87.7,Exit for Delta Adjustment,-0.6000000000000085
CE,80900.0,0.11008447127218107,2025-05-06 09:55:00,2025-05-06,26.5,2025-05-06 10:25:00,15.25,Exit for Delta Adjustment,11.25
CE,80600.0,0.6662139418669822,2025-05-06 10:25:00,2025-05-06,68.75,2025-05-06 14:00:00,115.0,Exit for Delta Adjustment,-46.25
CE,80800.0,0.18030817220046402,2025-05-06 09:30:00,2025-05-06,75.8,2025-05-06 15:20:00,0.25,Final Expiry Exit,75.55
PE,80600.0,-0.23954408366292135,2025-05-06 09:35:00,2025-05-06,56.35,2025-05-06 15:20:00,2.45,Final Expiry Exit,53.9
CE,81000.0,0.059235911462457325,2025-05-06 14:00:00,2025-05-06,6.45,2025-05-06 15:20:00,0.15,Final Expiry Exit,6.3
CE,82100.0,0.46575818744571834,2025-05-13 09:30:00,2025-05-13,201.2,2025-05-13 11:05:00,362.4,Exit for Delta Adjustment,-161.2
PE,81400.0,-0.48316352601565965,2025-05-13 09:30:00,2025-05-13,187.9,2025-05-13 12:35:00,215.2,Exit for Delta Adjustment,-27.299999999999983
CE,82100.0,0.024375230845355568,2025-05-13 10:30:00,2025-05-13,149.2,2025-05-13 14:20:00,4.6,Exit for Delta Adjustment,144.6
PE,81100.0,-0.49606796181560686,2025-05-13 11:05:00,2025-05-13,108.95,2025-05-13 15:20:00,2.2,Final Expiry Exit,106.75
CE,82100.0,0.024375230845355568,2025-05-13 12:35:00,2025-05-13,34.75,2025-05-13 15:20:00,0.25,Final Expiry Exit,34.5
CE,81100.0,0.4716927309702513,2025-05-13 14:20:00,2025-05-13,66.7,2025-05-13 15:20:00,43.65,Final Expiry Exit,23.050000000000004
CE,82100.0,0.47909276783099314,2025-05-20 09:55:00,2025-05-20,92.45,2025-05-20 10:50:00,152.65,Exit for Delta Adjustment,-60.2
PE,81900.0,-0.6919392443025859,2025-05-20 09:30:00,2025-05-20,99.55,2025-05-20 12:15:00,228.0,Exit for Delta Adjustment,-128.45
CE,82200.0,0.04411786644536088,2025-05-20 09:30:00,2025-05-20,99.65,2025-05-20 15:20:00,0.15,Final Expiry Exit,99.5
PE,81100.0,-0.17192840044489432,2025-05-20 10:50:00,2025-05-20,14.5,2025-05-20 15:20:00,0.4,Final Expiry Exit,14.1
CE,81700.0,0.12781053399953346,2025-05-20 13:45:00,2025-05-20,16.15,2025-05-20 15:20:00,0.35,Final Expiry Exit,15.799999999999999
PE,81700.0,-0.6799785070845507,2025-05-27 11:20:00,2025-05-27,325.75,2025-05-27 14:00:00,550.65,Exit for Delta Adjustment,-224.89999999999998
CE,81800.0,0.2058970029498266,2025-05-27 09:30:00,2025-05-27,249.1,2025-05-27 15:20:00,0.3,Final Expiry Exit,248.79999999999998
PE,81000.0,-0.2739296639270763,2025-05-27 09:30:00,2025-05-27,245.65,2025-05-27 15:20:00,0.25,Final Expiry Exit,245.4
CE,82400.0,0.06803266097724969,2025-05-27 14:00:00,2025-05-27,19.6,2025-05-27 15:20:00,0.2,Final Expiry Exit,19.400000000000002
CE,81600.0,0.3391732722749198,2025-06-03 09:30:00,2025-06-03,303.2,2025-06-03 15:20:00,0.2,Final Expiry Exit,303.0
PE,80600.0,-0.34681441728407325,2025-06-03 09:30:00,2025-06-03,256.85,2025-06-03 15:20:00,0.25,Final Expiry Exit,256.6
