type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,80600.0,-0.43367353380000406,2025-05-06 09:30:00,2025-05-06,87.1,2025-05-06 09:55:00,87.7,Exit for Delta Adjustment,-0.6000000000000085
CE,80900.0,0.11008447127218107,2025-05-06 09:55:00,2025-05-06,26.5,2025-05-06 10:25:00,15.25,Exit for Delta Adjustment,11.25
CE,80600.0,0.6662139418669822,2025-05-06 10:25:00,2025-05-06,68.75,2025-05-06 14:00:00,115.0,Exit for Delta Adjustment,-46.25
CE,80800.0,0.18030817220046402,2025-05-06 09:30:00,2025-05-06,75.8,2025-05-06 15:20:00,0.25,Final Expiry Exit,75.55
PE,80600.0,-0.23954408366292135,2025-05-06 09:35:00,2025-05-06,56.35,2025-05-06 15:20:00,2.45,Final Expiry Exit,53.9
CE,81000.0,0.059235911462457325,2025-05-06 14:00:00,2025-05-06,6.45,2025-05-06 15:20:00,0.15,Final Expiry Exit,6.3
PE,81600.0,-0.5258262600378482,2025-05-13 09:30:00,2025-05-13,266.9,2025-05-13 09:50:00,436.1,Exit for Delta Adjustment,-169.20000000000005
CE,82800.0,0.02256183395833049,2025-05-13 09:50:00,2025-05-13,48.75,2025-05-13 13:00:00,6.65,Exit for Delta Adjustment,42.1
CE,82000.0,0.10689065154299315,2025-05-13 09:30:00,2025-05-13,233.75,2025-05-13 15:20:00,0.3,Final Expiry Exit,233.45
PE,81300.0,-0.5595846951534,2025-05-13 09:40:00,2025-05-13,122.2,2025-05-13 15:20:00,160.35,Final Expiry Exit,-38.14999999999999
CE,81300.0,0.4526940436104069,2025-05-13 13:00:00,2025-05-13,145.15,2025-05-13 15:20:00,0.75,Final Expiry Exit,144.4
CE,82100.0,0.47909276783099314,2025-05-20 09:55:00,2025-05-20,92.45,2025-05-20 10:50:00,152.65,Exit for Delta Adjustment,-60.2
PE,81900.0,-0.6919392443025859,2025-05-20 09:30:00,2025-05-20,99.55,2025-05-20 12:15:00,228.0,Exit for Delta Adjustment,-128.45
CE,82200.0,0.04411786644536088,2025-05-20 09:30:00,2025-05-20,99.65,2025-05-20 15:20:00,0.15,Final Expiry Exit,99.5
PE,81100.0,-0.17192840044489432,2025-05-20 10:50:00,2025-05-20,14.5,2025-05-20 15:20:00,0.4,Final Expiry Exit,14.1
CE,81700.0,0.12781053399953346,2025-05-20 13:45:00,2025-05-20,16.15,2025-05-20 15:20:00,0.35,Final Expiry Exit,15.799999999999999
PE,81200.0,-0.15015697476044776,2025-05-27 09:30:00,2025-05-27,332.6,2025-05-27 11:30:00,78.25,Exit for Delta Adjustment,254.35000000000002
PE,82300.0,-0.7232294232656522,2025-05-27 11:30:00,2025-05-27,451.25,2025-05-27 12:30:00,827.8,Exit Max Delta Leg,-376.54999999999995
PE,81200.0,-0.5148484254258616,2025-05-27 11:05:00,2025-05-27,148.65,2025-05-27 14:20:00,215.4,Exit for Delta Adjustment,-66.75
CE,81700.0,0.12405045749580162,2025-05-27 09:30:00,2025-05-27,278.25,2025-05-27 15:20:00,0.25,Final Expiry Exit,278.0
PE,81000.0,-0.3437688479508285,2025-05-27 12:30:00,2025-05-27,74.0,2025-05-27 15:20:00,0.25,Final Expiry Exit,73.75
CE,81500.0,0.2197183904550269,2025-05-27 14:20:00,2025-05-27,44.6,2025-05-27 15:20:00,49.3,Final Expiry Exit,-4.699999999999996
PE,80900.0,-0.48853911790986504,2025-06-03 10:25:00,2025-06-03,224.15,2025-06-03 11:15:00,416.9,Exit for Delta Adjustment,-192.74999999999997
