Date,vix,Position,Action,PE_Long_Time,PE_Short_Time,CE_Short_Time,CE_Long_Time,Index Value,PE_Long_Strike,PE_Short_Strike,CE_Short_Strike,CE_Long_Strike,ExpiryDate,DaysToExpiry,Day,PE_Long_Premium,PE_Short_Premium,CE_Short_Premium,CE_Long_Premium,PE_Long_Stoploss,PE_Short_Stoploss,CE_Short_Stoploss,CE_Long_Stoploss,PE_Short_target,CE_Short_target,PE_Long_Exit,PE_Short_Exit,CE_Short_Exit,CE_Long_Exit,Premium
2025-07-07,12.66,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,83367.05,82400.0,82700,84100,84400.0,2025-07-08 00:00:00,1.0,Monday,36.3,69.25,51.6,26.4,0,138.5,103.2,0,13.85,10.32,,,,,174.45000000000005
2025-07-07,,0,Long,2025-07-08 09:31:00,2025-07-08 09:31:00,2025-07-08 10:00:00,2025-07-08 10:00:00,,82400.0,82700,84100,84400.0,2025-07-08 00:00:00,1.0,Monday,"[5.4, 5.4]","[11.05, 11.05]","[10.25, 10.25]","[4.4, 4.4]",0,,,0,,,Exit,Target hit,Target hit,Exit,-34.5
2025-07-14,12.15,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82209.0,81300.0,81600,82800,83200.0,2025-07-15 00:00:00,1.0,Monday,29.9,56.9,72.5,33.05,0,113.8,145.0,0,11.38,14.5,,,,,199.35
2025-07-14,,0,Long,2025-07-15 09:16:00,2025-07-15 09:16:00,2025-07-15 10:22:00,2025-07-15 10:22:00,,81300.0,81600,82800,83200.0,2025-07-15 00:00:00,1.0,Monday,"[4.75, 4.75]","[9.85, 9.85]","[14.5, 14.5]","[5.9, 5.9]",0,,,0,,,Exit,Target hit,Target hit,Exit,-41.1
2025-07-21,11.6,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81570.21,80700.0,81000,82200,82500.0,2025-07-22 00:00:00,1.0,Monday,34.4,67.3,61.25,32.55,0,134.6,122.5,0,13.46,12.25,,,,,184.8
2025-07-21,,0,Long,2025-07-21 14:57:00,2025-07-21 14:57:00,2025-07-21 09:48:00,2025-07-21 09:48:00,,80700.0,81000,82200,82500.0,2025-07-22 00:00:00,1.0,Monday,"[7.55, 7.55]","[13.3, 13.3]","[130.75, 25.35]","[69.2, 2.0]",0,,,0,,,Exit,Target hit,SL hit,Exit,-125.5
2025-07-28,11.69,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81243.5,80300.0,80600,81800,82200.0,2025-07-29 00:00:00,1.0,Monday,23.5,46.65,75.15,34.7,0,93.3,150.3,0,9.33,15.03,,,,,190.79999999999995
2025-07-28,,0,Long,2025-07-28 13:33:00,2025-07-28 13:33:00,2025-07-28 10:16:00,2025-07-28 10:16:00,,80300.0,80600,81800,82200.0,2025-07-29 00:00:00,1.0,Monday,"[44.8, 1.1]","[95.0, 1.3]","[166.5, 1.4]","[77.2, 1.2]",0,,,0,,,Exit,SL hit,SL hit,Exit,-140.3
2025-08-04,12.28,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80860.84,80000.0,80300,81500,81800.0,2025-08-05 00:00:00,1.0,Monday,47.45,89.3,89.5,46.0,0,178.6,179.0,0,17.86,17.900000000000002,,,,,256.04999999999995
2025-08-04,,0,Long,2025-08-04 09:49:00,2025-08-04 09:49:00,2025-08-05 09:39:00,2025-08-05 09:39:00,,80000.0,80300,81500,81800.0,2025-08-05 00:00:00,1.0,Monday,"[105.8, 2.35]","[182.85, 3.0]","[16.3, 16.3]","[7.45, 7.45]",0,,,0,,,Exit,SL hit,Target hit,Exit,-104.9
2025-08-11,12.5,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,79978.97,79100.0,79400,80600,80900.0,2025-08-12 00:00:00,1.0,Monday,40.0,74.95,83.4,44.35,0,149.9,166.8,0,14.990000000000002,16.680000000000003,,,,,222.00000000000009
2025-08-11,,0,Long,2025-08-11 15:04:00,2025-08-11 15:04:00,2025-08-11 14:31:00,2025-08-11 14:31:00,,79100.0,79400,80600,80900.0,2025-08-12 00:00:00,1.0,Monday,"[9.5, 9.5]","[14.95, 14.95]","[167.8, 5.5]","[78.05, 3.55]",0,,,0,,,Exit,Target hit,SL hit,Exit,-110.0
2025-08-18,12.6,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81612.94,80700.0,81000,82200,82500.0,2025-08-19 00:00:00,1.0,Monday,46.4,85.75,112.25,56.65,0,171.5,224.5,0,17.150000000000002,22.450000000000003,,,,,284.85
2025-08-18,,0,Long,2025-08-19 10:22:00,2025-08-19 10:22:00,2025-08-19 09:15:00,2025-08-19 09:15:00,,80700.0,81000,82200,82500.0,2025-08-19 00:00:00,1.0,Monday,"[6.95, 6.95]","[16.65, 16.65]","[19.9, 19.9]","[7.75, 7.75]",0,,,0,,,Exit,Target hit,Target hit,Exit,-65.54999999999998
2025-08-25,12.02,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81579.93,80700.0,81000,82200,82500.0,2025-08-26 00:00:00,1.0,Monday,17.05,39.15,51.7,23.2,0,78.3,103.4,0,7.83,10.340000000000002,,,,,151.8
2025-08-25,,0,Long,2025-08-26 09:22:00,2025-08-26 09:22:00,2025-08-26 09:16:00,2025-08-26 09:16:00,,80700.0,81000,82200,82500.0,2025-08-26 00:00:00,1.0,Monday,"[35.25, 4.6]","[104.95, 72.0]","[9.15, 9.15]","[4.65, 4.65]",0,,,0,,,Exit,SL hit,Target hit,Exit,-218.0
2025-05-05,18.59,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80792.28,79300.0,79900,81700,82100.0,2025-05-06 00:00:00,1.0,Monday,56.05,111.6,62.1,28.85,0,223.2,124.2,0,22.32,12.420000000000002,,,,,266.3999999999999
2025-05-05,,0,Long,2025-05-06 09:17:00,2025-05-06 09:17:00,2025-05-06 09:18:00,2025-05-06 09:18:00,,79300.0,79900,81700,82100.0,2025-05-06 00:00:00,1.0,Monday,"[7.1, 7.1]","[21.15, 21.15]","[11.65, 11.65]","[5.05, 5.05]",0,,,0,,,Exit,Target hit,Target hit,Exit,-61.95
2025-05-12,17.49,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81361.53,80000.0,80500,82300,82600.0,2025-05-13 00:00:00,1.0,Monday,50.35,96.5,51.25,27.75,0,193.0,102.5,0,19.3,10.25,,,,,208.95
