Date,DaysToExpiry,ExpiryDate,PnL
2021-06-09,1,2021-06-10 00:00:00,-357.2875000000006
2021-06-16,1,2021-06-17 00:00:00,-1153.15
2021-06-23,1,2021-06-24 00:00:00,-159.375
2021-06-30,1,2021-07-01 00:00:00,667.5500000000001
2021-07-07,1,2021-07-08 00:00:00,1441.3250000000003
2021-07-14,1,2021-07-15 00:00:00,437.6874999999998
2021-07-28,1,2021-07-29 00:00:00,-286.2000000000003
2021-08-04,1,2021-08-05 00:00:00,1524.4000000000003
2021-08-11,1,2021-08-12 00:00:00,-46.83750000000032
2021-08-18,0,2021-08-18 00:00:00,-1157.1875
2021-08-25,1,2021-08-26 00:00:00,818.1499999999999
2021-09-01,1,2021-09-02 00:00:00,734.2
2021-09-08,1,2021-09-09 00:00:00,1431.4499999999998
2021-09-15,1,2021-09-16 00:00:00,-930.8125000000005
2021-09-22,1,2021-09-23 00:00:00,-1465.862500000001
2021-09-29,1,2021-09-30 00:00:00,2175.975
2021-10-06,1,2021-10-07 00:00:00,-164.40000000000032
2021-10-13,1,2021-10-14 00:00:00,34.762500000000045
2021-10-20,1,2021-10-21 00:00:00,-2387.649999999999
2021-10-27,1,2021-10-28 00:00:00,-4784.8625
2021-11-03,0,2021-11-03 00:00:00,-351.67500000000246
2021-11-10,1,2021-11-11 00:00:00,100.03750000000036
2021-11-17,1,2021-11-18 00:00:00,-245.98750000000018
2021-11-24,1,2021-11-25 00:00:00,-207.06250000000045
2021-12-01,1,2021-12-02 00:00:00,2265.3999999999996
2021-12-08,1,2021-12-09 00:00:00,1445.5500000000009
2021-12-15,1,2021-12-16 00:00:00,2080.6250000000005
2021-12-22,1,2021-12-23 00:00:00,-905.4000000000001
2021-12-29,1,2021-12-30 00:00:00,1201.85
2022-01-05,1,2022-01-06 00:00:00,297.6374999999998
2022-01-12,1,2022-01-13 00:00:00,1110.925
2022-01-19,1,2022-01-20 00:00:00,-2577.937499999999
2022-02-02,1,2022-02-03 00:00:00,2565.1499999999996
2022-02-09,1,2022-02-10 00:00:00,-1441.6875
2022-02-16,1,2022-02-17 00:00:00,201.3375000000001
2022-02-23,1,2022-02-24 00:00:00,-5545.250000000009
