Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,31M Monthly PnL,11M Monthly PnL,Daily 3M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly11_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly11_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_2_exit_Half_Wednesday.csv",30584.950000000004,14772.375000000002,223.62649631196706,764.62375,961.3382812500001,2755.115624999999,764.62375,90000,33.98327777777778,29.191807477877642,2022-05-18,399,2021-10-20,165,125,40,75.75757575757575,24.242424242424242,3656.6875,-8259.525,384.30000000000007,474.13750000000016,-378.9749999999998,1233.4461440225678,501.40268824090043,1717.5215021294036,5836.112499999998,176.1094325815784,2023-12-27,189,2023-08-30,0.28798693313985285,0.010681536458333335,0.16413750000000002,0.4979925795679227,0.2725868756684281,0.6460834762721555,0.48851280445187506,2.036960246487447
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_3_exit_2_3rd_Wednesday.csv",72887.54375000001,29908.39375,177.85941007686247,1822.1885937500003,1810.5812499999997,5895.8578125,1822.1885937500003,135000,53.99077314814816,44.198807648625234,2022-05-18,224,2022-02-09,164,109,55,66.46341463414635,33.53658536585366,8484.1875,-23639.81875,851.5968750000001,1105.8375,-979.025,2737.9415115480747,1283.002801465825,3373.280321082543,9665.312499999998,148.4091445637215,2024-01-17,182,2023-09-13,0.4201217980292845,0.01341171296296296,0.2215436574074074,0.6264235221544459,0.5082180045865459,0.3584905660377361,0.7146611472206758,2.0121119478074436
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",75646.09375000001,40835.606250000004,222.0832126672839,1891.15234375,2758.2437500000005,6162.2203125,1891.15234375,135000,56.03414351851852,43.020919006840806,2022-05-18,336,2022-02-16,164,139,25,84.7560975609756,15.24390243902439,6776.85,-29680.49375,807.3843749999999,903.375,-2363.75625,3090.759128510226,972.8157510710147,6065.807405186499,7871.775000000001,92.52706790889843,2023-12-13,105,2023-10-18,0.24500486818610215,0.020431435185185188,0.30248597222222223,0.9566400997884503,0.8404563894292056,0.9245283018867925,0.414949155931059,1.9933970172336999
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",46839.44999999998,25710.8375,246.41002188123517,1170.9862499999995,1556.6582031249998,4228.307812499999,1170.9862499999995,135000,34.695888888888874,29.14517199252352,2022-05-18,315,2022-02-16,165,136,29,82.42424242424242,17.575757575757574,5485.031249999998,-12826.74375,612.3187500000001,688.74375,-1564.89375,2020.069193247264,732.29753631474,3181.6181335737538,9380.23125,176.3845813026141,2023-12-13,182,2023-08-30,0.24075367245270415,0.011530801504629628,0.19045064814814816,0.5379430773531994,0.3805926555978436,0.8523727844482561,0.40767324982786485,1.9912100638073487
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Wednesday.csv",18084.93125,6904.2,173.37897457870525,452.1232812500004,375.65859375,1859.8953125000003,452.1232812500004,45000,40.18873611111114,34.84290529475457,2022-05-18,252,2021-12-29,164,105,59,64.02439024390245,35.97560975609756,2545.5375000000004,-5894.59375,262.025,348.2375,-439.625,768.3798030780843,387.00526963447487,782.3031585646205,4244.1875,208.61724678197285,2024-01-17,287,2023-09-13,0.40537134201511055,0.00834796875,0.15342666666666666,0.38821861445522376,0.22862285048423261,0.2830188679245286,0.6894157951670684,1.990520993100324
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",63093.95000000001,36851.987499999996,254.7630692973481,1577.34875,2151.978125,5701.499999999998,1577.34875,180000,35.052194444444446,29.095398537677692,2022-05-18,336,2022-02-16,165,138,27,83.63636363636364,16.363636363636363,7313.375,-17393.9625,866.8500000000003,1009.575,-2511.1375000000007,2819.6159918426542,959.062516609169,4551.719716912562,13142.012500000003,179.48174728906613,2023-12-13,175,2023-08-30,0.22790259825216905,0.011955434027777778,0.20473326388888888,0.5579183262458378,0.4392175317937925,0.8898799313893657,0.38567868287022045,1.9493194430169487
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",102493.45000000003,58444.54999999999,229.76139638765292,2562.33625,3843.571875,8329.2875,2562.33625,180000,56.94080555555554,42.98418647018773,2022-05-18,357,2022-02-16,164,142,22,86.58536585365853,13.414634146341463,9035.800000000005,-41571.68749999999,1153.9499999999998,1282.875,-4253.8625,4318.26957195267,1272.3203048005953,8879.030176924773,11142.100000000002,93.98224247529902,2023-12-13,105,2023-10-18,0.22776544393955775,0.021353177083333334,0.3246919444444444,1.0,0.9316037251812308,0.981132075471698,0.3854439437608522,1.9444062563154703
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_4_exit_3_4th_Wednesday.csv",56509.59999999999,25170.0375,209.73174250196595,1412.739999999999,1203.3015625,5661.475000000001,1412.739999999999,180000,31.3942222222222,27.54281311665695,2022-05-18,336,2021-10-20,165,105,60,63.63636363636363,36.36363636363637,9414.175,-15499.887499999995,789.6249999999999,1187.8249999999996,-1362.525,2456.2762960478367,1337.4539879324109,2356.693831331163,13294.312500000002,280.83436094732366,2024-01-17,280,2023-08-30,0.37032387847641557,0.006685008680555556,0.13983354166666667,0.3099908775890047,0.17282807978491746,0.27101200686106347,0.6294321882351801,1.902100989469799
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_2_exit_Half_Wednesday.csv",49177.075000000004,23614.487500000003,195.39661968509563,1229.4268749999992,1298.29609375,3744.66875,1229.4268749999992,90000,54.6411944444444,43.28415863337851,2022-05-18,266,2022-02-09,164,120,44,73.17073170731707,26.829268292682926,5656.125000000001,-17757.575,569.9312499999999,706.1874999999999,-569.7749999999999,1998.3423970630377,851.5973553785567,2867.1732564057816,6115.375000000001,136.12977725837197,2023-12-27,154,2023-08-30,0.3346246596212725,0.014425512152777778,0.26238319444444447,0.6741139133509791,0.6758492596840805,0.5660377358490568,0.5683331044393406,1.8496166260307678
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_3_exit_2_3rd_Wednesday.csv",42249.6375,20383.375,222.598071836874,1056.2409374999997,905.711328125,4129.7984375,1056.2409374999997,135000,31.29602777777777,27.190577820825425,2022-05-18,336,2021-10-20,165,109,56,66.06060606060606,33.93939393939394,7060.631249999999,-11843.64375,592.21875,857.0062499999998,-931.5624999999998,1902.5338551359298,1005.2798973738843,1955.0732546343354,9816.39375,270.640750600946,2024-01-17,280,2023-08-30,0.3331030875473789,0.006708972800925926,0.15098796296296296,0.3111181800041432,0.2186128701484586,0.34602630074328206,0.5657289393448194,1.831247399572145
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",92068.66250000002,59200.95,230.2212003295766,2301.716562499999,3350.2296875000006,7026.978125000002,2301.716562499999,180000,51.149256944444424,38.49009065390418,2022-05-18,378,2022-02-16,164,142,22,86.58536585365853,13.414634146341463,9035.800000000005,-41571.68749999999,1093.4937499999996,1204.0,-4223.5625,4275.255880082156,1237.7202830012584,8897.366956086718,10739.362500000003,92.1553862936469,2023-12-13,105,2023-10-18,0.1980042602710462,0.01861238715277778,0.32889416666666665,0.871069788485835,0.9488522993918305,0.981132075471698,0.33450778568399864,1.7472913125138523
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",54301.70000000001,37397.3875,253.494778083371,1357.5425,1750.5414062499995,4755.571875,1357.5425,180000,30.16761111111111,24.978083050791035,2022-05-18,357,2022-02-16,165,136,29,82.42424242424242,17.575757575757574,7313.375,-17393.9625,816.4250000000002,964.4250000000002,-2037.7,2777.449074711661,940.539470818667,4485.833260819649,12695.087500000001,182.34664655768316,2023-12-13,168,2023-08-30,0.18224986361856424,0.00972523003472222,0.20776326388888888,0.45300672052999796,0.4516545656045554,0.8523727844482561,0.3075441928634175,1.735082740012988
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_4_exit_3_4th_Wednesday.csv",74733.42500000002,37389.700000000004,216.1312116003101,1868.3356250000004,1816.2078125000005,6881.871875000002,1868.3356250000004,180000,41.51856944444445,34.377629206903556,2022-05-18,231,2022-02-09,164,106,58,64.63414634146342,35.36585365853659,10182.150000000003,-29571.4625,1048.1,1375.5124999999998,-1351.4687499999998,3417.953874335653,1551.143085496616,4059.8283970868897,12526.437499999996,165.78709225935913,2024-01-17,182,2023-09-13,0.3271900915696686,0.01009004340277778,0.20772055555555557,0.4701680009996268,0.45147926362908747,0.3018867924528305,0.5556088681412296,1.7252410017381843
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_3_exit_1_3rd_Wednesday.csv",74643.68125,41396.443750000006,208.00286279738896,1866.092031250001,2084.30703125,5338.148437499998,1866.092031250001,135000,55.29161574074077,42.31586514056352,2022-05-18,315,2022-02-16,164,131,33,79.8780487804878,20.121951219512194,8484.1875,-29632.906250000004,911.709375,1056.975,-2269.89375,3292.5308401715743,1225.477058354926,5407.242744466493,9953.4875,137.2719687488148,2023-12-13,105,2023-10-18,0.27021017925359647,0.015439311342592592,0.3066403240740741,0.7218043045475122,0.8575084734038877,0.7735849056603774,0.45808795454909024,1.7091762385229035
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_2_exit_Half_Wednesday.csv",27989.675,15596.712500000001,247.05706478694756,699.7418749999998,608.1210937499999,2598.1218749999994,699.7418749999998,90000,31.099638888888883,26.50619923418544,2022-05-18,357,2021-10-20,165,117,48,70.9090909090909,29.09090909090909,4707.087500000001,-8187.400000000003,429.3375000000001,556.6375,-548.4750000000001,1369.8986019822946,660.1249899709247,1602.3547066725298,6877.312500000001,272.87403410274476,2023-12-27,196,2023-08-30,0.2681939730388457,0.006756901041666666,0.17329680555555557,0.3133727848344203,0.3101824508755409,0.4960548885077187,0.4546372249136712,1.70585500312641
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",37715.212499999994,26311.7875,246.78545907734917,942.8803125000001,1148.3667968749996,3230.6171874999986,942.8803125000001,135000,27.937194444444444,23.38032023853185,2022-05-18,357,2022-02-16,165,135,30,81.81818181818181,18.181818181818183,5485.031249999998,-12826.74375,590.7562499999998,665.2312499999998,-1033.1249999999995,1977.915659264919,718.2517361386348,3137.055160579597,8945.75625,180.50606028887103,2023-12-13,175,2023-08-23,0.17146026606705317,0.00850642071759259,0.1949021296296296,0.39567239464785864,0.3988643472457542,0.8336192109777015,0.28907783572551654,1.7026954886164718
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",64626.118749999994,41671.818750000006,224.30538407660072,1615.6529687500001,2248.1390625,4779.0421875,1615.6529687500001,135000,47.87119907407408,36.579755168224864,2022-05-18,371,2022-02-16,164,137,27,83.53658536585365,16.463414634146343,6776.85,-29680.49375,794.8406249999998,898.8000000000003,-1489.775,3047.0121737234654,941.1422093718643,5926.587929217062,7469.037499999999,90.14765542139958,2023-12-13,105,2023-10-18,0.20427486830688676,0.016652881944444444,0.30868013888888896,0.7788921946626136,0.8658811617931772,0.8867924528301887,0.34523990863008636,1.7016471679146172
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",88822.575,59457.399999999994,233.36394750062797,2220.564375,3198.3937499999997,6806.590625000003,2220.564375,180000,49.345875,37.093267946615974,2022-05-18,385,2022-02-16,164,143,21,87.1951219512195,12.804878048780488,6866.662500000002,-41571.68749999999,1102.85625,1204.5000000000002,-4577.75,4237.191233656098,1132.3875927600254,8927.069489387512,10523.475000000002,127.13176655708398,2023-12-13,105,2023-10-18,0.18825487770626775,0.017768854166666664,0.3303188888888889,0.8313889340336162,0.9547002592758975,1.0,0.31782175272904284,1.6945104274867615
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",51101.22500000002,37647.3625,259.9812337716149,1277.5306250000006,1562.9609375,4533.290625,1277.5306250000006,180000,28.389569444444454,23.478908456793278,2022-05-18,357,2022-02-16,165,137,28,83.03030303030303,16.96969696969697,5491.425000000001,-17393.9625,816.4250000000002,919.0500000000002,-2317.8500000000004,2735.451761157153,842.0288468328758,4443.206207377029,12426.175,356.80613332663336,2023-12-13,161,2023-08-30,0.16599063617067394,0.008683116319444444,0.2091520138888889,0.40398437838160084,0.4573548727678217,0.871126357918811,0.2797165839645986,1.661909268537783
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",61492.44374999999,42157.05625,231.570467485313,1537.3110937499998,2144.8750000000005,4501.704687500001,1537.3110937499998,135000,45.54995833333333,34.710694031415414,2022-05-18,385,2022-02-16,164,141,23,85.97560975609755,14.024390243902438,4708.725000000001,-29680.49375,790.425,853.3500000000004,-2600.29375,2999.8112679694727,817.6913983000153,6192.616934588982,7253.1500000000015,119.47380233202175,2023-12-13,105,2023-10-18,0.18284856074746916,0.015887962962962965,0.31227449074074076,0.7429094420356669,0.8806346520602594,0.9622641509433961,0.30856886083152407,1.6519757262786297
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_3_exit_2_3rd_Wednesday.csv",56648.493750000016,30798.943750000006,225.95048726829882,1416.21234375,1440.54921875,5021.9765625,1416.21234375,135000,41.961847222222225,34.166981084884036,2022-05-18,245,2022-02-09,164,109,55,66.46341463414635,33.53658536585366,7636.6125,-23676.86875,786.075,1012.425,-901.64375,2678.318415163997,1168.0000302032358,3381.1549270453706,8458.48125,148.4587074445621,2024-01-17,196,2023-08-30,0.2990730580434096,0.010670734953703702,0.2281403240740741,0.4974844631810942,0.5352948911778548,0.3584905660377361,0.5074866670790114,1.6489215221011189
"NIFTY_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_1_4th_Wednesday.csv",35814.612499999996,32524.674999999996,384.92789556840296,895.3653125000001,1506.3984374999998,3953.7874999999995,895.3653125000001,180000,19.897006944444446,16.851978482028027,2022-05-18,518,2021-10-20,165,136,29,82.42424242424242,17.575757575757574,5083.9000000000015,-13784.725,646.0750000000002,746.6062500000003,-2206.7999999999997,2175.5972952393504,689.0569117012328,3472.4288216923765,10133.100000000002,200.61869855521516,2023-12-13,175,2023-08-30,0.10233912075606018,0.008368880208333332,0.18069263888888887,0.3892023158020247,0.3405396222370699,0.8523727844482561,0.17077724582865006,1.6456263316177329
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_4_exit_1_4th_Wednesday.csv",100110.2875,59244.9375,213.22748728173812,2502.7571874999994,2870.3179687500005,6931.628125000001,2502.7571874999994,180000,55.61682638888888,41.84426577469377,2022-05-18,329,2022-02-16,164,135,29,82.3170731707317,17.682926829268293,11312.250000000002,-41508.2375,1277.4750000000001,1443.2124999999996,-3380.6125,4600.712109287392,1605.2860716872929,7916.704558060381,14130.237500000003,140.57559915238224,2023-12-13,105,2023-10-18,0.24792603704045288,0.015946210937500004,0.3291385416666667,0.745649500145779,0.9498553687441426,0.8490566037735849,0.4199487258470842,1.640271159135513
"NIFTY_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_3_exit_1_3rd_Wednesday.csv",26349.331249999996,23337.425000000003,379.0619860719145,658.7332812499997,1092.555078125,2945.7718749999995,658.7332812499997,135000,19.518023148148142,16.641252849728986,2022-05-18,511,2021-10-20,165,133,32,80.60606060606061,19.393939393939394,3812.925,-10325.91875,453.5999999999997,518.0250000000001,-643.4031249999998,1570.9900412756654,523.7153101342188,2438.9913688651145,7279.15,197.95932589426087,2023-12-13,182,2023-08-30,0.10403205377806006,0.008093000578703703,0.17286981481481484,0.3762245904375026,0.30842981117934454,0.7961120640365925,0.17367469456531937,1.6395255058417735
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Wednesday.csv",9838.0625,5124.724999999999,215.8477612490358,245.95156250000005,179.15742187500004,1286.1359375000006,245.95156250000005,45000,21.862361111111113,19.627165036815665,2022-05-18,329,2021-10-20,165,104,61,63.03030303030303,36.96969696969697,2094.7312500000003,-3665.79375,187.575,275.35624999999993,-384.74375,557.618082010227,299.6739211031214,485.7695749294371,3588.0562500000005,336.87703547222947,2024-01-17,294,2023-09-13,0.22840368813982806,0.003981276041666667,0.11388277777777776,0.18280388776412723,0.06630975374490633,0.252258433390509,0.38653629639839193,1.6291596471128675
"NIFTY_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_2_exit_Half_Wednesday.csv",16884.05,14150.175000000003,366.2337914434351,422.1012499999999,678.7117187499999,1937.7562500000008,422.1012499999999,90000,18.76005555555555,16.21125456582286,2022-05-18,490,2021-10-20,165,126,39,76.36363636363636,23.636363636363637,2541.9500000000007,-6867.112499999999,272.55000000000007,349.58125,-353.68749999999966,976.7732308384861,358.32979427626645,1393.6815665014294,4598.75,199.66243534985696,2023-12-27,189,2023-08-30,0.10913630032563394,0.007541241319444444,0.1572241666666667,0.3502691397084584,0.2442101890638934,0.6648370497427101,0.18241059404789056,1.6208880695638106
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_3_exit_1_3rd_Wednesday.csv",41719.38749999999,26989.937499999996,260.39134768391415,1042.9846875000007,918.6519531249999,3664.567187499999,1042.9846875000007,135000,30.90325000000002,25.75430804151029,2022-05-18,273,2022-02-16,165,128,37,77.57575757575758,22.424242424242426,7060.631249999999,-12718.556249999998,691.8562500000003,832.8656249999999,-1938.9750000000004,2241.970307998222,956.6656711249593,2909.367614067675,11436.10625,290.70796811672955,2023-12-13,196,2023-08-30,0.2192863783920431,0.006804829282407407,0.19992546296296293,0.3156273896646975,0.4194832800871398,0.7023441966838195,0.3709320537808456,1.618248261700313
