Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,All Monthly PnL,12M Monthly PnL,Daily 4M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly12_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly12_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_1_exit_full_DTE2.csv",34340.66,6628.25,29.072451404278468,2452.904285714286,2410.768333333333,3806.0325000000016,2452.904285714286,90000,38.15628888888889,35.53894435633472,2025-04-17,105,2025-03-07,60,31,29,51.666666666666664,48.333333333333336,6226.925,-4266.25,34.15999999999996,2292.93,-740.0700000000002,2013.638663074686,1254.4424687158235,1126.9985473361187,6628.25,29.072451404278468,2025-04-17,105,2025-03-07,1.936918455550814,0.02678631481481481,0.07364722222222223,1.0,0.0,0.31999999999999995,0.9550527863411482,3.115052786341148
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_DTE2.csv",31605.82,8154.360000000001,32.08201049406043,2257.558571428571,1818.6658333333335,2935.412500000001,2257.558571428571,90000,35.117577777777775,32.20011826270377,2025-04-17,119,2025-03-07,60,31,29,51.666666666666664,48.333333333333336,5422.965,-4054.485,62.21999999999991,2163.8500000000004,-701.4849999999997,1864.852352876642,1004.4953681905074,970.1095240725687,8154.360000000001,32.08201049406043,2025-04-17,119,2025-03-07,2.0487981223859144,0.020207398148148148,0.090604,0.8619312060739754,0.03349027568234816,0.31999999999999995,1.0,2.9884409303916275
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_DTE2.csv",29564.369999999995,8717.689999999999,164.72527804756376,2111.740714285714,2022.6758333333328,4273.41,2111.740714285714,90000,32.8493,29.948401345290794,2024-10-01,156,2024-08-28,60,32,28,53.333333333333336,46.666666666666664,6226.925,-4418.745000000001,39.607499999999845,2439.195,-1292.5725000000004,2283.8436869628918,1207.653652764675,1031.0120096154378,8717.689999999999,164.72527804756376,2024-10-01,156,2024-08-28,1.7863426391829074,0.02247417592592592,0.09686322222222221,0.9095030617051342,0.04585247565491704,0.36000000000000004,0.8945595476535532,2.9382101337037705
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_DTE2.csv",28291.0,9774.064999999999,50.74727645373703,2020.7857142857142,1483.1774999999998,3312.6474999999996,2020.7857142857142,90000,31.434444444444445,28.35506401387976,2025-04-09,91,2025-03-07,60,33,27,55.0,45.0,5422.965,-4530.855000000001,1195.8400000000001,2227.0400000000004,-1352.9350000000004,2188.6675546081988,874.5643551914029,1083.8945116596178,9774.064999999999,50.74727645373703,2025-04-09,91,2025-03-07,1.6152731612276348,0.016479749999999998,0.10860072222222221,0.7837007146310486,0.06903448086682214,0.4,0.8258330614771433,2.74049929524137
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_4_exit_3_4th_DTE2.csv",129444.23999999998,52081.82999999999,56.70577173266519,9246.017142857143,8526.26583333333,19466.13,9246.017142857143,360000,35.95673333333333,31.412265859914278,2025-04-09,119,2025-03-07,60,40,20,66.66666666666667,33.333333333333336,24907.7,-25633.92,2081.864999999999,7351.65,-5195.3200000000015,9466.813395872006,5155.225091977687,8198.168819328448,52081.82999999999,56.70577173266519,2025-04-09,119,2025-03-07,0.99607818804664,0.023684071759259247,0.14467174999999996,0.934894606688648,0.14027612124537098,0.6800000000000002,0.577073929962447,2.7116924154057243
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_3_exit_2_3rd_DTE2.csv",95103.57999999999,46653.79500000001,67.56850856859036,6793.112857142856,6115.497499999998,15660.0975,6793.112857142856,270000,35.22354814814815,30.033930273913178,2025-04-09,126,2025-03-07,60,43,17,71.66666666666667,28.333333333333332,18680.775,-22974.56,2224.487499999998,5070.645,-4764.880000000004,7704.157458047608,3711.999096820385,7391.256865802427,46653.79500000001,67.56850856859036,2025-04-09,126,2025-03-07,0.809485174953841,0.02264999074074073,0.1727918333333334,0.9131928089181974,0.19581434645453316,0.8000000000000002,0.5021109249412368,2.6194893874049012
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE2.csv",121408.63,58153.27,55.267152952249965,8672.045000000002,6191.017500000001,15983.650000000001,8672.045000000002,360000,33.72461944444446,29.034480586508387,2025-04-17,133,2025-03-07,60,42,18,70.0,30.0,21691.86,-26405.56,2506.979999999998,7235.9,-5609.420000000001,9032.903199104754,4550.875953618062,8422.180660172071,58153.27,55.267152952249965,2025-04-17,133,2025-03-07,0.9014345935254362,0.017197270833333337,0.1615368611111111,0.7987590047864892,0.1735853518035935,0.76,0.5390512401857943,2.54422489316869
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_DTE2.csv",24711.559999999987,10046.520000000004,42.758035709155735,1765.1114285714282,979.4399999999993,1998.1325000000002,1765.1114285714282,90000,27.457288888888883,24.70006952765572,2025-05-30,147,2025-03-07,60,32,28,53.333333333333336,46.666666666666664,5231.065,-4536.255000000003,488.5699999999997,1918.5349999999999,-814.3375000000001,1814.9370926107315,879.1174574246409,1024.4707137545909,10046.520000000004,42.758035709155735,2025-05-30,147,2025-03-07,1.4593988959352309,0.010882666666666659,0.11162800000000005,0.6662372195768799,0.07501346865999191,0.36000000000000004,0.7632111918898792,2.5344349428067674
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_DTE2.csv",89802.81,50253.43499999998,62.970374557898296,6414.486428571428,4372.3516666666665,13048.237500000003,6414.486428571428,270000,33.2603,28.041169956537704,2025-04-09,147,2025-03-07,60,46,14,76.66666666666667,23.333333333333332,16268.895,-23553.29,2347.4575000000004,4672.7025,-6032.139999999999,7421.6116033830385,3334.537457187972,7805.325232903679,50253.43499999998,62.970374557898296,2025-04-09,147,2025-03-07,0.7180336835863647,0.016193895061728393,0.18612383333333327,0.777701604357327,0.22214554930736521,0.9200000000000002,0.465370649981596,2.4809267050315578
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_4_exit_3_4th_DTE2.csv",114545.73000000001,61520.28,91.71522492639112,8181.8378571428575,7326.9749999999985,20795.0375,8181.8378571428575,360000,31.81825833333334,27.17442918760635,2025-04-09,98,2025-03-07,60,36,24,60.0,40.0,24907.7,-25633.92,1807.0949999999993,9431.390000000001,-5402.354999999997,10253.012388609066,5205.156188832987,7716.026827897261,61520.28,91.71522492639112,2025-04-09,98,2025-03-07,0.9204008767136728,0.02035270833333333,0.17088966666666666,0.8649807662113361,0.19205749554244964,0.52,0.5466708694436507,2.479594140112537
