DateTime,CE pnl,PE pnl,PnL Combined
2023-08-11 09:30:00,0.0,0.0,0.0
2023-08-11 09:31:00,-52.0,170.0,118.0
2023-08-11 09:32:00,-20.0,123.0,103.0
2023-08-11 09:33:00,43.0,72.0,115.0
2023-08-11 09:34:00,115.0,54.0,169.0
2023-08-11 09:35:00,222.0,-65.0,157.0
2023-08-11 09:36:00,270.0,-38.0,232.0
2023-08-11 09:37:00,241.0,-76.0,165.0
2023-08-11 09:38:00,434.0,-198.0,236.0
2023-08-11 09:39:00,496.0,-270.0,226.0
2023-08-11 09:40:00,512.0,-342.0,170.0
2023-08-11 09:41:00,568.0,-315.0,253.0
2023-08-11 09:42:00,516.0,-240.0,276.0
2023-08-11 09:43:00,490.0,-173.0,317.0
2023-08-11 09:44:00,505.0,-162.0,343.0
2023-08-11 09:45:00,500.0,-177.0,323.0
2023-08-11 09:46:00,499.0,-49.0,450.0
2023-08-11 09:47:00,618.0,-209.0,409.0
2023-08-11 09:48:00,554.0,-110.0,444.0
2023-08-11 09:49:00,562.0,-188.0,374.0
2023-08-11 09:50:00,669.0,-263.0,406.0
2023-08-11 09:51:00,746.0,-422.0,324.0
2023-08-11 09:52:00,814.0,-476.0,338.0
2023-08-11 09:53:00,872.0,-466.0,406.0
2023-08-11 09:54:00,839.0,-467.0,372.0
2023-08-11 09:55:00,784.0,-359.0,425.0
2023-08-11 09:56:00,776.0,-377.0,399.0
2023-08-11 09:57:00,848.0,-436.0,412.0
2023-08-11 09:58:00,753.0,-317.0,436.0
2023-08-11 09:59:00,755.0,-315.0,440.0
2023-08-11 10:00:00,714.0,-269.0,445.0
2023-08-11 10:01:00,618.0,-171.0,447.0
2023-08-11 10:02:00,678.0,-121.0,557.0
2023-08-11 10:03:00,680.0,-161.0,519.0
2023-08-11 10:04:00,720.0,-202.0,518.0
2023-08-11 10:05:00,769.0,-311.0,458.0
2023-08-11 10:06:00,764.0,-322.0,442.0
2023-08-11 10:07:00,972.0,-669.0,303.0
2023-08-11 10:08:00,892.0,-559.0,333.0
2023-08-11 10:09:00,876.0,-496.0,380.0
2023-08-11 10:10:00,894.0,-500.0,394.0
2023-08-11 10:11:00,916.0,-500.0,416.0
2023-08-11 10:12:00,908.0,-485.0,423.0
2023-08-11 10:13:00,933.0,-525.0,408.0
2023-08-11 10:14:00,892.0,-465.0,427.0
2023-08-11 10:15:00,910.0,-496.0,414.0
2023-08-11 10:16:00,910.0,-464.0,446.0
2023-08-11 10:17:00,895.0,-415.0,480.0
