DateTime,CE pnl,PE pnl,PnL Combined
2023-08-11 09:30:00,0.0,0.0,0.0
2023-08-11 09:31:00,-52.0,93.0,41.0
2023-08-11 09:32:00,-20.0,72.0,52.0
2023-08-11 09:33:00,43.0,35.0,78.0
2023-08-11 09:34:00,115.0,31.0,146.0
2023-08-11 09:35:00,222.0,-69.0,153.0
2023-08-11 09:36:00,270.0,-78.0,192.0
2023-08-11 09:37:00,241.0,-84.0,157.0
2023-08-11 09:38:00,434.0,-177.0,257.0
2023-08-11 09:39:00,496.0,-238.0,258.0
2023-08-11 09:40:00,512.0,-238.0,274.0
2023-08-11 09:41:00,568.0,-273.0,295.0
2023-08-11 09:42:00,516.0,-195.0,321.0
2023-08-11 09:43:00,490.0,-145.0,345.0
2023-08-11 09:44:00,505.0,-152.0,353.0
2023-08-11 09:45:00,500.0,-154.0,346.0
2023-08-11 09:46:00,499.0,-49.0,450.0
2023-08-11 09:47:00,618.0,-157.0,461.0
2023-08-11 09:48:00,554.0,-82.0,472.0
2023-08-11 09:49:00,562.0,-142.0,420.0
2023-08-11 09:50:00,669.0,-197.0,472.0
2023-08-11 09:51:00,746.0,-323.0,423.0
2023-08-11 09:52:00,814.0,-346.0,468.0
2023-08-11 09:53:00,872.0,-359.0,513.0
2023-08-11 09:54:00,839.0,-399.0,440.0
2023-08-11 09:55:00,784.0,-314.0,470.0
2023-08-11 09:56:00,776.0,-306.0,470.0
2023-08-11 09:57:00,848.0,-369.0,479.0
2023-08-11 09:58:00,753.0,-250.0,503.0
2023-08-11 09:59:00,755.0,-266.0,489.0
2023-08-11 10:00:00,714.0,-225.0,489.0
2023-08-11 10:01:00,618.0,-142.0,476.0
2023-08-11 10:02:00,678.0,-125.0,553.0
2023-08-11 10:03:00,680.0,-156.0,524.0
2023-08-11 10:04:00,720.0,-162.0,558.0
2023-08-11 10:05:00,769.0,-242.0,527.0
2023-08-11 10:06:00,764.0,-228.0,536.0
2023-08-11 10:07:00,972.0,-529.0,443.0
2023-08-11 10:08:00,892.0,-421.0,471.0
2023-08-11 10:09:00,876.0,-392.0,484.0
2023-08-11 10:10:00,894.0,-391.0,503.0
2023-08-11 10:11:00,916.0,-389.0,527.0
2023-08-11 10:12:00,908.0,-360.0,548.0
2023-08-11 10:13:00,933.0,-401.0,532.0
2023-08-11 10:14:00,892.0,-358.0,534.0
2023-08-11 10:15:00,910.0,-388.0,522.0
2023-08-11 10:16:00,910.0,-363.0,547.0
2023-08-11 10:17:00,895.0,-331.0,564.0
2023-08-11 10:18:00,868.0,-268.0,600.0
2023-08-11 10:19:00,835.0,-214.0,621.0
2023-08-11 10:20:00,782.0,-122.0,660.0
2023-08-11 10:21:00,789.0,-186.0,603.0
2023-08-11 10:22:00,801.0,-167.0,634.0
2023-08-11 10:23:00,810.0,-165.0,645.0
2023-08-11 10:24:00,849.0,-233.0,616.0
2023-08-11 10:25:00,809.0,-202.0,607.0
2023-08-11 10:26:00,836.0,-224.0,612.0
2023-08-11 10:27:00,840.0,-249.0,591.0
2023-08-11 10:28:00,803.0,-199.0,604.0
2023-08-11 10:29:00,775.0,-124.0,651.0
2023-08-11 10:30:00,831.0,-120.0,711.0
2023-08-11 10:31:00,770.0,-83.0,687.0
2023-08-11 10:32:00,828.0,-121.0,707.0
2023-08-11 10:33:00,830.0,-84.0,746.0
2023-08-11 10:34:00,781.0,-81.0,700.0
2023-08-11 10:35:00,803.0,-114.0,689.0
2023-08-11 10:36:00,846.0,-157.0,689.0
2023-08-11 10:37:00,850.0,-201.0,649.0
2023-08-11 10:38:00,914.0,-253.0,661.0
2023-08-11 10:39:00,897.0,-233.0,664.0
2023-08-11 10:40:00,880.0,-215.0,665.0
2023-08-11 10:41:00,846.0,-148.0,698.0
2023-08-11 10:42:00,866.0,-192.0,674.0
2023-08-11 10:43:00,922.0,-271.0,651.0
2023-08-11 10:44:00,846.0,-149.0,697.0
2023-08-11 10:45:00,846.0,-114.0,732.0
