type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,24400.0,0.70397195666897,2025-05-08 09:30:00,2025-05-08,19.35,2025-05-08 10:35:00,15.95,Exit Max Delta Leg,3.400000000000002
PE,24200.0,-0.21956178048782016,2025-05-08 13:25:00,2025-05-08,4.1,2025-05-08 14:55:00,10.4,Exit for Delta Adjustment,-6.300000000000001
PE,24400.0,0.0,2025-05-08 09:30:00,2025-05-08,42.7,2025-05-08 15:20:00,109.15,Final Expiry Exit,-66.45
CE,24450.0,0.01736689386775377,2025-05-08 10:35:00,2025-05-08,8.75,2025-05-08 15:20:00,0.1,Final Expiry Exit,8.65
CE,24600.0,0.7098203344002201,2025-05-15 09:30:00,2025-05-15,64.05,2025-05-15 10:40:00,196.8,Exit Max Delta Leg,-132.75
PE,24350.0,-0.02908045381618702,2025-05-15 09:30:00,2025-05-15,8.45,2025-05-15 13:15:00,3.25,Exit for Delta Adjustment,5.199999999999999
PE,24600.0,-0.08481445400697157,2025-05-15 09:30:00,2025-05-15,65.35,2025-05-15 13:35:00,10.55,Exit for Delta Adjustment,54.8
CE,24850.0,0.7579458060187412,2025-05-15 10:40:00,2025-05-15,61.0,2025-05-15 13:50:00,235.7,Exit Max Delta Leg,-174.7
PE,24850.0,-0.18009891241009762,2025-05-15 13:15:00,2025-05-15,64.25,2025-05-15 15:20:00,0.3,Final Expiry Exit,63.95
PE,24950.0,-0.2963109753816294,2025-05-15 13:35:00,2025-05-15,53.4,2025-05-15 15:20:00,0.3,Final Expiry Exit,53.1
CE,25050.0,0.47640988779172705,2025-05-15 13:50:00,2025-05-15,71.15,2025-05-15 15:20:00,13.75,Final Expiry Exit,57.400000000000006
PE,24600.0,-0.7000588052573918,2025-05-22 09:30:00,2025-05-22,100.7,2025-05-22 12:55:00,109.5,Exit Max Delta Leg,-8.799999999999997
CE,24600.0,0.19887099000716812,2025-05-22 09:30:00,2025-05-22,76.35,2025-05-22 15:20:00,8.75,Final Expiry Exit,67.6
PE,24400.0,-0.19887099000716812,2025-05-22 12:55:00,2025-05-22,11.95,2025-05-22 15:20:00,0.15,Final Expiry Exit,11.799999999999999
PE,24850.0,-0.7674851829884386,2025-05-29 09:30:00,2025-05-29,69.8,2025-05-29 11:05:00,153.95,Exit Max Delta Leg,-84.14999999999999
CE,24850.0,0.21406831120160053,2025-05-29 09:30:00,2025-05-29,36.9,2025-05-29 15:20:00,1.0,Final Expiry Exit,35.9
CE,24900.0,0.1603615525597193,2025-05-29 09:30:00,2025-05-29,25.4,2025-05-29 15:20:00,0.4,Final Expiry Exit,25.0
PE,24650.0,-0.3744298637613198,2025-05-29 11:05:00,2025-05-29,30.1,2025-05-29 15:20:00,0.05,Final Expiry Exit,30.05
CE,24700.0,0.7477346145497598,2025-06-05 09:30:00,2025-06-05,75.25,2025-06-05 12:05:00,125.5,Exit Max Delta Leg,-50.25
PE,24700.0,-0.23934761831442725,2025-06-05 09:30:00,2025-06-05,61.75,2025-06-05 15:20:00,0.25,Final Expiry Exit,61.5
PE,24500.0,-0.038312366461033025,2025-06-05 09:30:00,2025-06-05,10.0,2025-06-05 15:20:00,0.05,Final Expiry Exit,9.95
CE,24900.0,0.2776599847754603,2025-06-05 12:05:00,2025-06-05,31.6,2025-06-05 15:20:00,0.15,Final Expiry Exit,31.450000000000003
CE,25350.0,0.09318298420089227,2025-06-12 09:30:00,2025-06-12,9.9,2025-06-12 09:45:00,7.85,Exit for Delta Adjustment,2.0500000000000007
PE,25200.0,-0.7648396444011455,2025-06-12 09:30:00,2025-06-12,69.35,2025-06-12 10:45:00,180.3,Exit Max Delta Leg,-110.95000000000002
PE,25000.0,-0.7016651503577802,2025-06-12 10:45:00,2025-06-12,41.55,2025-06-12 13:45:00,115.8,Exit Max Delta Leg,-74.25
CE,25200.0,0.03937021006371198,2025-06-12 09:30:00,2025-06-12,36.4,2025-06-12 15:20:00,0.1,Final Expiry Exit,36.3
