type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,24350.0,0.2537947755726856,2025-05-08 13:40:00,2025-05-08,22.95,2025-05-08 14:15:00,7.3,Exit for Delta Adjustment,15.649999999999999
CE,24450.0,0.01736689386775377,2025-05-08 09:30:00,2025-05-08,11.6,2025-05-08 15:20:00,0.1,Final Expiry Exit,11.5
PE,24350.0,0.0,2025-05-08 09:30:00,2025-05-08,18.4,2025-05-08 15:20:00,59.9,Final Expiry Exit,-41.5
PE,24700.0,-0.6091252944309825,2025-05-15 10:40:00,2025-05-15,86.4,2025-05-15 11:15:00,154.05,Exit for Delta Adjustment,-67.65
PE,24300.0,-0.04522628317473689,2025-05-15 11:15:00,2025-05-15,6.7,2025-05-15 12:10:00,4.5,Exit for Delta Adjustment,2.2
PE,24500.0,-0.09371603772258458,2025-05-15 09:30:00,2025-05-15,29.2,2025-05-15 13:10:00,10.65,Exit for Delta Adjustment,18.549999999999997
CE,24700.0,0.755714416280229,2025-05-15 09:30:00,2025-05-15,30.7,2025-05-15 13:15:00,229.5,Exit Max Delta Leg,-198.8
CE,24900.0,0.7147922217122844,2025-05-15 13:15:00,2025-05-15,79.35,2025-05-15 13:50:00,191.4,Exit Max Delta Leg,-112.05000000000001
PE,24600.0,-0.0574387549380864,2025-05-15 12:10:00,2025-05-15,61.55,2025-05-15 15:20:00,0.2,Final Expiry Exit,61.349999999999994
PE,24800.0,-0.14345660200882476,2025-05-15 13:10:00,2025-05-15,87.6,2025-05-15 15:20:00,0.3,Final Expiry Exit,87.3
CE,25200.0,0.20089535694691116,2025-05-15 13:50:00,2025-05-15,13.2,2025-05-15 15:20:00,0.05,Final Expiry Exit,13.149999999999999
CE,24700.0,0.30811256542330323,2025-05-22 09:30:00,2025-05-22,47.4,2025-05-22 15:20:00,0.15,Final Expiry Exit,47.25
PE,24450.0,-0.26098458259450075,2025-05-22 09:30:00,2025-05-22,31.85,2025-05-22 15:20:00,0.1,Final Expiry Exit,31.75
CE,24900.0,0.11394791010055855,2025-05-29 09:30:00,2025-05-29,25.4,2025-05-29 12:40:00,9.75,Exit for Delta Adjustment,15.649999999999999
CE,24700.0,0.8262667176478995,2025-05-29 12:40:00,2025-05-29,29.4,2025-05-29 13:00:00,79.3,Exit Max Delta Leg,-49.9
PE,24750.0,-0.5028901515164471,2025-05-29 09:30:00,2025-05-29,25.15,2025-05-29 15:20:00,0.2,Final Expiry Exit,24.95
CE,24800.0,0.28698130655849985,2025-05-29 10:45:00,2025-05-29,30.95,2025-05-29 15:20:00,31.7,Final Expiry Exit,-0.75
CE,24850.0,0.21590884495794727,2025-05-29 13:20:00,2025-05-29,10.45,2025-05-29 15:20:00,1.0,Final Expiry Exit,9.45
PE,24800.0,-0.6618106663432469,2025-06-05 12:10:00,2025-06-05,51.6,2025-06-05 13:35:00,101.35,Exit for Delta Adjustment,-49.74999999999999
CE,24800.0,0.27019828178607186,2025-06-05 09:30:00,2025-06-05,40.5,2025-06-05 15:20:00,0.25,Final Expiry Exit,40.25
PE,24650.0,-0.226906799847567,2025-06-05 09:30:00,2025-06-05,40.0,2025-06-05 15:20:00,0.15,Final Expiry Exit,39.85
CE,25250.0,0.1057376948992445,2025-06-12 09:30:00,2025-06-12,23.05,2025-06-12 10:45:00,8.1,Exit for Delta Adjustment,14.950000000000001
CE,25150.0,0.1648696171546183,2025-06-12 10:00:00,2025-06-12,32.5,2025-06-12 12:05:00,11.1,Exit for Delta Adjustment,21.4
CE,25050.0,0.5811321581060087,2025-06-12 12:05:00,2025-06-12,30.9,2025-06-12 12:50:00,56.2,Exit for Delta Adjustment,-25.300000000000004
