type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,24300.0,-0.2755771043038152,2025-05-08 13:00:00,2025-05-08,2.9,2025-05-08 13:40:00,12.35,Exit for Delta Adjustment,-9.45
PE,24200.0,-0.21956178048782016,2025-05-08 13:40:00,2025-05-08,7.9,2025-05-08 14:55:00,10.4,Exit for Delta Adjustment,-2.5
CE,24400.0,0.017264659881753734,2025-05-08 13:00:00,2025-05-08,10.45,2025-05-08 15:20:00,0.1,Final Expiry Exit,10.35
PE,24400.0,0.0,2025-05-08 13:00:00,2025-05-08,9.0,2025-05-08 15:20:00,109.15,Final Expiry Exit,-100.15
CE,24800.0,0.7342023133394295,2025-05-15 13:00:00,2025-05-15,41.8,2025-05-15 13:35:00,210.9,Exit Max Delta Leg,-169.10000000000002
PE,24650.0,-0.10724416724512653,2025-05-15 13:00:00,2025-05-15,69.3,2025-05-15 15:20:00,0.2,Final Expiry Exit,69.1
PE,24650.0,-0.10724416724512653,2025-05-15 13:10:00,2025-05-15,37.4,2025-05-15 15:20:00,0.2,Final Expiry Exit,37.199999999999996
CE,25100.0,0.21448833449025306,2025-05-15 13:35:00,2025-05-15,13.3,2025-05-15 15:20:00,0.15,Final Expiry Exit,13.15
CE,24550.0,0.522505749399461,2025-05-22 13:00:00,2025-05-22,19.0,2025-05-22 15:20:00,58.75,Final Expiry Exit,-39.75
PE,24500.0,-0.27019647516504064,2025-05-22 13:00:00,2025-05-22,27.75,2025-05-22 15:20:00,0.1,Final Expiry Exit,27.65
PE,24500.0,-0.2523092742344204,2025-05-22 13:25:00,2025-05-22,14.3,2025-05-22 15:20:00,0.1,Final Expiry Exit,14.200000000000001
CE,24800.0,0.28698130655849985,2025-05-29 13:00:00,2025-05-29,34.25,2025-05-29 15:20:00,31.7,Final Expiry Exit,2.5500000000000007
PE,24750.0,-0.5028901515164471,2025-05-29 13:00:00,2025-05-29,33.5,2025-05-29 15:20:00,0.2,Final Expiry Exit,33.3
CE,24850.0,0.21590884495794727,2025-05-29 13:20:00,2025-05-29,10.45,2025-05-29 15:20:00,1.0,Final Expiry Exit,9.45
CE,24850.0,0.1705282722556321,2025-06-05 13:00:00,2025-06-05,25.25,2025-06-05 15:20:00,0.1,Final Expiry Exit,25.15
PE,24750.0,-0.5466028678450291,2025-06-05 13:00:00,2025-06-05,30.85,2025-06-05 15:20:00,1.65,Final Expiry Exit,29.200000000000003
CE,24750.0,0.376074595589397,2025-06-05 13:35:00,2025-06-05,29.85,2025-06-05 15:20:00,2.2,Final Expiry Exit,27.650000000000002
CE,25050.0,0.13402183813529328,2025-06-12 13:00:00,2025-06-12,28.6,2025-06-12 13:40:00,7.45,Exit for Delta Adjustment,21.150000000000002
PE,25000.0,-0.7476310599117892,2025-06-12 13:00:00,2025-06-12,26.5,2025-06-12 13:50:00,145.35,Exit Max Delta Leg,-118.85
CE,25050.0,0.09562224695884808,2025-06-12 13:30:00,2025-06-12,15.0,2025-06-12 15:20:00,0.15,Final Expiry Exit,14.85
CE,24900.0,0.41086467331821086,2025-06-12 13:40:00,2025-06-12,44.1,2025-06-12 15:20:00,0.3,Final Expiry Exit,43.800000000000004
PE,24900.0,-0.506486920277059,2025-06-12 13:50:00,2025-06-12,61.1,2025-06-12 15:20:00,13.85,Final Expiry Exit,47.25
CE,24800.0,0.8090872571815266,2025-06-19 13:00:00,2025-06-19,21.5,2025-06-19 14:10:00,37.55,Exit Max Delta Leg,-16.049999999999997
PE,24750.0,-0.08655680905937707,2025-06-19 13:00:00,2025-06-19,8.8,2025-06-19 15:20:00,0.2,Final Expiry Exit,8.600000000000001
PE,24800.0,-0.1955883912609661,2025-06-19 13:10:00,2025-06-19,13.35,2025-06-19 15:20:00,2.4,Final Expiry Exit,10.95
CE,24850.0,0.2821452003203432,2025-06-19 14:10:00,2025-06-19,7.0,2025-06-19 15:20:00,0.15,Final Expiry Exit,6.85
CE,25450.0,0.5427923600794017,2025-06-26 13:00:00,2025-06-26,36.6,2025-06-26 15:20:00,96.55,Final Expiry Exit,-59.949999999999996
PE,25350.0,-0.2367956380511202,2025-06-26 13:00:00,2025-06-26,58.85,2025-06-26 15:20:00,0.25,Final Expiry Exit,58.6
PE,25400.0,-0.3059967220282815,2025-06-26 13:50:00,2025-06-26,32.4,2025-06-26 15:20:00,0.3,Final Expiry Exit,32.1
CE,25550.0,0.5701891428210816,2025-07-03 13:00:00,2025-07-03,17.35,2025-07-03 13:40:00,60.05,Exit for Delta Adjustment,-42.699999999999996
PE,25500.0,-0.6252552147547102,2025-07-03 13:00:00,2025-07-03,32.1,2025-07-03 14:25:00,38.5,Exit for Delta Adjustment,-6.399999999999999
CE,25550.0,0.12670631559721396,2025-07-03 13:05:00,2025-07-03,13.95,2025-07-03 14:30:00,5.25,Exit for Delta Adjustment,8.7
PE,25500.0,-0.7399613504941623,2025-07-03 13:40:00,2025-07-03,17.5,2025-07-03 14:35:00,91.4,Exit Max Delta Leg,-73.9
CE,25500.0,0.17639490505266614,2025-07-03 14:25:00,2025-07-03,16.85,2025-07-03 15:20:00,0.1,Final Expiry Exit,16.75
CE,25450.0,0.36570351079033003,2025-07-03 14:30:00,2025-07-03,24.1,2025-07-03 15:20:00,0.1,Final Expiry Exit,24.0
PE,25450.0,-0.5420984158429962,2025-07-03 14:35:00,2025-07-03,49.6,2025-07-03 15:20:00,40.9,Final Expiry Exit,8.700000000000003
CE,25400.0,0.3282829516697733,2025-07-10 13:00:00,2025-07-10,29.05,2025-07-10 15:20:00,0.15,Final Expiry Exit,28.900000000000002
PE,25400.0,-0.6640158747463724,2025-07-10 13:00:00,2025-07-10,25.25,2025-07-10 15:20:00,34.9,Final Expiry Exit,-9.649999999999999
CE,25400.0,0.3357329230765991,2025-07-10 13:45:00,2025-07-10,14.8,2025-07-10 15:20:00,0.15,Final Expiry Exit,14.65
CE,25200.0,0.15131845935198301,2025-07-17 13:00:00,2025-07-17,16.5,2025-07-17 15:20:00,0.15,Final Expiry Exit,16.35
PE,25150.0,-0.5123040338071259,2025-07-17 13:00:00,2025-07-17,8.2,2025-07-17 15:20:00,36.4,Final Expiry Exit,-28.2
CE,25150.0,0.36098557445514284,2025-07-17 14:20:00,2025-07-17,16.05,2025-07-17 15:20:00,0.15,Final Expiry Exit,15.9
CE,25050.0,0.7768243947490805,2025-07-24 13:00:00,2025-07-24,29.65,2025-07-24 13:50:00,59.05,Exit Max Delta Leg,-29.4
PE,25000.0,-0.09366260171512564,2025-07-24 13:00:00,2025-07-24,16.6,2025-07-24 15:20:00,0.1,Final Expiry Exit,16.5
PE,25000.0,-0.09366260171512564,2025-07-24 13:05:00,2025-07-24,11.65,2025-07-24 15:20:00,0.1,Final Expiry Exit,11.55
CE,25150.0,0.18732520343025127,2025-07-24 13:50:00,2025-07-24,8.3,2025-07-24 15:20:00,0.1,Final Expiry Exit,8.200000000000001
CE,24950.0,0.04579508375297875,2025-07-31 13:00:00,2025-07-31,27.95,2025-07-31 15:20:00,0.1,Final Expiry Exit,27.849999999999998
PE,24850.0,-0.567740372412969,2025-07-31 13:00:00,2025-07-31,22.35,2025-07-31 15:20:00,84.0,Final Expiry Exit,-61.65
CE,24850.0,0.5219452886599902,2025-07-31 14:55:00,2025-07-31,7.15,2025-07-31 15:20:00,0.15,Final Expiry Exit,7.0
CE,24350.0,0.8767554509432846,2025-08-07 13:25:00,2025-08-07,37.2,2025-08-07 14:10:00,68.05,Exit Max Delta Leg,-30.849999999999994
CE,24450.0,0.642013371865967,2025-08-07 13:00:00,2025-08-07,18.4,2025-08-07 14:30:00,33.9,Exit for Delta Adjustment,-15.5
PE,24400.0,-0.048242957825117005,2025-08-07 13:00:00,2025-08-07,13.15,2025-08-07 14:45:00,1.4,Exit for Delta Adjustment,11.75
PE,24400.0,-0.04226197682298258,2025-08-07 14:30:00,2025-08-07,4.6,2025-08-07 14:50:00,1.2,Exit for Delta Adjustment,3.3999999999999995
CE,24500.0,0.7054110611523998,2025-08-07 14:10:00,2025-08-07,4.65,2025-08-07 14:55:00,46.95,Exit Max Delta Leg,-42.300000000000004
PE,24500.0,-0.2325585853413077,2025-08-07 14:45:00,2025-08-07,11.45,2025-08-07 15:20:00,0.1,Final Expiry Exit,11.35
PE,24500.0,-0.2325585853413077,2025-08-07 14:50:00,2025-08-07,12.55,2025-08-07 15:20:00,0.1,Final Expiry Exit,12.450000000000001
CE,24550.0,0.4651171706826154,2025-08-07 14:55:00,2025-08-07,15.6,2025-08-07 15:20:00,38.3,Final Expiry Exit,-22.699999999999996
CE,24700.0,0.225013356659566,2025-08-14 13:00:00,2025-08-14,21.25,2025-08-14 15:20:00,0.1,Final Expiry Exit,21.15
PE,24650.0,-0.524352255196344,2025-08-14 13:00:00,2025-08-14,19.0,2025-08-14 15:20:00,19.25,Final Expiry Exit,-0.25
CE,24700.0,0.299338898536778,2025-08-14 13:20:00,2025-08-14,9.2,2025-08-14 15:20:00,0.1,Final Expiry Exit,9.1
CE,25150.0,0.1882304554977014,2025-08-21 13:00:00,2025-08-21,10.95,2025-08-21 15:20:00,0.1,Final Expiry Exit,10.85
PE,25100.0,-0.5160968152761933,2025-08-21 13:00:00,2025-08-21,13.95,2025-08-21 15:20:00,17.0,Final Expiry Exit,-3.0500000000000007
CE,25150.0,0.32786635977849193,2025-08-21 13:35:00,2025-08-21,6.05,2025-08-21 15:20:00,0.1,Final Expiry Exit,5.95
CE,24600.0,0.06248911613021276,2025-08-28 13:00:00,2025-08-28,19.05,2025-08-28 14:50:00,1.75,Exit for Delta Adjustment,17.3
PE,24550.0,0.0,2025-08-28 13:00:00,2025-08-28,23.7,2025-08-28 15:20:00,55.5,Final Expiry Exit,-31.8
CE,24600.0,0.06248911613021276,2025-08-28 13:10:00,2025-08-28,12.0,2025-08-28 15:20:00,0.25,Final Expiry Exit,11.75
PE,24400.0,-0.06248911613021276,2025-08-28 14:50:00,2025-08-28,1.3,2025-08-28 15:20:00,0.15,Final Expiry Exit,1.1500000000000001
CE,23600.0,0.3724908136514815,2025-02-06 13:00:00,2025-02-06,10.55,2025-02-06 15:20:00,1.85,Final Expiry Exit,8.700000000000001
PE,23550.0,-0.25918417819515105,2025-02-06 13:00:00,2025-02-06,8.9,2025-02-06 15:20:00,0.1,Final Expiry Exit,8.8
PE,23200.0,-0.7872599111456788,2025-02-13 13:00:00,2025-02-13,18.25,2025-02-13 13:15:00,52.1,Exit Max Delta Leg,-33.85
CE,23300.0,0.0380821997311141,2025-02-13 13:00:00,2025-02-13,5.1,2025-02-13 13:50:00,2.05,Exit for Delta Adjustment,3.05
CE,23200.0,0.11898707222534793,2025-02-13 13:00:00,2025-02-13,25.6,2025-02-13 15:20:00,0.1,Final Expiry Exit,25.5
PE,23100.0,-0.6536182143623894,2025-02-13 13:15:00,2025-02-13,19.05,2025-02-13 15:20:00,67.6,Final Expiry Exit,-48.55
CE,23050.0,0.5346311421370415,2025-02-13 13:50:00,2025-02-13,50.15,2025-02-13 15:20:00,0.2,Final Expiry Exit,49.949999999999996
CE,22900.0,0.3718057195670379,2025-02-20 13:00:00,2025-02-20,22.4,2025-02-20 15:20:00,16.85,Final Expiry Exit,5.549999999999997
PE,22900.0,-0.6434357282125608,2025-02-20 13:00:00,2025-02-20,22.6,2025-02-20 15:20:00,0.1,Final Expiry Exit,22.5
CE,22950.0,0.2716300086455229,2025-02-20 13:05:00,2025-02-20,7.5,2025-02-20 15:20:00,0.15,Final Expiry Exit,7.35
CE,22550.0,0.5565883512625539,2025-02-27 13:00:00,2025-02-27,11.0,2025-02-27 15:20:00,0.15,Final Expiry Exit,10.85
PE,22500.0,-0.08152946729103205,2025-02-27 13:00:00,2025-02-27,4.6,2025-02-27 15:20:00,0.2,Final Expiry Exit,4.3999999999999995
PE,22550.0,-0.47505888397152185,2025-02-27 14:25:00,2025-02-27,4.65,2025-02-27 15:20:00,3.45,Final Expiry Exit,1.2000000000000002
CE,22500.0,0.550638829591327,2025-03-06 13:00:00,2025-03-06,16.3,2025-03-06 15:20:00,45.2,Final Expiry Exit,-28.900000000000002
PE,22400.0,-0.10528064914504809,2025-03-06 13:00:00,2025-03-06,28.6,2025-03-06 15:20:00,0.1,Final Expiry Exit,28.5
PE,22500.0,-0.44535818044627895,2025-03-06 13:50:00,2025-03-06,23.1,2025-03-06 15:20:00,0.1,Final Expiry Exit,23.0
PE,22450.0,-0.7203834527493091,2025-03-13 13:00:00,2025-03-13,20.0,2025-03-13 14:20:00,43.65,Exit Max Delta Leg,-23.65
CE,22500.0,0.06601161263707825,2025-03-13 13:00:00,2025-03-13,7.55,2025-03-13 15:20:00,0.05,Final Expiry Exit,7.5
