type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,24400.0,0.1681172047643496,2025-05-08 12:10:00,2025-05-08,8.25,2025-05-08 13:25:00,3.95,Exit for Delta Adjustment,4.3
PE,24200.0,-0.21956178048782016,2025-05-08 13:25:00,2025-05-08,4.1,2025-05-08 14:55:00,10.4,Exit for Delta Adjustment,-6.300000000000001
CE,24450.0,0.01736689386775377,2025-05-08 11:45:00,2025-05-08,5.35,2025-05-08 15:20:00,0.1,Final Expiry Exit,5.25
PE,24400.0,0.0,2025-05-08 11:45:00,2025-05-08,15.75,2025-05-08 15:20:00,109.15,Final Expiry Exit,-93.4
CE,24650.0,0.8102556570555168,2025-05-15 11:45:00,2025-05-15,85.05,2025-05-15 13:15:00,268.15,Exit Max Delta Leg,-183.09999999999997
PE,24650.0,-0.1620212483595202,2025-05-15 11:45:00,2025-05-15,119.2,2025-05-15 15:20:00,0.2,Final Expiry Exit,119.0
PE,24650.0,-0.1620212483595202,2025-05-15 13:05:00,2025-05-15,51.65,2025-05-15 15:20:00,0.2,Final Expiry Exit,51.449999999999996
CE,25000.0,0.3240424967190404,2025-05-15 13:15:00,2025-05-15,31.55,2025-05-15 15:20:00,63.35,Final Expiry Exit,-31.8
CE,24550.0,0.5614181398851624,2025-05-22 11:45:00,2025-05-22,38.95,2025-05-22 15:20:00,58.75,Final Expiry Exit,-19.799999999999997
PE,24550.0,-0.46082862738675573,2025-05-22 11:45:00,2025-05-22,45.75,2025-05-22 15:20:00,0.2,Final Expiry Exit,45.55
PE,24350.0,-0.1005895124984067,2025-05-22 11:45:00,2025-05-22,6.75,2025-05-22 15:20:00,0.05,Final Expiry Exit,6.7
CE,24750.0,0.44531737596788745,2025-05-29 11:45:00,2025-05-29,33.1,2025-05-29 15:20:00,80.75,Final Expiry Exit,-47.65
PE,24750.0,-0.5370555489804653,2025-05-29 11:45:00,2025-05-29,64.85,2025-05-29 15:20:00,0.2,Final Expiry Exit,64.64999999999999
CE,25000.0,0.0917381730125778,2025-05-29 11:45:00,2025-05-29,8.0,2025-05-29 15:20:00,0.25,Final Expiry Exit,7.75
CE,24750.0,0.6833768729498342,2025-06-05 11:45:00,2025-06-05,26.05,2025-06-05 12:10:00,102.9,Exit for Delta Adjustment,-76.85000000000001
PE,24750.0,-0.31534721560487333,2025-06-05 11:45:00,2025-06-05,61.6,2025-06-05 15:20:00,1.65,Final Expiry Exit,59.95
CE,24850.0,0.435536243834024,2025-06-05 11:45:00,2025-06-05,9.8,2025-06-05 15:20:00,0.1,Final Expiry Exit,9.700000000000001
PE,24650.0,-0.12018902822915067,2025-06-05 12:10:00,2025-06-05,8.8,2025-06-05 15:20:00,0.15,Final Expiry Exit,8.65
PE,25050.0,-0.7227715182992265,2025-06-12 11:45:00,2025-06-12,54.15,2025-06-12 13:35:00,132.25,Exit Max Delta Leg,-78.1
CE,25050.0,0.17327631430685225,2025-06-12 11:45:00,2025-06-12,34.9,2025-06-12 15:20:00,0.15,Final Expiry Exit,34.75
CE,25250.0,0.029977188279810895,2025-06-12 11:45:00,2025-06-12,4.7,2025-06-12 15:20:00,0.15,Final Expiry Exit,4.55
PE,24850.0,-0.20325350258666314,2025-06-12 13:35:00,2025-06-12,15.5,2025-06-12 15:20:00,0.2,Final Expiry Exit,15.3
CE,24800.0,0.6808594375272691,2025-06-19 11:45:00,2025-06-19,35.2,2025-06-19 15:20:00,0.35,Final Expiry Exit,34.85
PE,24800.0,-0.22869340824707518,2025-06-19 11:45:00,2025-06-19,19.6,2025-06-19 15:20:00,2.4,Final Expiry Exit,17.200000000000003
PE,24800.0,-0.4521660292801939,2025-06-19 14:05:00,2025-06-19,5.1,2025-06-19 15:20:00,2.4,Final Expiry Exit,2.6999999999999997
CE,25350.0,0.7496510174900468,2025-06-26 11:45:00,2025-06-26,54.25,2025-06-26 13:50:00,141.05,Exit Max Delta Leg,-86.80000000000001
PE,25350.0,-0.2367956380511202,2025-06-26 11:45:00,2025-06-26,81.05,2025-06-26 15:20:00,0.25,Final Expiry Exit,80.8
CE,25500.0,0.398501736641829,2025-06-26 11:45:00,2025-06-26,11.2,2025-06-26 15:20:00,46.35,Final Expiry Exit,-35.150000000000006
PE,25300.0,-0.16170609859070878,2025-06-26 13:50:00,2025-06-26,15.65,2025-06-26 15:20:00,0.25,Final Expiry Exit,15.4
CE,25500.0,0.7198194726961057,2025-07-03 11:45:00,2025-07-03,43.7,2025-07-03 13:40:00,92.7,Exit Max Delta Leg,-49.0
PE,25500.0,-0.8510595471745112,2025-07-03 11:45:00,2025-07-03,39.75,2025-07-03 14:40:00,104.45,Exit Max Delta Leg,-64.7
PE,25350.0,-0.21830487502451118,2025-07-03 11:45:00,2025-07-03,6.15,2025-07-03 15:20:00,0.1,Final Expiry Exit,6.050000000000001
CE,25650.0,0.020385509112309602,2025-07-03 13:40:00,2025-07-03,20.7,2025-07-03 15:20:00,0.1,Final Expiry Exit,20.599999999999998
CE,25450.0,0.19791936591220158,2025-07-03 14:40:00,2025-07-03,10.3,2025-07-03 15:20:00,0.1,Final Expiry Exit,10.200000000000001
CE,25400.0,0.4161511237261766,2025-07-10 11:45:00,2025-07-10,32.55,2025-07-10 15:20:00,0.15,Final Expiry Exit,32.4
PE,25400.0,-0.5970702532605507,2025-07-10 11:45:00,2025-07-10,49.95,2025-07-10 15:20:00,34.9,Final Expiry Exit,15.050000000000004
CE,25500.0,0.18091912953437417,2025-07-10 11:45:00,2025-07-10,10.75,2025-07-10 15:20:00,0.1,Final Expiry Exit,10.65
PE,25200.0,-0.876638619296069,2025-07-17 11:45:00,2025-07-17,23.35,2025-07-17 14:30:00,68.3,Exit Max Delta Leg,-44.949999999999996
CE,25200.0,0.10275506412778956,2025-07-17 11:45:00,2025-07-17,32.3,2025-07-17 15:20:00,0.15,Final Expiry Exit,32.15
CE,25250.0,0.04629292142577581,2025-07-17 12:25:00,2025-07-17,7.95,2025-07-17 15:20:00,0.1,Final Expiry Exit,7.8500000000000005
PE,25050.0,-0.14904798555356538,2025-07-17 14:30:00,2025-07-17,2.05,2025-07-17 15:20:00,0.15,Final Expiry Exit,1.9
CE,25100.0,0.39473162116711746,2025-07-24 11:45:00,2025-07-24,36.2,2025-07-24 15:20:00,0.1,Final Expiry Exit,36.1
