type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,24350.0,-0.42797993116679744,2025-05-08 10:15:00,2025-05-08,9.75,2025-05-08 13:25:00,13.05,Exit for Delta Adjustment,-3.3000000000000007
PE,24300.0,-0.30303407847779007,2025-05-08 13:25:00,2025-05-08,7.2,2025-05-08 14:00:00,11.95,Exit for Delta Adjustment,-4.749999999999999
PE,24200.0,-0.21956178048782016,2025-05-08 14:00:00,2025-05-08,6.45,2025-05-08 14:55:00,10.4,Exit for Delta Adjustment,-3.95
CE,24400.0,0.017264659881753734,2025-05-08 10:15:00,2025-05-08,13.1,2025-05-08 15:20:00,0.1,Final Expiry Exit,13.0
PE,24400.0,0.0,2025-05-08 10:25:00,2025-05-08,26.7,2025-05-08 15:20:00,109.15,Final Expiry Exit,-82.45
CE,24650.0,0.7618701092670128,2025-05-15 10:15:00,2025-05-15,49.2,2025-05-15 13:10:00,199.2,Exit Max Delta Leg,-150.0
CE,24800.0,0.7342023133394295,2025-05-15 13:10:00,2025-05-15,100.35,2025-05-15 13:35:00,210.9,Exit Max Delta Leg,-110.55000000000001
PE,24500.0,-0.05369941595831059,2025-05-15 10:15:00,2025-05-15,72.3,2025-05-15 15:20:00,0.15,Final Expiry Exit,72.14999999999999
PE,24750.0,-0.17290749692030982,2025-05-15 10:40:00,2025-05-15,103.2,2025-05-15 15:20:00,0.25,Final Expiry Exit,102.95
CE,25100.0,0.22660691287862042,2025-05-15 13:35:00,2025-05-15,13.3,2025-05-15 15:20:00,0.15,Final Expiry Exit,13.15
CE,24650.0,0.15309380702682174,2025-05-22 10:15:00,2025-05-22,33.35,2025-05-22 15:20:00,0.2,Final Expiry Exit,33.15
PE,24550.0,-0.5665351886587562,2025-05-22 10:15:00,2025-05-22,25.95,2025-05-22 15:20:00,0.2,Final Expiry Exit,25.75
