Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1754.9625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-06-17,-133.89375,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-06-24,2300.82,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-07-01,2592.4425,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-07-08,-1736.18625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-07-15,1945.63875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-07-22,2211.09,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-07-29,3138.3,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-08-05,1407.25875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-08-12,3284.11125,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-08-18,465.09375,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-08-26,3437.4,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-09-02,1108.15875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-09-09,1885.81875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-09-16,-1119.34125,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-09-23,1014.69,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-09-30,3209.33625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-10-07,2943.885,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-10-14,2540.1,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-10-21,2061.54,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-10-28,-69.9525,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-11-03,-4854.2625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-11-11,6256.4175,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-11-18,3579.4725,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-11-25,3228.03,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-12-02,158.51625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-12-09,-479.92875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-12-16,2700.86625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-12-23,2794.335,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2021-12-30,2233.5225,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-01-06,5198.35125,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-01-13,3209.33625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-01-20,-4775.27625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-01-27,2756.9475,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-02-03,1167.97875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-02-10,1530.6375,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-02-17,4334.7,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-02-24,2854.155,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-03-03,2398.0275,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-03-10,726.80625,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-03-17,2861.6325,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
2022-03-24,5116.09875,-4676.25,6613.59,17636.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_8818_final_target_17636.csv
