Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,31M Monthly PnL,11M Monthly PnL,Daily 3M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly11_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly11_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_Tuesday.csv",48751.69375,4787.84375,13.529666609502335,1218.7923437499994,1319.2195312500003,1775.4140625,1218.7923437499994,45000,108.33709722222218,97.9188695031606,2024-01-23,70,2023-12-05,162,108,54,66.66666666666667,33.333333333333336,3225.6687500000007,-2943.2250000000004,511.81250000000006,743.3718749999999,-707.90625,918.527671317782,524.2619072658923,491.16842486498615,4787.84375,61.82998781245711,2024-01-23,70,2023-12-05,2.20655947916016,0.02931598958333334,0.10639652777777778,1.0,0.26145247212365785,0.5661375661375662,0.9720671525408153,2.9936834634859406
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Tuesday.csv",43424.16875,5002.90625,16.072384107622415,1085.60421875,1191.2179687500002,1488.0734375000006,1085.60421875,45000,96.49815277777778,86.84328973378422,2024-01-23,70,2023-12-05,162,110,52,67.90123456790124,32.098765432098766,2753.4937500000005,-3063.1624999999985,487.11250000000007,728.0625,-745.440625,893.0956039539585,471.1074512051175,511.19352489674935,5002.90625,73.97835172167767,2024-01-23,70,2023-12-05,1.8595779728274193,0.02647151041666667,0.11117569444444445,0.8745649080780391,0.2921341702366131,0.598079561042524,0.8176025539351917,2.6990730722978795
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_1_exit_full_Tuesday.csv",37211.98125,4246.756250000006,12.562256085284499,930.2995312499995,1138.9585937500003,1076.7734375000002,930.2995312499995,45000,82.69329166666662,75.56229909051115,2024-06-04,91,2024-04-30,162,113,49,69.75308641975309,30.246913580246915,2439.4062500000005,-3345.9625,449.33124999999995,632.85625,-767.21875,844.9017462211619,404.41493303724246,540.9524842114929,4246.7562499999985,28.661304596144802,2024-06-04,91,2024-04-30,1.470183711993208,0.02531019097222223,0.09437236111111125,0.8233533495714062,0.18425871064644328,0.6459925533999608,0.6442572110240022,2.6063481266489457
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_Tuesday.csv",37648.45625,4332.006250000002,15.233719853544457,941.2114062500001,906.20390625,1470.3421875000006,941.2114062500001,45000,83.66323611111112,76.31649128399273,2024-01-23,105,2023-11-21,162,91,71,56.17283950617284,43.82716049382716,3225.6687500000007,-1724.9124999999983,345.175,692.35,-447.4000000000002,815.1230468843917,550.3676709044402,355.26775850698766,4332.00625,81.92512901250767,2024-01-23,105,2023-11-21,2.269306422958567,0.020137864583333335,0.0962668055555556,0.5952654649267967,0.19642082521374024,0.29463060944542424,1.0,2.5461599444357685
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Tuesday.csv",35805.86875000001,4592.2437500000015,18.059698154185043,895.1467187500004,925.2664062500002,1209.514062500001,895.1467187500004,45000,79.56859722222227,72.20054194462618,2024-01-23,98,2023-11-21,162,95,67,58.641975308641975,41.358024691358025,2753.4937500000005,-1844.8499999999967,384.721875,717.725,-475.0437500000001,791.1307644722956,495.2032818271912,370.20697494839783,4592.24375,103.74376627264047,2024-01-23,98,2023-11-21,2.053301991017201,0.02056147569444445,0.10204986111111114,0.613945755956544,0.23354737406660936,0.3585145992553399,0.9038420282697626,2.463497709787367
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_4_exit_3_4th_Tuesday.csv",182962.525,24715.212499999994,19.270281304508465,4574.063124999998,5216.357031250001,9556.903124999999,4574.063124999998,180000,101.64584722222219,89.37417144805494,2024-01-23,77,2023-12-05,162,109,53,67.28395061728395,32.71604938271605,12902.675000000005,-12491.524999999998,2047.2500000000002,2973.074999999999,-3211.8875,3919.8535152683576,2112.9914014489664,2736.304937004549,24715.2125,85.9516810686225,2024-01-23,77,2023-12-05,1.4742739635649362,0.028979761284722225,0.13730673611111108,0.9851730931844115,0.459892440184732,0.5821085635900449,0.6460780546588706,2.4624129894535725
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_Tuesday.csv",30731.631250000006,3784.243750000005,18.368136926999707,768.2907812499998,853.7367187500003,819.360937500001,768.2907812499998,45000,68.29251388888886,62.9949936448487,2024-01-23,98,2023-11-21,162,98,64,60.49382716049383,39.50617283950617,2439.4062500000005,-2127.649999999998,359.740625,617.5,-503.759375,745.7991268497163,419.65802728382766,389.2362478260523,3784.2437500000005,107.19098537690755,2024-01-23,98,2023-11-21,1.6270087505648103,0.01897192708333334,0.08409430555555567,0.5438502606245115,0.11827478086571343,0.40642759161277675,0.7140704898073512,2.3428597653725376
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_3_exit_2_3rd_Tuesday.csv",134210.83125000002,19927.368749999994,21.457770467509107,3355.27078125,3897.1375000000007,7781.489062500001,3355.27078125,135000,99.41543055555556,86.62822607319343,2024-01-23,77,2023-12-05,162,111,51,68.51851851851852,31.48148148148148,9677.006250000002,-10592.775,1535.4374999999998,2188.25625,-2315.95625,3085.2445039399263,1596.6973829720318,2536.3143236214355,19927.36875,94.8415935063243,2024-01-23,77,2023-12-05,1.1632118124213817,0.02886768518518519,0.14761013888888885,0.9802307909125488,0.5260390962050902,0.6140505584950029,0.5076035554683724,2.2688205294233326
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_4_exit_3_4th_Tuesday.csv",161974.36250000002,25575.46250000001,22.882071114312115,4049.359062499999,4689.674218750002,8407.540625000003,4049.359062499999,180000,89.98575694444442,78.79070805933368,2024-01-23,77,2023-12-05,162,110,52,67.90123456790124,32.098765432098766,11013.975000000002,-13107.625,1948.4499999999998,2912.25,-3325.1875,3820.5790751756927,1887.3375007686118,2823.2160302219986,25575.4625,102.99739138401625,2024-01-23,77,2023-12-05,1.243035964989207,0.026053745659722235,0.14208590277777783,0.8561424280320737,0.4905741382976878,0.598079561042524,0.5431386069347732,2.2077466771904213
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_3_4th_Tuesday.csv",136580.21250000002,23271.96250000001,26.702713820271587,3414.5053125,4445.050000000001,6762.340625,3414.5053125,180000,75.87789583333333,67.1908761150471,2024-01-23,70,2023-12-19,162,113,49,69.75308641975309,30.246913580246915,9757.625000000002,-13592.425,1797.3249999999998,2531.425,-3513.7875000000004,3624.030853537566,1620.7306579151377,2863.847346708165,23271.9625,107.2804655496594,2024-01-23,70,2023-12-19,1.0037215551324992,0.02469472222222223,0.1292886805555556,0.7962125709937189,0.4084174494244621,0.6459925533999608,0.43660381016779604,2.1473952084370334
