date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,33.25,34.3,67.55,30.25
2021-06-17,24.4,46.35,70.75,3.9999999999999982
2021-06-24,30.7,42.2,72.9,32.349999999999994
2021-07-01,26.7,24.95,51.65,29.25
2021-07-08,34.2,26.35,60.550000000000004,-6.5
2021-07-15,16.6,38.75,55.349999999999994,28.7
2021-07-22,24.3,25.1,49.4,27.95
2021-07-29,22.05,32.25,54.3,29.75
2021-08-05,29.45,30.599999999999998,60.05,5.15
2021-08-12,16.65,39.2,55.85,39.699999999999996
2021-08-18,34.65,30.55,65.2,-50.14999999999999
2021-08-26,30.4,26.900000000000002,57.300000000000004,46.95
2021-09-02,29.35,35.15,64.5,-30.4
2021-09-09,27.75,30.95,58.7,39.05
2021-09-16,22.849999999999998,30.3,53.150000000000006,-24.5
2021-09-23,31.3,46.4,77.7,-5.049999999999997
2021-09-30,40.400000000000006,54.35,94.75,15.15
2021-10-07,53.95,26.8,80.75,72.5
2021-10-14,28.6,33.5,62.1,22.500000000000007
2021-10-21,44.4,56.05,100.44999999999999,42.29999999999998
2021-10-28,46.55,48.35,94.9,17.499999999999996
2021-11-03,41.0,37.5,78.5,-36.699999999999996
2021-11-11,54.25,46.449999999999996,100.7,78.6
2021-11-18,50.5,42.55,93.05,16.049999999999997
2021-11-25,37.1,62.2,99.30000000000001,66.6
2021-12-02,45.7,46.9,92.60000000000001,-10.150000000000004
2021-12-09,31.2,53.45,84.65,9.300000000000006
2021-12-16,39.15,46.1,85.25,77.5
2021-12-23,35.55,33.75,69.3,45.15
2021-12-30,36.75,34.2,70.95,18.0
2022-01-06,31.6,36.25,67.85,21.050000000000004
2022-01-13,26.35,39.15,65.5,59.75
2022-01-20,47.300000000000004,42.25,89.55,31.750000000000004
2022-01-27,42.25,57.4,99.65,-55.8
2022-02-03,46.7,43.1,89.80000000000001,7.750000000000004
2022-02-10,37.25,35.35,72.6,62.45
2022-02-17,42.3,57.8,100.1,53.099999999999994
2022-02-24,85.05,76.3,161.35,-125.25000000000001
2022-03-03,52.1,61.75,113.85,-27.749999999999986
2022-03-10,58.05,66.6,124.64999999999999,-189.35
2022-03-17,47.050000000000004,57.6,104.65,89.5
2022-03-24,63.55,48.1,111.65,29.850000000000005
2022-03-31,35.95,47.3,83.25,45.349999999999994
2022-04-07,35.6,51.5,87.1,-56.05
2022-04-13,52.1,44.8,96.9,74.3
2022-04-21,53.7,38.4,92.10000000000001,24.299999999999997
2022-04-28,33.7,43.4,77.1,-22.749999999999993
2022-05-05,53.75,45.25,99.0,-7.100000000000007
2022-05-12,72.7,56.7,129.4,47.2
2022-05-19,39.35,66.65,106.00000000000001,13.300000000000011
2022-05-26,46.95,57.050000000000004,104.00000000000001,-178.04999999999998
2022-06-02,47.3,52.8,100.1,21.299999999999997
2022-06-09,37.75,40.75,78.5,-5.899999999999997
2022-06-16,58.3,47.65,105.94999999999999,-76.65
2022-06-23,40.75,54.9,95.65,65.7
2022-06-30,47.15,76.35,123.5,104.4
2022-07-07,45.5,45.0,90.5,55.75
2022-07-14,52.35,46.400000000000006,98.75000000000001,-8.450000000000003
2022-07-21,32.6,43.9,76.5,14.549999999999992
2022-07-28,24.65,44.5,69.15,38.25
2022-08-04,83.0,62.7,145.7,40.95
2022-08-11,45.4,40.75,86.14999999999999,74.25
2022-08-18,31.65,44.15,75.8,20.15
2022-08-25,38.2,41.95,80.15,-112.10000000000001
2022-09-01,47.3,56.9,104.19999999999999,-1.5500000000000043
2022-09-08,39.4,42.05,81.44999999999999,34.4
2022-09-15,58.6,45.599999999999994,104.2,80.35
2022-09-22,44.65,60.7,105.35000000000001,24.750000000000007
2022-09-29,58.0,49.2,107.2,31.199999999999996
2022-10-06,41.25,40.65,81.9,65.45
2022-10-13,38.5,52.45,90.94999999999999,73.89999999999999
2022-10-20,32.25,43.15,75.4,10.600000000000003
2022-10-27,43.65,36.5,80.14999999999999,-26.25
2022-11-03,32.85,36.15,69.0,61.9
2022-11-10,32.05,24.45,56.49999999999999,-7.600000000000004
2022-11-17,41.95,23.1,65.05,-2.6000000000000005
2022-11-24,18.2,42.6,60.800000000000004,-99.45
