date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,29.5,40.8,70.3,33.15
2021-06-17,27.549999999999997,48.95,76.5,-25.15
2021-06-24,33.8,52.25,86.05,18.9
2021-07-01,36.7,34.65,71.35000000000001,48.849999999999994
2021-07-08,26.15,31.8,57.95,-84.55
2021-07-15,25.549999999999997,39.5,65.05,22.049999999999997
2021-07-22,19.75,32.8,52.55,31.15
2021-07-29,31.1,50.85,81.95,57.3
2021-08-05,25.349999999999998,40.75,66.10000000000001,5.199999999999991
2021-08-12,20.95,47.15,68.1,51.949999999999996
2021-08-18,21.65,34.4,56.05,-74.0
2021-08-26,34.85,42.2,77.05,66.75
2021-09-02,25.75,50.8,76.55000000000001,3.05
2021-09-09,28.049999999999997,51.3,79.35,59.55
2021-09-16,28.55,29.25,57.800000000000004,14.250000000000007
2021-09-23,30.55,50.0,80.55,10.9
2021-09-30,46.25,46.75,93.0,10.249999999999993
2021-10-07,43.7,36.2,79.9,71.75
2021-10-14,27.3,53.8,81.1,41.35
2021-10-21,53.85,50.9,104.75,28.75
2021-10-28,49.35,54.55,103.9,-133.25
2021-11-03,55.7,41.75,97.45000000000002,-15.799999999999997
2021-11-11,49.550000000000004,61.4,110.94999999999999,81.80000000000001
2021-11-18,50.0,48.25,98.25,68.15
2021-11-25,47.5,55.05,102.55,-29.60000000000001
2021-12-02,40.65,62.35,103.0,1.8499999999999943
2021-12-09,54.75,51.85,106.6,19.799999999999994
2021-12-16,46.75,66.05,112.8,4.849999999999998
2021-12-23,46.75,38.8,85.55,11.799999999999997
2021-12-30,31.5,38.15,69.65,24.1
2022-01-06,54.0,45.25,99.25,22.350000000000005
2022-01-13,41.85,39.25,81.1,23.549999999999997
2022-01-20,39.6,34.15,73.75,-20.000000000000007
2022-01-27,50.599999999999994,82.85,133.45,-65.30000000000001
2022-02-03,44.4,44.4,88.8,-45.550000000000004
2022-02-10,38.95,61.65,100.6,36.15
2022-02-17,72.7,74.3,147.0,27.5
2022-02-24,83.35,96.0,179.35,-129.70000000000002
2022-03-03,70.2,78.2,148.4,6.800000000000004
2022-03-10,72.45,61.099999999999994,133.55,-71.95
2022-03-17,62.9,64.7,127.6,89.7
2022-03-24,64.35,54.6,118.94999999999999,94.9
2022-03-31,36.35,42.2,78.55000000000001,-5.150000000000006
2022-04-07,36.75,50.4,87.15,-28.449999999999996
2022-04-13,49.5,37.1,86.6,14.100000000000009
2022-04-21,41.05,43.2,84.24999999999999,-129.35
2022-04-28,51.6,47.8,99.4,16.400000000000013
2022-05-05,53.8,64.7,118.5,-245.2
2022-05-12,66.35,81.4,147.75,12.34999999999999
2022-05-19,52.5,66.45,118.95,-28.5
2022-05-26,50.3,71.2,121.50000000000001,-170.0
2022-06-02,44.0,70.6,114.6,35.75
2022-06-09,47.65,49.65,97.30000000000001,0.7499999999999982
2022-06-16,58.25,51.85,110.1,-295.49999999999994
2022-06-23,49.1,51.9,101.0,57.35
2022-06-30,75.8,79.35,155.15,135.9
2022-07-07,51.7,60.65,112.35,77.6
2022-07-14,51.1,49.35,100.45,-8.5
2022-07-21,47.95,50.949999999999996,98.9,45.0
2022-07-28,55.25,42.65,97.9,2.750000000000009
2022-08-04,45.15,50.7,95.85,-41.25000000000001
2022-08-11,41.800000000000004,56.8,98.6,59.55
2022-08-18,40.1,43.25,83.35000000000001,-1.5
2022-08-25,39.35,43.45,82.80000000000001,-105.60000000000001
2022-09-01,65.85,57.5,123.35,-57.800000000000026
2022-09-08,40.2,64.05,104.25,99.3
2022-09-15,55.900000000000006,84.95,140.85000000000002,17.0
2022-09-22,66.65,67.75,134.4,112.64999999999999
2022-09-29,47.9,59.9,107.8,-74.30000000000001
2022-10-06,42.15,44.2,86.35,20.450000000000003
2022-10-13,42.55,65.7,108.25,73.80000000000001
2022-10-20,35.2,63.5,98.69999999999999,19.250000000000007
2022-10-27,34.75,48.35,83.10000000000001,65.3
2022-11-03,40.9,53.3,94.19999999999999,0.29999999999998916
2022-11-10,36.85,45.5,82.35,61.95
2022-11-17,29.8,39.75,69.55,11.899999999999999
2022-11-24,26.15,27.25,53.39999999999999,-57.75
2022-12-01,28.5,35.3,63.8,28.2
2022-12-08,41.75,27.9,69.65,56.849999999999994
2022-12-15,42.15,31.65,73.8,-87.3
2022-12-22,65.5,56.95,122.45,101.1
2022-12-29,38.75,40.35,79.1,-110.55000000000001
2023-01-05,56.9,41.8,98.7,-7.200000000000001
2023-01-12,51.45,45.8,97.25,88.8
2023-01-19,36.65,56.15,92.8,33.89999999999999
2023-01-25,42.0,43.5,85.5,28.950000000000003
2023-02-02,65.35,78.75,144.1,134.6
2023-02-09,42.7,38.9,81.6,41.25
2023-02-16,37.5,35.4,72.9,9.850000000000005
2023-02-23,42.05,46.3,88.35,-0.40000000000000213
2023-03-02,39.7,33.3,73.0,46.1
2023-03-09,24.75,47.25,72.0,-1.1000000000000019
2023-03-16,51.75,59.8,111.55,3.500000000000009
2023-03-23,37.5,43.5,81.0,5.5500000000000025
2023-03-29,51.5,37.4,88.9,0.1499999999999968
2023-04-06,33.05,40.6,73.65,68.05
2023-04-13,27.3,40.1,67.4,36.75
2023-04-20,31.35,40.95,72.3,48.75
2023-04-27,28.1,39.35,67.45,9.849999999999998
2023-05-04,24.5,41.15,65.65,-56.0
2023-05-11,53.3,31.45,84.75,76.55
2023-05-18,29.700000000000003,43.3,73.0,-5.400000000000006
2023-05-25,39.85,30.0,69.85,-7.949999999999997
2023-06-01,38.75,32.4,71.15,7.199999999999998
2023-06-08,32.1,33.5,65.60000000000001,-57.15
2023-06-15,21.25,44.1,65.35,-5.8999999999999995
2023-06-22,37.35,33.65,71.0,-11.55
2023-06-28,32.75,40.95,73.7,6.450000000000002
2023-07-06,41.25,44.45,85.7,34.300000000000004
2023-07-13,39.6,37.85,77.44999999999999,-25.200000000000003
