date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,29.5,22.5,52.0,24.65
2021-06-17,23.9,24.8,48.7,-12.649999999999997
2021-06-24,29.3,30.4,59.7,29.699999999999996
2021-07-01,16.1,25.25,41.35,30.35
2021-07-08,26.15,31.8,57.95,-22.250000000000007
2021-07-15,19.9,19.05,38.95,24.749999999999996
2021-07-22,19.75,32.8,52.55,31.15
2021-07-29,15.55,24.75,40.3,48.1
2021-08-05,22.45,18.95,41.4,-66.2
2021-08-12,15.65,21.4,37.05,30.8
2021-08-18,21.65,16.0,37.65,24.849999999999998
2021-08-26,14.35,29.0,43.35,24.95
2021-09-02,18.35,24.2,42.55,-32.35
2021-09-09,19.95,25.7,45.65,23.15
2021-09-16,10.05,23.85,33.900000000000006,7.400000000000005
2021-09-23,21.6,25.05,46.650000000000006,23.150000000000002
2021-09-30,25.7,26.5,52.2,89.8
2021-10-07,19.8,30.35,50.150000000000006,16.45
2021-10-14,19.8,27.6,47.400000000000006,22.700000000000006
2021-10-21,30.75,31.75,62.5,94.15
2021-10-28,49.35,33.45,82.80000000000001,17.45
2021-11-03,30.75,35.35,66.1,24.750000000000004
2021-11-11,41.95,37.75,79.7,97.35000000000001
2021-11-18,50.0,29.05,79.05,10.449999999999992
2021-11-25,25.2,36.4,61.599999999999994,35.8
2021-12-02,38.0,41.1,79.1,-5.2500000000000036
2021-12-09,29.9,43.5,73.4,29.4
2021-12-16,37.25,41.45,78.7,28.850000000000005
2021-12-23,23.4,34.75,58.15,38.0
2021-12-30,31.5,38.15,69.65,24.1
2022-01-06,28.25,34.5,62.75,37.3
2022-01-13,41.85,20.6,62.45,12.150000000000002
2022-01-20,39.6,16.4,56.0,-31.64999999999999
2022-01-27,38.9,56.8,95.69999999999999,12.649999999999999
2022-02-03,22.9,39.4,62.3,12.849999999999998
2022-02-10,26.6,35.4,62.0,23.85
2022-02-17,47.9,46.7,94.6,122.7
2022-02-24,60.0,73.55,133.55,-59.000000000000014
2022-03-03,46.55,58.15,104.69999999999999,65.65
2022-03-10,48.35,52.8,101.15,56.15
2022-03-17,37.85,53.95,91.80000000000001,101.75
2022-03-24,41.3,35.6,76.9,99.5
2022-03-31,36.35,24.2,60.55,33.5
2022-04-07,24.8,25.7,50.5,0.4499999999999986
2022-04-13,26.75,37.1,63.85,28.05
2022-04-21,18.0,33.4,51.4,-20.300000000000004
2022-04-28,28.75,26.15,54.9,62.25
2022-05-05,41.55,41.45,83.0,-126.45000000000002
2022-05-12,57.65,56.3,113.94999999999999,64.99999999999999
2022-05-19,30.05,45.7,75.75,32.25000000000001
2022-05-26,39.35,46.65,86.0,-36.0
2022-06-09,25.2,26.15,51.349999999999994,6.650000000000002
2022-06-16,35.4,48.15,83.55,-488.54999999999995
2022-06-23,49.1,32.0,81.1,-35.050000000000004
2022-06-30,49.75,54.55,104.3,97.55
2022-07-07,30.2,39.15,69.35,69.1
2022-07-14,29.4,30.4,59.8,-74.60000000000001
2022-07-21,23.7,32.8,56.5,50.900000000000006
2022-07-28,28.95,32.5,61.45,25.700000000000003
2022-08-04,39.9,28.7,68.6,80.45
2022-08-11,34.95,33.85,68.80000000000001,79.15
2022-08-18,37.15,23.5,60.65,75.4
2022-08-25,39.35,24.05,63.400000000000006,-54.25
2022-09-01,41.9,51.7,93.6,14.299999999999999
2022-09-08,33.35,39.7,73.05000000000001,83.15
