date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,11.4,22.5,33.9,33.7
2021-06-17,9.0,24.8,33.8,53.2
2021-06-24,12.6,17.2,29.799999999999997,50.25
2021-07-01,16.1,9.4,25.5,25.25
2021-07-08,10.0,12.3,22.3,-77.44999999999999
2021-07-15,5.65,19.05,24.700000000000003,17.7
2021-07-22,4.55,12.35,16.9,16.7
2021-07-29,15.55,24.75,40.3,48.1
2021-08-05,8.5,18.95,27.45,18.1
2021-08-12,15.65,21.4,37.05,30.8
2021-08-18,5.55,16.0,21.55,-12.100000000000001
2021-08-26,14.35,13.2,27.549999999999997,27.4
2021-09-02,18.35,24.2,42.55,-32.35
2021-09-09,19.95,25.7,45.65,42.8
2021-09-16,10.05,9.75,19.8,4.700000000000002
2021-09-23,21.6,25.05,46.650000000000006,23.150000000000002
2021-09-30,25.7,26.5,52.2,60.29999999999999
2021-10-07,19.8,16.6,36.400000000000006,1.8000000000000114
2021-10-14,19.8,13.65,33.45,11.150000000000002
2021-10-21,30.75,18.3,49.05,79.7
2021-10-28,29.05,19.55,48.6,-58.900000000000006
2021-11-03,14.65,19.45,34.1,1.4000000000000057
2021-11-11,24.0,21.45,45.45,45.25
2021-11-18,28.15,16.55,44.7,22.000000000000004
2021-11-25,25.2,36.4,61.599999999999994,35.8
2021-12-02,18.15,27.2,45.349999999999994,42.199999999999996
2021-12-09,29.9,25.8,55.7,52.75
2021-12-16,19.65,25.25,44.9,18.599999999999998
2021-12-23,23.4,19.25,42.65,37.9
2021-12-30,11.7,19.8,31.5,30.15
2022-01-06,28.25,19.3,47.55,58.75
2022-01-13,20.15,20.6,40.75,54.5
2022-01-20,19.5,16.4,35.9,-106.55
2022-01-27,22.05,39.1,61.150000000000006,53.7
2022-02-03,22.9,21.05,43.95,-6.150000000000002
2022-02-10,12.35,19.5,31.85,34.75
2022-02-17,29.55,32.95,62.5,-0.10000000000000142
2022-02-24,41.35,41.35,82.7,-33.55000000000001
2022-03-03,28.35,42.45,70.80000000000001,81.7
2022-03-10,30.7,33.55,64.25,3.299999999999999
2022-03-17,19.65,35.95,55.6,55.35000000000001
2022-03-24,24.85,22.15,47.0,46.8
2022-03-31,16.25,24.2,40.45,6.15
2022-04-07,11.95,25.7,37.65,-6.600000000000001
2022-04-13,26.75,19.5,46.25,58.6
2022-04-21,18.0,18.15,36.15,-46.75000000000001
2022-04-28,28.75,26.15,54.9,62.25
2022-05-05,23.7,24.0,47.7,-5.800000000000007
2022-05-12,37.95,37.1,75.05000000000001,97.55
2022-05-19,30.05,30.2,60.25,48.85
2022-05-26,22.1,28.65,50.75,47.1
2022-06-02,23.35,27.95,51.3,56.050000000000004
2022-06-09,25.2,26.15,51.349999999999994,6.650000000000002
2022-06-16,19.55,28.45,48.0,-157.09999999999997
2022-06-23,27.05,19.75,46.8,-57.25
2022-06-30,30.7,37.25,67.95,43.3
2022-07-07,30.2,25.2,55.4,55.150000000000006
2022-07-14,29.4,30.4,59.8,13.749999999999993
2022-07-21,23.7,18.15,41.849999999999994,37.75
2022-07-28,28.95,17.85,46.8,40.150000000000006
2022-08-04,22.2,28.7,50.9,-23.550000000000008
2022-08-11,16.6,20.75,37.35,37.2
2022-08-18,17.9,23.5,41.4,47.8
2022-08-25,19.0,24.05,43.05,-116.35
2022-09-01,24.25,33.25,57.5,3.950000000000008
2022-09-08,15.9,24.75,40.65,40.45
2022-09-15,28.9,39.3,68.19999999999999,79.9
2022-09-22,22.9,25.5,48.4,73.15
2022-09-29,27.35,23.35,50.7,7.599999999999996
2022-10-06,20.75,25.45,46.2,42.8
2022-10-13,20.6,24.35,44.95,44.7
2022-10-20,10.85,19.35,30.200000000000003,15.350000000000003
2022-10-27,13.7,12.6,26.299999999999997,26.05
2022-11-03,16.2,30.3,46.5,59.699999999999996
2022-11-10,11.3,22.05,33.35,31.65
2022-11-17,7.8,18.1,25.900000000000002,18.1
2022-11-24,8.7,10.05,18.75,-45.599999999999994
2022-12-01,12.65,15.95,28.6,7.399999999999999
2022-12-08,19.05,13.0,32.05,31.85
2022-12-15,19.05,9.1,28.15,-27.5
2022-12-22,24.3,34.15,58.45,92.85000000000001
2022-12-29,18.5,21.35,39.85,-22.249999999999996
2023-01-05,18.55,20.25,38.8,16.749999999999993
2023-01-12,29.9,26.45,56.349999999999994,19.750000000000004
2023-01-19,11.1,16.95,28.049999999999997,27.849999999999998
2023-01-25,23.1,23.05,46.150000000000006,61.35
2023-02-02,33.55,38.45,72.0,71.69999999999999
2023-02-09,20.9,17.75,38.65,46.55
2023-02-16,15.95,13.2,29.15,32.949999999999996
2023-02-23,16.8,24.85,41.650000000000006,29.349999999999998
2023-03-02,18.6,14.0,32.6,32.45
2023-03-09,18.0,21.25,39.25,-7.4
2023-03-16,25.2,21.65,46.849999999999994,30.80000000000002
2023-03-23,16.15,23.95,40.099999999999994,35.449999999999996
2023-03-29,25.95,15.45,41.4,-12.149999999999999
2023-04-06,13.2,19.75,32.95,32.75
2023-04-13,11.55,18.5,30.05,57.15
2023-04-20,8.6,19.15,27.75,31.849999999999998
2023-04-27,21.25,18.25,39.5,10.899999999999999
2023-05-04,18.75,18.05,36.8,-45.49999999999999
2023-05-11,25.95,9.75,35.7,35.45
2023-05-18,21.1,19.35,40.45,-2.199999999999998
2023-05-25,17.3,11.15,28.450000000000003,0.8000000000000007
2023-06-01,16.75,12.2,28.95,15.049999999999997
2023-06-08,12.5,13.7,26.2,-22.200000000000003
2023-06-15,16.65,19.7,36.349999999999994,5.549999999999996
2023-06-22,16.25,12.8,29.05,11.400000000000002
2023-06-28,11.35,20.0,31.35,35.69999999999999
2023-07-06,20.85,24.8,45.650000000000006,42.95
2023-07-13,17.45,16.95,34.4,9.049999999999994
2023-07-20,19.6,26.1,45.7,-43.25000000000001
2023-07-27,24.05,20.6,44.650000000000006,-136.40000000000003
2023-08-03,16.7,21.7,38.4,66.65
2023-08-10,15.75,17.8,33.55,53.7
2023-08-17,19.1,18.1,37.2,46.650000000000006
2023-08-24,13.5,23.1,36.6,-93.05
2023-08-31,10.55,17.3,27.85,5.25
2023-09-07,4.6,11.25,15.85,-16.449999999999996
2023-09-14,17.0,22.4,39.4,39.25
2023-09-21,10.4,20.35,30.75,30.650000000000002
2023-09-28,11.5,13.4,24.9,-86.0
2023-10-05,22.25,13.35,35.6,35.95
2023-10-12,8.95,17.25,26.2,26.0
2023-10-19,24.45,16.25,40.7,-1.9500000000000028
2023-10-26,21.4,22.0,43.4,43.05
2023-11-02,11.35,21.75,33.1,38.15
2023-11-09,7.75,11.0,18.75,27.15
2023-11-16,16.25,14.8,31.05,-62.050000000000004
2023-11-23,7.7,13.9,21.6,37.35
2023-11-30,14.4,25.75,40.15,20.45
2023-12-07,12.4,18.3,30.700000000000003,22.450000000000003
2023-12-14,14.55,12.3,26.85,24.15
2023-12-21,18.4,21.1,39.5,32.000000000000014
2023-12-28,36.6,28.75,65.35,52.2
2024-01-04,8.6,15.55,24.15,23.95
2024-01-11,9.0,20.05,29.05,5.149999999999999
2024-01-18,26.0,24.3,50.3,61.05
2024-01-25,23.6,37.7,61.300000000000004,98.55
2024-02-01,51.25,42.45,93.7,93.55000000000001
2024-02-08,22.5,20.6,43.1,-162.8
2024-02-15,33.2,23.7,56.900000000000006,49.900000000000006
2024-02-22,33.55,40.0,73.55,-7.100000000000001
2024-02-29,32.55,39.1,71.65,69.55000000000001
2024-03-07,17.15,21.2,38.349999999999994,16.099999999999994
2024-03-14,22.85,24.7,47.55,48.94999999999999
2024-03-21,12.0,19.0,31.0,34.4
2024-03-28,20.35,21.95,42.3,-148.64999999999998
2024-04-04,25.7,42.1,67.8,17.150000000000006
2024-04-10,23.8,17.85,41.650000000000006,38.35
2024-04-18,14.6,25.8,40.4,-67.45000000000002
2024-04-25,29.35,27.8,57.150000000000006,-22.0
2024-05-02,27.4,20.95,48.349999999999994,48.05
2024-05-09,29.5,33.35,62.85,16.800000000000004
2024-05-16,28.6,36.6,65.2,-80.54999999999998
2024-05-23,27.15,31.4,58.55,17.09999999999999
2024-06-13,24.1,25.25,49.35,49.15
2024-06-20,29.9,36.8,66.69999999999999,31.949999999999992
2024-06-27,28.85,25.45,54.3,6.849999999999998
2024-07-04,17.35,16.2,33.55,32.9
2024-07-11,16.35,17.6,33.95,33.75
2024-07-18,26.25,20.95,47.2,-71.49999999999999
2024-07-25,23.7,29.9,53.599999999999994,32.2
2024-08-01,14.1,27.3,41.4,53.05
2024-08-08,39.2,53.9,93.1,124.15
2024-08-14,24.75,26.25,51.0,50.75
2024-08-22,17.6,15.5,33.1,32.85
2024-08-29,30.35,27.2,57.55,-51.75
2024-09-05,25.3,26.35,51.650000000000006,58.9
2024-09-12,25.8,36.6,62.400000000000006,-131.89999999999998
2024-09-19,18.8,19.65,38.45,9.95
2024-09-26,29.05,35.05,64.1,32.44999999999999
2024-10-03,32.25,38.35,70.6,-174.15
2024-10-10,28.1,28.15,56.25,28.449999999999996
2024-10-17,18.1,25.65,43.75,21.400000000000002
2024-10-24,21.7,22.35,44.05,65.65
2024-10-31,14.45,15.8,30.25,46.2
2024-11-07,28.9,29.45,58.349999999999994,58.150000000000006
2024-11-14,23.6,26.4,50.0,82.75
2024-11-21,17.05,21.4,38.45,64.4
2024-11-28,32.35,26.7,59.05,-285.15
2024-12-05,65.5,76.45,141.95,25.64999999999999
2024-12-12,20.9,26.8,47.7,62.15
2024-12-19,22.05,24.7,46.75,46.55
2024-12-26,25.7,22.55,48.25,48.15
2025-01-02,51.25,47.65,98.9,-152.15
2025-01-09,20.6,26.15,46.75,12.0
2025-01-16,16.85,13.0,29.85,29.650000000000002
2025-01-23,13.6,13.1,26.7,26.6
2025-01-30,40.5,54.15,94.65,24.599999999999994
2025-02-06,20.65,21.8,42.45,42.25
2025-02-13,36.65,38.9,75.55,38.9
