date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,29.5,40.8,70.3,33.15
2021-06-17,27.549999999999997,48.95,76.5,-26.199999999999996
2021-06-24,33.8,52.25,86.05,28.2
2021-07-01,36.7,34.65,71.35000000000001,48.849999999999994
2021-07-08,26.15,31.8,57.95,-22.250000000000007
2021-07-15,25.549999999999997,39.5,65.05,22.099999999999998
2021-07-22,19.75,32.8,52.55,31.15
2021-07-29,31.1,50.85,81.95,40.85
2021-08-05,25.349999999999998,40.75,66.1,25.9
2021-08-12,20.95,47.15,68.1,42.2
2021-08-18,21.65,34.4,56.05,-74.0
2021-08-26,34.85,42.2,77.05,36.25
2021-09-02,25.75,50.8,76.55000000000001,6.950000000000003
2021-09-09,28.049999999999997,51.3,79.35,59.55
2021-09-16,28.55,29.25,57.800000000000004,-54.7
2021-09-23,30.55,50.0,80.55,16.2
2021-09-30,46.25,46.75,93.0,10.249999999999993
2021-10-07,43.7,36.2,79.9,74.10000000000001
2021-10-14,27.3,53.8,81.1,33.7
2021-10-21,53.85,50.9,104.75,28.75
2021-10-28,49.35,54.55,103.9,-133.25
2021-11-03,55.7,41.75,97.45,-2.899999999999995
2021-11-11,49.550000000000004,61.4,110.94999999999999,38.25
2021-11-18,50.0,48.25,98.25,68.15
2021-11-25,47.5,55.05,102.55,-29.60000000000001
2021-12-02,40.65,62.35,103.0,44.75
2021-12-09,54.75,51.85,106.6,67.7
2021-12-16,46.75,66.05,112.8,36.050000000000004
2021-12-23,46.75,38.8,85.55,26.600000000000005
2021-12-30,31.5,38.15,69.65,24.1
2022-01-06,54.0,45.25,99.25,25.849999999999998
2022-01-13,41.85,39.25,81.1,23.549999999999997
2022-01-20,39.6,34.15,73.75,-20.000000000000007
2022-01-27,50.599999999999994,82.85,133.45,-21.350000000000023
2022-02-03,44.4,44.4,88.8,7.999999999999996
2022-02-10,38.95,61.65,100.6,45.25
2022-02-17,72.7,74.3,147.0,56.4
2022-02-24,83.35,96.0,179.35,-129.70000000000002
2022-03-03,70.2,78.2,148.4,6.800000000000004
2022-03-10,72.45,61.099999999999994,133.55,-13.049999999999999
2022-03-17,62.9,64.7,127.6,45.949999999999996
2022-03-24,64.35,54.6,118.94999999999999,94.9
2022-03-31,36.35,42.2,78.55000000000001,-5.150000000000006
2022-04-07,36.75,50.4,87.15,-1.1499999999999968
2022-04-13,49.5,37.1,86.6,14.100000000000009
2022-04-21,41.05,43.2,84.25,-95.44999999999999
2022-04-28,51.6,47.8,99.4,20.449999999999996
2022-05-05,53.8,64.7,118.5,-97.60000000000001
2022-05-12,66.35,81.4,147.75,62.85
2022-05-19,52.5,66.45,118.95,-28.5
2022-05-26,50.3,71.2,121.50000000000001,23.299999999999997
