date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,26.85,32.65,59.5,22.35
2021-06-17,38.4,38.8,77.19999999999999,22.85
2021-06-24,43.55,34.15,77.69999999999999,23.79999999999999
2021-07-01,26.7,22.4,49.1,26.6
2021-07-08,26.1,22.4,48.5,29.15
2021-07-15,29.1,24.049999999999997,53.15,23.35
2021-07-22,21.75,20.1,41.85,20.400000000000002
2021-07-29,23.75,24.15,47.900000000000006,23.35
2021-08-05,30.1,25.4,55.5,6.899999999999997
2021-08-12,19.5,27.15,46.65,30.45
2021-08-18,27.85,28.4,56.25,22.999999999999996
2021-08-26,16.4,35.0,51.4,41.05
2021-09-02,16.55,35.4,51.949999999999996,33.099999999999994
2021-09-09,26.1,39.7,65.8,26.649999999999995
2021-09-16,19.3,37.75,57.05,11.450000000000008
2021-09-23,27.9,44.45,72.35000000000001,31.149999999999995
2021-09-30,47.55,42.5,90.05000000000001,19.15
2021-10-07,28.5,28.0,56.5,-3.049999999999999
2021-10-14,19.75,33.15,52.9,1.6000000000000023
2021-10-21,50.55,36.95,87.5,38.9
2021-10-28,40.3,48.85,89.15,11.599999999999998
2021-11-03,42.0,36.949999999999996,78.95,9.2
2021-11-11,48.1,41.4,89.5,67.4
2021-11-18,33.2,47.9,81.1,36.699999999999996
2021-11-25,42.0,46.5,88.5,23.15
2021-12-02,37.75,40.55,78.3,-26.35000000000001
2021-12-09,44.1,30.0,74.1,-1.9499999999999975
2021-12-16,40.7,44.8,85.5,12.499999999999993
2021-12-23,23.5,40.8,64.3,17.900000000000002
2021-12-30,20.2,30.95,51.15,5.600000000000001
2022-01-06,34.7,28.4,63.10000000000001,15.250000000000002
2022-01-13,36.75,27.349999999999998,64.1,24.25
2022-01-20,31.7,25.450000000000003,57.15,-15.699999999999998
2022-01-27,43.15,57.3,100.44999999999999,-239.4
2022-02-03,42.15,37.55,79.69999999999999,-2.6499999999999986
2022-02-10,37.1,27.950000000000003,65.05,54.75000000000001
2022-02-17,35.95,38.35,74.30000000000001,-23.599999999999987
2022-02-24,58.0,77.2,135.2,-131.05
2022-03-03,69.1,63.55,132.64999999999998,118.95
2022-03-10,56.4,50.45,106.85000000000001,-32.6
2022-03-17,45.35,45.85,91.2,76.1
2022-03-24,33.0,29.95,62.95,61.6
2022-03-31,36.2,32.7,68.9,34.70000000000001
2022-04-07,33.5,28.6,62.1,-42.30000000000001
2022-04-13,35.9,40.35,76.25,53.60000000000001
2022-04-21,29.5,29.2,58.7,30.4
2022-04-28,38.3,31.35,69.64999999999999,-46.65
2022-05-05,42.6,34.5,77.1,-156.65
2022-05-12,43.6,51.3,94.9,52.65
2022-05-19,36.0,46.25,82.25,18.65000000000001
2022-05-26,29.55,55.8,85.35,-81.75
2022-06-02,39.85,53.85,93.70000000000002,64.55
2022-06-09,44.75,37.400000000000006,82.15,3.7999999999999936
2022-06-16,63.65,39.349999999999994,103.0,-76.3
2022-06-23,47.1,47.5,94.60000000000001,-55.55
2022-06-30,50.2,67.05,117.25000000000001,46.65
2022-07-07,36.85,36.8,73.65,38.900000000000006
2022-07-14,34.1,49.5,83.6,8.299999999999997
2022-07-21,34.05,34.55,68.6,23.75
2022-07-28,30.2,30.5,60.7,29.849999999999998
2022-08-04,36.3,47.7,84.0,-22.049999999999997
2022-08-11,43.9,36.1,80.0,68.1
2022-08-18,23.5,31.3,54.800000000000004,9.299999999999999
2022-08-25,49.15,28.0,77.15,-124.25000000000001
2022-09-01,52.05,55.35,107.4,98.95
2022-09-08,45.7,45.85,91.55000000000001,37.35000000000001
2022-09-15,45.65,36.25,81.9,-1.2999999999999972
2022-09-22,32.1,50.35,82.45,-20.55
2022-09-29,62.9,49.9,112.8,93.3
2022-10-06,33.7,31.55,65.25,-0.7499999999999987
2022-10-13,48.6,49.65,98.25,-9.450000000000003
2022-10-20,32.1,34.3,66.4,21.15
2022-10-27,28.35,31.25,59.6,25.050000000000004
2022-11-03,35.8,33.8,69.6,19.9
2022-11-10,34.4,34.4,68.8,20.05
2022-11-17,25.0,25.3,50.3,-7.350000000000004
2022-11-24,16.3,27.85,44.15,-66.35
2022-12-01,29.0,23.0,52.0,29.300000000000008
2022-12-08,44.15,27.0,71.15,11.600000000000001
2022-12-15,32.8,36.35,69.15,-42.65000000000002
2022-12-22,35.800000000000004,45.3,81.10000000000001,15.7
2022-12-29,31.1,44.75,75.85,-83.99999999999999
2023-01-05,36.0,38.3,74.3,25.900000000000002
2023-01-12,35.55,36.9,72.45,-10.050000000000004
2023-01-19,35.25,29.05,64.3,55.4
2023-01-25,26.35,38.25,64.6,14.750000000000005
2023-02-02,42.7,49.65,92.35,-4.4999999999999964
2023-02-09,24.849999999999998,32.2,57.050000000000004,10.150000000000002
2023-02-16,36.4,25.85,62.25,2.099999999999997
2023-02-23,25.8,27.7,53.5,14.999999999999996
2023-03-02,25.1,40.1,65.2,4.450000000000001
2023-03-09,32.55,24.6,57.15,-10.2
2023-03-16,33.8,34.25,68.05,22.849999999999994
2023-03-23,27.4,35.9,63.300000000000004,1.0500000000000007
2023-03-29,27.8,40.7,68.5,-9.7
2023-04-06,18.099999999999998,30.3,48.4,3.800000000000001
2023-04-13,27.1,35.8,62.89999999999999,5.1
2023-04-20,31.8,27.5,59.300000000000004,32.2
2023-04-27,22.25,20.7,42.95,-22.85
2023-05-04,32.6,30.0,62.6,-49.800000000000004
2023-05-11,37.2,23.0,60.2,4.500000000000003
2023-05-18,27.700000000000003,29.65,57.35,15.199999999999996
2023-05-25,19.0,34.8,53.8,-14.149999999999995
2023-06-01,26.5,25.6,52.1,-11.700000000000003
2023-06-08,22.8,24.6,47.400000000000006,-23.450000000000003
2023-06-15,22.700000000000003,33.25,55.95,3.1999999999999975
2023-06-22,21.45,33.85,55.3,24.250000000000004
2023-06-28,28.5,45.3,73.80000000000001,43.699999999999996
2023-07-06,34.1,34.6,68.7,21.500000000000004
2023-07-13,29.25,35.6,64.85000000000001,-122.14999999999999
2023-07-20,31.1,39.3,70.4,-9.699999999999996
2023-07-27,49.55,49.35,98.9,15.749999999999995
2023-08-03,38.5,36.35,74.85,42.15
2023-08-10,36.1,26.049999999999997,62.15,-11.700000000000006
2023-08-17,25.6,34.8,60.4,22.499999999999996
2023-08-24,22.25,27.1,49.35,-12.250000000000004
2023-08-31,21.5,41.3,62.8,23.4
2023-09-07,27.75,24.6,52.349999999999994,-71.05
2023-09-14,17.3,57.15,74.45,73.15
2023-09-21,40.1,9.1,49.2,16.15
2023-09-28,29.05,27.3,56.349999999999994,-11.65
2023-10-05,14.75,18.65,33.4,14.1
2023-10-12,15.5,17.0,32.5,32.4
2023-10-19,19.05,14.7,33.75,5.549999999999998
2023-10-26,30.1,47.0,77.1,35.05
2023-11-02,15.1,18.4,33.5,11.099999999999998
2023-11-09,17.8,24.95,42.75,7.3000000000000025
2023-11-16,25.2,12.25,37.45,-123.05000000000001
2023-11-23,12.7,44.4,57.1,7.349999999999997
2023-11-30,26.65,15.15,41.8,-14.000000000000005
2023-12-07,5.9,14.05,19.950000000000003,20.550000000000004
2023-12-14,17.7,41.55,59.25,17.1
2023-12-21,35.45,34.5,69.95,65.15
2023-12-28,30.8,25.8,56.60000000000001,31.900000000000002
2024-01-04,19.75,16.2,35.949999999999996,20.4
2024-01-11,20.8,39.3,60.099999999999994,-1.1000000000000085
2024-01-18,22.25,27.0,49.25,39.3
2024-01-25,39.4,30.3,69.7,24.3
2024-02-01,76.35,23.7,100.05,40.9
2024-02-08,23.0,39.8,62.8,-33.95
2024-02-15,38.15,29.45,67.6,-9.350000000000001
2024-02-22,22.8,43.4,66.19999999999999,-224.4
2024-02-29,50.7,41.45,92.15,57.400000000000006
2024-03-07,24.0,26.9,50.9,45.25
2024-03-14,46.65,25.799999999999997,72.44999999999999,68.55
2024-03-21,22.45,23.95,46.4,33.8
2024-03-28,48.7,33.05,81.75,-140.45
2024-04-04,35.849999999999994,55.25,91.10000000000001,33.9
2024-04-10,19.45,21.85,41.3,-11.600000000000001
2024-04-18,34.3,37.1,71.4,-235.79999999999995
2024-04-25,66.95,69.4,136.35000000000002,23.45000000000001
2024-05-02,48.599999999999994,35.25,83.85000000000001,31.550000000000004
2024-05-09,46.8,54.1,100.9,6.650000000000006
2024-05-16,47.1,81.65,128.75,-127.1
2024-05-23,60.7,57.45,118.15,-4.5
2024-06-13,18.3,29.55,47.85,45.3
2024-06-20,27.45,29.8,57.25,40.7
2024-06-27,61.9,48.95,110.85,8.799999999999997
2024-07-04,16.05,27.5,43.55,-5.5000000000000036
2024-07-11,21.150000000000002,40.1,61.25000000000001,46.05
2024-07-18,65.8,45.3,111.1,2.399999999999995
2024-07-25,27.4,32.5,59.9,57.6
2024-08-01,27.9,33.4,61.300000000000004,49.24999999999999
2024-08-08,75.8,73.60000000000001,149.4,66.3
2024-08-14,24.349999999999998,42.0,66.35000000000001,5.549999999999995
2024-08-22,17.8,37.65,55.449999999999996,15.049999999999995
2024-08-29,44.5,36.65,81.15,-98.85000000000001
2024-09-05,24.1,31.3,55.4,12.199999999999996
2024-09-12,53.75,73.1,126.85,-265.35
2024-09-19,46.45,36.45,82.9,70.65
2024-09-26,53.35,49.15,102.5,-17.449999999999996
2024-10-03,41.95,52.55,94.5,15.949999999999996
2024-10-10,9.95,20.55,30.5,28.75
2024-10-17,15.2,32.15,47.35,9.899999999999997
2024-10-24,12.65,13.55,26.200000000000003,24.85
