date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2021-06-10,11.8,15.7,27.5,27.299999999999997
2021-06-17,17.9,21.25,39.15,-0.8000000000000007
2021-06-24,11.5,23.2,34.7,47.7
2021-07-01,9.95,8.8,18.75,18.5
2021-07-08,12.5,19.6,32.1,-84.9
2021-07-15,13.05,17.2,30.25,23.099999999999998
2021-07-22,5.7,6.8,12.5,12.3
2021-07-29,4.75,14.0,18.75,18.55
2021-08-05,10.7,22.4,33.099999999999994,5.999999999999998
2021-08-12,13.35,15.95,29.299999999999997,23.05
2021-08-18,11.9,9.25,21.15,12.399999999999999
2021-08-26,10.0,9.4,19.4,19.25
2021-09-02,11.2,10.25,21.45,-6.6
2021-09-09,10.35,13.65,24.0,23.75
2021-09-16,6.75,12.7,19.45,4.3500000000000005
2021-09-23,15.65,22.55,38.2,7.4
2021-09-30,13.3,13.55,26.85,17.35
2021-10-07,24.0,18.0,42.0,36.45
2021-10-14,10.1,11.8,21.9,21.450000000000003
2021-10-21,18.45,19.05,37.5,73.7
2021-10-28,23.05,28.55,51.6,-71.0
2021-11-03,20.8,19.6,40.400000000000006,-11.8
2021-11-11,16.35,25.05,41.400000000000006,41.2
2021-11-18,13.15,17.3,30.450000000000003,29.25
2021-11-25,13.8,26.35,40.150000000000006,16.8
2021-12-02,20.7,26.45,47.15,44.0
2021-12-09,11.3,15.9,27.200000000000003,39.5
2021-12-16,20.25,25.8,46.05,19.65
2021-12-23,14.6,17.0,31.6,26.849999999999998
2021-12-30,13.5,15.35,28.85,8.699999999999996
2022-01-06,13.2,16.8,30.0,41.2
2022-01-13,20.2,17.95,38.15,42.85
2022-01-20,14.85,20.6,35.45,55.55
2022-01-27,23.3,21.55,44.85,10.399999999999995
2022-02-03,23.45,18.15,41.599999999999994,41.699999999999996
2022-02-10,14.6,15.1,29.7,29.4
2022-02-17,23.2,23.1,46.3,-16.400000000000006
2022-02-24,35.9,31.75,67.65,-142.3
2022-03-03,30.95,27.05,58.0,47.75
2022-03-10,26.0,24.95,50.95,-9.999999999999991
2022-03-17,22.05,23.35,45.400000000000006,45.150000000000006
2022-03-24,18.8,21.2,40.0,55.55
2022-03-31,14.85,26.8,41.65,27.899999999999995
2022-04-07,17.8,23.75,41.55,-45.949999999999996
2022-04-13,14.05,19.5,33.55,33.4
2022-04-21,24.05,13.4,37.45,12.7
2022-04-28,14.25,23.85,38.1,2.9000000000000057
2022-05-05,16.25,23.3,39.55,-8.7
2022-05-12,29.35,25.45,54.8,77.3
2022-05-19,18.2,25.7,43.9,54.5
2022-05-26,14.05,29.2,43.25,-16.1
2022-06-02,25.75,32.5,58.25,63.0
2022-06-09,17.6,20.6,38.2,-9.949999999999996
2022-06-16,20.0,22.85,42.85,-186.10000000000002
2022-06-23,15.7,20.4,36.099999999999994,-11.250000000000007
2022-06-30,29.15,33.65,62.8,62.6
2022-07-07,24.35,26.4,50.75,50.5
2022-07-14,14.6,19.8,34.4,-18.700000000000003
2022-07-21,24.45,21.7,46.15,45.45
2022-07-28,7.3,21.7,29.0,28.799999999999997
2022-08-04,34.1,32.15,66.25,35.1
2022-08-11,21.95,20.25,42.2,42.0
2022-08-18,11.5,22.15,33.65,27.700000000000003
2022-08-25,11.1,20.15,31.25,-88.05000000000001
2022-09-01,26.6,23.6,50.2,-5.350000000000005
2022-09-08,19.2,23.8,43.0,42.0
2022-09-15,18.4,19.05,37.45,37.150000000000006
2022-09-22,18.2,21.2,39.4,-49.05000000000001
2022-09-29,17.4,21.0,38.4,41.45
2022-10-06,19.75,18.9,38.65,38.849999999999994
2022-10-13,17.0,14.85,31.85,15.450000000000003
2022-10-20,12.25,22.2,34.45,19.6
2022-10-27,19.7,10.8,30.5,29.65
2022-11-03,14.0,18.6,32.6,32.35
2022-11-10,11.65,9.05,20.700000000000003,19.0
2022-11-17,15.85,16.75,32.6,-18.3
2022-11-24,9.1,14.65,23.75,-40.5
2022-12-01,21.1,15.1,36.2,40.9
2022-12-08,22.9,16.6,39.5,40.65
2022-12-15,16.9,14.15,31.049999999999997,-25.0
2022-12-22,27.7,19.7,47.4,51.60000000000001
2022-12-29,8.45,18.95,27.4,-2.6999999999999957
2023-01-05,24.55,14.9,39.45,23.350000000000005
2023-01-12,25.3,16.15,41.45,49.599999999999994
2023-01-19,11.8,16.65,28.45,35.55
2023-01-25,13.75,21.8,35.55,35.2
2023-02-02,26.35,22.3,48.650000000000006,48.35
2023-02-09,19.0,10.9,29.9,37.800000000000004
2023-02-16,11.85,10.45,22.299999999999997,26.099999999999998
2023-02-23,9.8,19.5,29.3,16.999999999999996
2023-03-02,16.6,17.5,34.1,21.950000000000003
2023-03-09,12.55,17.5,30.05,-33.80000000000001
2023-03-16,18.95,23.65,42.599999999999994,44.15
2023-03-23,17.55,13.65,31.200000000000003,26.55
2023-03-29,22.8,12.7,35.5,8.149999999999993
2023-04-06,10.3,9.55,19.85,19.65
2023-04-13,13.6,20.65,34.25,10.150000000000002
2023-04-20,13.9,18.1,32.0,23.85
2023-04-27,6.5,10.5,17.0,1.0999999999999996
2023-05-04,8.55,19.3,27.85,-17.35
2023-05-11,20.65,17.8,38.45,40.35
2023-05-18,19.9,10.85,30.75,-13.299999999999999
2023-05-25,14.85,18.45,33.3,-0.6999999999999975
2023-06-01,13.65,8.4,22.05,8.15
2023-06-08,15.2,17.85,33.05,-30.1
2023-06-15,14.7,19.1,33.8,23.1
2023-06-22,7.9,18.6,26.5,9.200000000000001
2023-06-28,15.0,16.9,31.9,46.199999999999996
2023-07-06,19.7,15.35,35.05,32.349999999999994
2023-07-13,12.1,14.7,26.799999999999997,1.4499999999999948
2023-07-20,13.3,26.1,39.400000000000006,11.899999999999999
2023-07-27,20.5,26.3,46.8,-7.2499999999999964
2023-08-03,17.05,22.5,39.55,-15.300000000000004
2023-08-10,16.35,14.7,31.05,30.9
2023-08-17,18.7,22.45,41.15,51.0
2023-08-24,9.35,10.85,20.2,1.5500000000000036
2023-08-31,13.65,24.2,37.85,-1.1500000000000012
2023-09-07,3.25,8.75,12.0,-20.3
2023-09-14,13.95,29.05,43.0,42.95
2023-09-21,5.9,9.35,15.25,15.15
2023-09-28,12.45,27.4,39.849999999999994,1.200000000000001
2023-10-05,5.45,4.9,10.350000000000001,10.200000000000001
2023-10-12,9.5,12.7,22.2,33.35
2023-10-19,10.25,7.6,17.85,17.65
2023-10-26,10.75,23.35,34.1,33.75
2023-11-02,11.0,12.45,23.45,11.599999999999998
2023-11-09,5.35,4.7,10.05,18.45
2023-11-16,7.65,9.1,16.75,-72.55000000000001
2023-11-23,5.7,10.1,15.8,15.600000000000001
2023-11-30,9.65,8.75,18.4,3.1999999999999993
2023-12-07,8.95,17.55,26.5,27.1
2023-12-14,12.45,16.0,28.45,12.149999999999999
2023-12-21,18.9,15.05,33.95,47.7
2023-12-28,14.75,15.25,30.0,29.65
2024-01-04,4.85,7.1,11.95,11.75
2024-01-11,10.8,20.8,31.6,-2.5
2024-01-18,17.45,13.6,31.049999999999997,26.249999999999996
2024-01-25,19.75,29.2,48.95,78.55
2024-02-01,45.25,48.35,93.6,93.45
2024-02-08,20.7,22.7,43.4,72.7
2024-02-15,25.2,15.8,41.0,10.049999999999994
