Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2023-08-11,4309.002069,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-08-18,-1002.9639189999999,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-08-25,829.970569,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-09-15,3172.849782,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-09-22,1177.873719,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-09-29,-1092.49872,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-10-06,1506.890698,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-10-13,-2230.294899,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-10-27,3037.664558,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-11-03,-569.3740399999999,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-11-10,662.977057,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
2023-11-17,704.7254350000001,-2879.5,8521.5,11362.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,45_time_11,45.csv",initial_sl_-2879_initial_target_8521_final_target_11362.csv
