Date,vix,Position,Action,PE_Long_Time,PE_Short_Time,CE_Short_Time,CE_Long_Time,Index Value,PE_Long_Strike,PE_Short_Strike,CE_Short_Strike,CE_Long_Strike,ExpiryDate,DaysToExpiry,Day,PE_Long_Premium,PE_Short_Premium,CE_Short_Premium,CE_Long_Premium,PE_Long_Stoploss,PE_Short_Stoploss,CE_Short_Stoploss,CE_Long_Stoploss,PE_Short_target,CE_Short_target,PE_Long_Exit,PE_Short_Exit,CE_Short_Exit,CE_Long_Exit
2025-07-08,12.47,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,83494.14,82800,83200,83800,84100,2025-07-08 00:00:00,0.25,Tuesday,20.3,63.35,49.05,16.4,0,190.05,147.14999999999998,0,19.005,14.714999999999998,,,,
2025-07-08,,0,Long,2025-07-08 11:31:00,2025-07-08 11:31:00,2025-07-08 10:49:00,2025-07-08 10:49:00,,82800,83200,83800,84100,2025-07-08 00:00:00,0.25,Tuesday,"[5.4, 5.4]","[17.4, 17.4]","[13.5, 13.5]","[5.4, 5.4]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-09,11.86,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,83555.96,81600,82400,84800,85400,2025-07-15 00:00:00,4.0,Wednesday,27.55,80.45,72.7,25.9,0,241.35000000000002,218.10000000000002,0,24.135,21.81,,,,
2025-07-09,,0,Long,2025-07-14 09:17:00,2025-07-14 09:17:00,2025-07-10 15:22:00,2025-07-10 15:22:00,,81600,82400,84800,85400,2025-07-15 00:00:00,4.0,Wednesday,"[48.2, 1.7]","[259.5, 12.6]","[21.65, 21.65]","[7.9, 7.9]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-10,11.86,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,83482.16,81600,82400,84600,85300,2025-07-15 00:00:00,3.0,Thursday,23.3,73.6,68.8,21.9,0,220.79999999999998,206.39999999999998,0,22.08,20.639999999999997,,,,
2025-07-10,,0,Long,2025-07-11 11:04:00,2025-07-11 11:04:00,2025-07-11 09:16:00,2025-07-11 09:16:00,,81600,82400,84600,85300,2025-07-15 00:00:00,3.0,Thursday,"[55.35, 1.7]","[224.2, 12.6]","[15.85, 15.85]","[5.8, 5.8]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-11,11.69,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82994.87,81400,82100,83900,84500,2025-07-15 00:00:00,2.0,Friday,16.95,55.05,63.2,20.3,0,165.14999999999998,189.60000000000002,0,16.514999999999997,18.96,,,,
2025-07-11,,0,Long,2025-07-14 09:25:00,2025-07-14 09:25:00,2025-07-14 09:16:00,2025-07-14 09:16:00,,81400,82100,83900,84500,2025-07-15 00:00:00,2.0,Friday,"[43.15, 1.65]","[186.15, 2.3]","[12.8, 12.8]","[4.8, 4.8]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-14,12.15,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82209.0,81100,81600,82800,83400,2025-07-15 00:00:00,1.0,Monday,19.95,56.9,72.5,22.45,0,170.7,217.5,0,17.07,21.75,,,,
2025-07-14,,0,Long,2025-07-15 09:15:00,2025-07-15 09:15:00,2025-07-15 09:44:00,2025-07-15 09:44:00,,81100,81600,82800,83400,2025-07-15 00:00:00,1.0,Monday,"[6.15, 6.15]","[15.85, 15.85]","[21.15, 21.15]","[4.65, 4.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-15,11.8,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82440.73,81800,82100,82700,83000,2025-07-15 00:00:00,0.25,Tuesday,10.0,27.85,48.9,17.6,0,83.55000000000001,146.7,0,8.355,14.669999999999998,,,,
2025-07-15,,0,Long,2025-07-15 11:24:00,2025-07-15 11:24:00,2025-07-15 11:07:00,2025-07-15 11:07:00,,81800,82100,82700,83000,2025-07-15 00:00:00,0.25,Tuesday,"[3.4, 3.4]","[7.85, 7.85]","[156.3, 5.25]","[58.85, 2.8]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-07-16,11.59,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82422.81,80200,81200,83600,84300,2025-07-22 00:00:00,4.0,Wednesday,23.75,75.25,70.3,22.5,0,225.75,210.89999999999998,0,22.575,21.09,,,,
2025-07-16,,0,Long,2025-07-21 13:09:00,2025-07-21 13:09:00,2025-07-18 09:34:00,2025-07-18 09:34:00,,80200,81200,83600,84300,2025-07-22 00:00:00,4.0,Wednesday,"[4.2, 4.2]","[22.45, 22.45]","[20.9, 20.9]","[6.2, 6.2]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-17,11.2,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82626.07,80800,81600,83600,84200,2025-07-22 00:00:00,3.0,Thursday,21.65,66.0,66.7,23.3,0,198.0,200.10000000000002,0,19.8,20.01,,,,
2025-07-17,,0,Long,2025-07-18 10:17:00,2025-07-18 10:17:00,2025-07-18 09:44:00,2025-07-18 09:44:00,,80800,81600,83600,84200,2025-07-22 00:00:00,3.0,Thursday,"[63.6, 0.9]","[226.7, 1.5]","[19.5, 19.5]","[7.4, 7.4]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-18,11.19,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82074.1,80700,81300,82900,83500,2025-07-22 00:00:00,2.0,Friday,22.15,64.3,84.6,26.05,0,192.89999999999998,253.79999999999998,0,19.29,25.38,,,,
2025-07-18,,0,Long,2025-07-21 15:19:00,2025-07-21 15:19:00,2025-07-21 09:17:00,2025-07-21 09:17:00,,80700,81300,82900,83500,2025-07-22 00:00:00,2.0,Friday,"[5.7, 5.7]","[17.1, 17.1]","[21.6, 21.6]","[7.1, 7.1]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-21,11.6,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81570.21,80500,81000,82200,82800,2025-07-22 00:00:00,1.0,Monday,21.9,67.3,61.25,18.4,0,201.89999999999998,183.75,0,20.189999999999998,18.375,,,,
2025-07-21,,0,Long,2025-07-21 10:12:00,2025-07-21 10:12:00,2025-07-21 09:55:00,2025-07-21 09:55:00,,80500,81000,82200,82800,2025-07-22 00:00:00,1.0,Monday,"[8.0, 8.0]","[19.6, 19.6]","[195.25, 25.35]","[58.05, 1.3]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-07-22,11.06,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82357.95,81800,82100,82700,83000,2025-07-22 00:00:00,0.25,Tuesday,19.55,54.0,31.55,11.55,0,162.0,94.65,0,16.2,9.465,,,,
2025-07-22,,0,Long,2025-07-22 12:30:00,2025-07-22 12:30:00,2025-07-22 11:10:00,2025-07-22 11:10:00,,81800,82100,82700,83000,2025-07-22 00:00:00,0.25,Tuesday,"[5.5, 5.5]","[15.85, 15.85]","[9.15, 9.15]","[4.6, 4.6]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-23,10.62,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82360.83,80500,81300,83500,84200,2025-07-29 00:00:00,4.0,Wednesday,22.9,67.35,59.0,18.3,0,202.04999999999998,177.0,0,20.205,17.7,,,,
2025-07-23,,0,Long,2025-07-25 12:23:00,2025-07-25 12:23:00,2025-07-25 09:16:00,2025-07-25 09:16:00,,80500,81300,83500,84200,2025-07-29 00:00:00,4.0,Wednesday,"[52.1, 1.25]","[204.65, 79.1]","[14.75, 14.75]","[5.3, 5.3]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-24,10.55,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,82551.87,80900,81700,83500,84100,2025-07-29 00:00:00,3.0,Thursday,23.55,67.7,53.7,17.35,0,203.10000000000002,161.10000000000002,0,20.31,16.11,,,,
2025-07-24,,0,Long,2025-07-24 12:06:00,2025-07-24 12:06:00,2025-07-25 09:16:00,2025-07-25 09:16:00,,80900,81700,83500,84100,2025-07-29 00:00:00,3.0,Thursday,"[64.7, 1.65]","[208.6, 469.0]","[14.75, 14.75]","[5.95, 5.95]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-25,11.02,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81992.43,80500,81200,82800,83400,2025-07-29 00:00:00,2.0,Friday,25.75,74.75,89.75,31.25,0,224.25,269.25,0,22.425,26.925,,,,
2025-07-25,,0,Long,2025-07-28 09:16:00,2025-07-28 09:16:00,2025-07-28 09:15:00,2025-07-28 09:15:00,,80500,81200,82800,83400,2025-07-29 00:00:00,2.0,Friday,"[47.45, 1.25]","[233.0, 12.75]","[20.95, 20.95]","[7.8, 7.8]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-28,11.69,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81243.5,80100,80600,81800,82400,2025-07-29 00:00:00,1.0,Monday,15.4,46.65,75.15,24.15,0,139.95,225.45000000000002,0,13.995,22.545,,,,
2025-07-28,,0,Long,2025-07-29 12:33:00,2025-07-29 12:33:00,2025-07-29 09:16:00,2025-07-29 09:16:00,,80100,80600,81800,82400,2025-07-29 00:00:00,1.0,Monday,"[4.45, 4.45]","[13.6, 13.6]","[13.3, 13.3]","[5.75, 5.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-29,12.08,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80949.3,80200,80600,81200,81600,2025-07-29 00:00:00,0.25,Tuesday,15.4,47.8,85.65,28.2,0,143.39999999999998,256.95000000000005,0,14.339999999999998,25.695,,,,
2025-07-29,,0,Long,2025-07-29 12:29:00,2025-07-29 12:29:00,2025-07-29 10:27:00,2025-07-29 10:27:00,,80200,80600,81200,81600,2025-07-29 00:00:00,0.25,Tuesday,"[5.25, 5.25]","[14.25, 14.25]","[25.3, 25.3]","[11.25, 11.25]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-30,11.55,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81371.08,79200,80200,82600,83500,2025-08-05 00:00:00,4.0,Wednesday,29.5,86.45,80.95,25.1,0,259.35,242.85000000000002,0,25.935,24.285,,,,
2025-07-30,,0,Long,2025-08-05 09:16:00,2025-08-05 09:16:00,2025-08-01 09:29:00,2025-08-01 09:29:00,,79200,80200,82600,83500,2025-08-05 00:00:00,4.0,Wednesday,"[2.25, 2.25]","[17.45, 17.45]","[23.2, 23.2]","[6.65, 6.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-31,11.99,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80981.32,78700,79900,82100,83000,2025-08-05 00:00:00,3.0,Thursday,39.85,121.55,88.5,27.65,0,364.65,265.5,0,36.464999999999996,26.55,,,,
2025-07-31,,0,Long,2025-08-04 09:31:00,2025-08-04 09:31:00,2025-07-31 13:38:00,2025-07-31 13:38:00,,78700,79900,82100,83000,2025-08-05 00:00:00,3.0,Thursday,"[4.65, 4.65]","[36.1, 36.1]","[276.3, 1.2]","[68.55, 0.95]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-01,11.79,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80915.46,79400,80100,81700,82300,2025-08-05 00:00:00,2.0,Friday,39.65,115.2,117.75,40.5,0,345.6,353.25,0,34.56,35.324999999999996,,,,
2025-08-01,,0,Long,2025-08-04 13:48:00,2025-08-04 13:48:00,2025-08-04 09:45:00,2025-08-04 09:45:00,,79400,80100,81700,82300,2025-08-05 00:00:00,2.0,Friday,"[8.75, 8.75]","[34.3, 34.3]","[35.05, 35.05]","[8.8, 8.8]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-04,12.28,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80860.84,79800,80300,81500,82000,2025-08-05 00:00:00,1.0,Monday,30.0,89.3,89.5,29.35,0,267.9,268.5,0,26.79,26.849999999999998,,,,
2025-08-04,,0,Long,2025-08-05 09:16:00,2025-08-05 09:16:00,2025-08-05 09:22:00,2025-08-05 09:22:00,,79800,80300,81500,82000,2025-08-05 00:00:00,1.0,Monday,"[5.55, 5.55]","[23.05, 23.05]","[26.35, 26.35]","[6.85, 6.85]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-05,11.92,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80818.01,80200,80500,81100,81500,2025-08-05 00:00:00,0.25,Tuesday,18.7,51.25,77.2,23.25,0,153.75,231.60000000000002,0,15.375,23.16,,,,
2025-08-05,,0,Long,2025-08-05 14:31:00,2025-08-05 14:31:00,2025-08-05 11:07:00,2025-08-05 11:07:00,,80200,80500,81100,81500,2025-08-05 00:00:00,0.25,Tuesday,"[2.5, 2.5]","[14.75, 14.75]","[20.6, 20.6]","[6.65, 6.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-06,11.89,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80784.89,78700,79600,82000,82700,2025-08-12 00:00:00,4.0,Wednesday,34.5,105.25,96.2,32.55,0,315.75,288.6,0,31.575,28.86,,,,
2025-08-06,,0,Long,2025-08-11 14:05:00,2025-08-11 14:05:00,2025-08-07 09:37:00,2025-08-07 09:37:00,,78700,79600,82000,82700,2025-08-12 00:00:00,4.0,Wednesday,"[6.6, 6.6]","[31.55, 31.55]","[27.8, 27.8]","[11.2, 11.2]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-07,11.77,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80378.86,78500,79400,81400,82100,2025-08-12 00:00:00,3.0,Thursday,29.35,88.9,88.8,28.95,0,266.70000000000005,266.4,0,26.67,26.639999999999997,,,,
2025-08-07,,0,Long,2025-08-11 13:34:00,2025-08-11 13:34:00,2025-08-08 15:10:00,2025-08-08 15:10:00,,78500,79400,81400,82100,2025-08-12 00:00:00,3.0,Thursday,"[5.1, 5.1]","[26.25, 26.25]","[26.55, 26.55]","[8.65, 8.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-08,12.01,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80325.39,78600,79400,81200,81800,2025-08-12 00:00:00,2.0,Friday,21.75,68.7,78.0,23.2,0,206.10000000000002,234.0,0,20.61,23.4,,,,
2025-08-08,,0,Long,2025-08-11 14:02:00,2025-08-11 14:02:00,2025-08-11 09:30:00,2025-08-11 09:30:00,,78600,79400,81200,81800,2025-08-12 00:00:00,2.0,Friday,"[5.4, 5.4]","[20.45, 20.45]","[23.15, 23.15]","[7.55, 7.55]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-11,12.5,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,79978.97,78900,79400,80600,81100,2025-08-12 00:00:00,1.0,Monday,26.5,74.95,83.4,28.55,0,224.85000000000002,250.20000000000002,0,22.485,25.02,,,,
2025-08-11,,0,Long,2025-08-11 13:50:00,2025-08-11 13:50:00,2025-08-12 09:26:00,2025-08-12 09:26:00,,78900,79400,80600,81100,2025-08-12 00:00:00,1.0,Monday,"[8.7, 8.7]","[22.25, 22.25]","[253.1, 5.5]","[55.2, 3.1]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-12,12.22,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80707.66,80000,80400,81000,81300,2025-08-12 00:00:00,0.25,Tuesday,19.55,61.1,72.7,25.6,0,183.3,218.10000000000002,0,18.33,21.81,,,,
2025-08-12,,0,Long,2025-08-12 13:59:00,2025-08-12 13:59:00,2025-08-12 11:30:00,2025-08-12 11:30:00,,80000,80400,81000,81300,2025-08-12 00:00:00,0.25,Tuesday,"[3.9, 3.9]","[18.15, 18.15]","[21.55, 21.55]","[8.8, 8.8]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-13,12.29,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80377.86,78400,79300,81500,82200,2025-08-19 00:00:00,3.0,Wednesday,28.7,85.4,106.3,36.45,0,256.20000000000005,318.9,0,25.62,31.889999999999997,,,,
2025-08-13,,0,Long,2025-08-18 09:15:00,2025-08-18 09:15:00,2025-08-18 09:16:00,2025-08-18 09:16:00,,78400,79300,81500,82200,2025-08-19 00:00:00,3.0,Wednesday,"[3.6, 3.6]","[19.75, 19.75]","[389.85, 128.95]","[115.2, 1.2]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-14,12.37,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80619.55,78900,79700,81500,82100,2025-08-19 00:00:00,2.0,Thursday,30.9,90.2,99.15,34.4,0,270.6,297.45000000000005,0,27.06,29.745,,,,
2025-08-14,,0,Long,2025-08-18 09:16:00,2025-08-18 09:16:00,2025-08-18 09:16:00,2025-08-18 09:16:00,,78900,79700,81500,82100,2025-08-19 00:00:00,2.0,Thursday,"[5.4, 5.4]","[13.6, 13.6]","[389.85, 128.95]","[142.75, 1.4]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-18,12.6,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81612.94,80500,81000,82200,82700,2025-08-19 00:00:00,1.0,Monday,30.2,85.75,112.25,35.15,0,257.25,336.75,0,25.724999999999998,33.675,,,,
2025-08-18,,0,Long,2025-08-19 09:51:00,2025-08-19 09:51:00,2025-08-18 14:46:00,2025-08-18 14:46:00,,80500,81000,82200,82700,2025-08-19 00:00:00,1.0,Monday,"[6.2, 6.2]","[25.7, 25.7]","[33.65, 33.65]","[8.7, 8.7]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-19,12.09,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81466.58,80900,81200,81800,82100,2025-08-19 00:00:00,0.25,Tuesday,20.3,60.15,46.5,15.65,0,180.45,139.5,0,18.044999999999998,13.95,,,,
2025-08-19,,0,Long,2025-08-19 11:31:00,2025-08-19 11:31:00,2025-08-19 13:52:00,2025-08-19 13:52:00,,80900,81200,81800,82100,2025-08-19 00:00:00,0.25,Tuesday,"[7.05, 7.05]","[17.45, 17.45]","[13.15, 13.15]","[3.7, 3.7]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-20,11.85,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81518.32,79400,80300,82700,83300,2025-08-26 00:00:00,4.0,Wednesday,26.0,76.35,66.75,22.65,0,229.04999999999998,200.25,0,22.904999999999998,20.025,,,,
2025-08-20,,0,Long,2025-08-21 11:20:00,2025-08-21 11:20:00,2025-08-22 14:26:00,2025-08-22 14:26:00,,79400,80300,82700,83300,2025-08-26 00:00:00,4.0,Wednesday,"[12.4, 12.4]","[22.9, 22.9]","[19.95, 19.95]","[7.9, 7.9]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-21,11.77,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81958.84,80200,81000,83000,83600,2025-08-26 00:00:00,3.0,Thursday,26.8,85.0,63.0,21.8,0,255.0,189.0,0,25.5,18.9,,,,
2025-08-21,,0,Long,2025-08-25 12:05:00,2025-08-25 12:05:00,2025-08-22 10:03:00,2025-08-22 10:03:00,,80200,81000,83000,83600,2025-08-26 00:00:00,3.0,Thursday,"[4.6, 4.6]","[25.25, 25.25]","[18.6, 18.6]","[6.85, 6.85]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-22,11.53,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81697.19,80300,80900,82500,83000,2025-08-26 00:00:00,2.0,Friday,21.85,67.85,69.25,22.9,0,203.54999999999998,207.75,0,20.354999999999997,20.775,,,,
2025-08-22,,0,Long,2025-08-25 11:46:00,2025-08-25 11:46:00,2025-08-25 09:21:00,2025-08-25 09:21:00,,80300,80900,82500,83000,2025-08-26 00:00:00,2.0,Friday,"[5.25, 5.25]","[20.3, 20.3]","[20.0, 20.0]","[6.95, 6.95]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-25,12.02,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81579.93,80600,81000,82200,82600,2025-08-26 00:00:00,1.0,Monday,13.25,39.15,51.7,18.05,0,117.44999999999999,155.10000000000002,0,11.745,15.51,,,,
2025-08-25,,0,Long,2025-08-26 09:23:00,2025-08-26 09:23:00,2025-08-26 09:15:00,2025-08-26 09:15:00,,80600,81000,82200,82600,2025-08-26 00:00:00,1.0,Monday,"[37.6, 3.45]","[138.95, 72.0]","[14.9, 14.9]","[4.5, 4.5]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-08-26,12.25,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81091.86,80500,80800,81400,81800,2025-08-26 00:00:00,0.25,Tuesday,21.85,59.65,61.35,18.55,0,178.95,184.05,0,17.895,18.405,,,,
2025-08-26,,0,Long,2025-08-26 11:22:00,2025-08-26 11:22:00,2025-08-26 11:43:00,2025-08-26 11:43:00,,80500,80800,81400,81800,2025-08-26 00:00:00,0.25,Tuesday,"[7.35, 7.35]","[17.8, 17.8]","[17.95, 17.95]","[6.9, 6.9]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-28,12.9,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80160.62,,79100,81300,,2025-09-02 00:00:00,3.0,Thursday,0,0,0,0,0,0,0,0,0,0,,,,
2025-08-28,,0,Long,0,0,0,0,,,79100,81300,,2025-09-02 00:00:00,3.0,Thursday,0,0,0,0,0,,,0,,,No exit,No entry,No entry,No exit
2025-08-29,11.79,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80177.7,,79400,81000,,2025-09-02 00:00:00,2.0,Friday,0,0,0,0,0,0,0,0,0,0,,,,
2025-08-29,,0,Long,0,0,0,0,,,79400,81000,,2025-09-02 00:00:00,2.0,Friday,0,0,0,0,0,,,0,,,No exit,No entry,No entry,No exit
2025-05-02,17.61,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80877.89,78000,79600,82200,82800,2025-05-06 00:00:00,2.0,Friday,49.45,153.6,82.9,29.0,0,460.79999999999995,248.70000000000002,0,46.08,24.87,,,,
2025-05-02,,0,Long,2025-05-05 13:02:00,2025-05-05 13:02:00,2025-05-05 09:22:00,2025-05-05 09:22:00,,78000,79600,82200,82800,2025-05-06 00:00:00,2.0,Friday,"[12.15, 12.15]","[44.1, 44.1]","[24.35, 24.35]","[8.35, 8.35]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-05-05,18.59,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80792.28,78900,79900,81700,82300,2025-05-06 00:00:00,1.0,Monday,38.35,111.6,62.1,20.15,0,334.79999999999995,186.3,0,33.48,18.63,,,,
2025-05-05,,0,Long,2025-05-06 09:15:00,2025-05-06 09:15:00,2025-05-06 09:16:00,2025-05-06 09:16:00,,78900,79900,81700,82300,2025-05-06 00:00:00,1.0,Monday,"[10.05, 10.05]","[28.7, 28.7]","[13.0, 13.0]","[3.8, 3.8]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-05-06,18.61,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80688.93,79500,80200,81200,81700,2025-05-06 00:00:00,0.25,Tuesday,9.4,29.65,18.85,6.5,0,88.94999999999999,56.550000000000004,0,8.895,5.655,,,,
2025-05-06,,0,Long,2025-05-06 12:10:00,2025-05-06 12:10:00,2025-05-06 10:57:00,2025-05-06 10:57:00,,79500,80200,81200,81700,2025-05-06 00:00:00,0.25,Tuesday,"[5.35, 5.35]","[8.85, 8.85]","[5.5, 5.5]","[2.9, 2.9]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-05-07,19.31,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80781.75,76500,78800,82800,83900,2025-05-13 00:00:00,4.0,Wednesday,80.7,217.45,68.7,23.3,0,652.3499999999999,206.10000000000002,0,65.235,20.61,,,,
2025-05-07,,0,Long,2025-05-12 09:16:00,2025-05-12 09:16:00,2025-05-08 15:23:00,2025-05-08 15:23:00,,76500,78800,82800,83900,2025-05-13 00:00:00,4.0,Wednesday,"[5.8, 5.8]","[14.55, 14.55]","[20.55, 20.55]","[5.95, 5.95]",0,,,0,,,Exit,Target hit,Target hit,Exit
