Date,vix,Position,Action,PE_Long_Time,PE_Short_Time,CE_Short_Time,CE_Long_Time,Index Value,PE_Long_Strike,PE_Short_Strike,CE_Short_Strike,CE_Long_Strike,ExpiryDate,DaysToExpiry,Day,PE_Long_Premium,PE_Short_Premium,CE_Short_Premium,CE_Long_Premium,PE_Long_Stoploss,PE_Short_Stoploss,CE_Short_Stoploss,CE_Long_Stoploss,PE_Short_target,CE_Short_target,PE_Long_Exit,PE_Short_Exit,CE_Short_Exit,CE_Long_Exit
2025-07-09,,0,Long,2025-07-11 11:01:00,2025-07-11 11:01:00,2025-07-11 10:45:00,2025-07-11 10:45:00,,81400,82400,84800,85800,2025-07-15 00:00:00,4.0,Wednesday,"[37.05, 1.65]","[215.3, 12.6]","[7.5, 7.5]","[3.45, 3.45]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-10,11.67,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,83348.96,81200,82200,84400,85400,2025-07-15 00:00:00,3.0,Thursday,15.15,53.85,71.75,12.9,0,161.55,215.25,0,5.385000000000001,7.175000000000001,,,,
2025-07-10,,0,Long,2025-07-11 11:10:00,2025-07-11 11:10:00,2025-07-14 09:16:00,2025-07-14 09:16:00,,81200,82200,84400,85400,2025-07-15 00:00:00,3.0,Thursday,"[29.6, 1.55]","[169.1, 3.2]","[5.75, 5.75]","[2.25, 2.25]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-11,11.88,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82508.69,80600,81600,83400,84400,2025-07-15 00:00:00,2.0,Friday,12.0,48.4,68.65,12.55,0,145.2,205.95000000000002,0,4.84,6.865000000000001,,,,
2025-07-11,,0,Long,2025-07-15 10:33:00,2025-07-15 10:33:00,2025-07-15 09:22:00,2025-07-15 09:22:00,,80600,81600,83400,84400,2025-07-15 00:00:00,2.0,Friday,"[1.5, 1.5]","[4.75, 4.75]","[6.65, 6.65]","[1.65, 1.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-14,12.01,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82152.93,80600,81600,82800,83800,2025-07-15 00:00:00,1.0,Monday,5.55,49.05,53.95,8.7,0,147.14999999999998,161.85000000000002,0,4.905,5.3950000000000005,,,,
2025-07-14,,0,Long,2025-07-15 10:33:00,2025-07-15 10:33:00,2025-07-15 14:29:00,2025-07-15 14:29:00,,80600,81600,82800,83800,2025-07-15 00:00:00,1.0,Monday,"[1.5, 1.5]","[4.75, 4.75]","[4.9, 4.9]","[1.65, 1.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-15,11.55,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82543.31,81200,82200,82800,83800,2025-07-15 00:00:00,0.25,Tuesday,1.65,4.25,5.35,1.6,0,12.75,16.049999999999997,0,0.42500000000000004,0.535,,,,
2025-07-15,,0,Long,2025-07-15 15:00:00,2025-07-15 15:00:00,2025-07-15 15:00:00,2025-07-15 15:00:00,,81200,82200,82800,83800,2025-07-15 00:00:00,0.25,Tuesday,"[1.55, 1.55]","[3.2, 3.2]","[3.9, 3.9]","[1.95, 1.95]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-07-16,11.28,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82695.13,80500,81500,83900,84900,2025-07-22 00:00:00,4.0,Wednesday,18.5,60.6,51.4,10.0,0,181.8,154.2,0,6.0600000000000005,5.140000000000001,,,,
2025-07-16,,0,Long,2025-07-18 10:17:00,2025-07-18 10:17:00,2025-07-21 09:16:00,2025-07-21 09:16:00,,80500,81500,83900,84900,2025-07-22 00:00:00,4.0,Wednesday,"[39.3, 0.85]","[192.8, 1.4]","[4.3, 4.3]","[1.55, 1.55]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-17,11.36,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82336.74,80300,81300,83300,84300,2025-07-22 00:00:00,3.0,Thursday,15.1,56.95,72.4,12.6,0,170.85000000000002,217.20000000000002,0,5.695,7.240000000000001,,,,
2025-07-17,,0,Long,2025-07-18 10:21:00,2025-07-18 10:21:00,2025-07-21 13:59:00,2025-07-21 13:59:00,,80300,81300,83300,84300,2025-07-22 00:00:00,3.0,Thursday,"[35.65, 0.8]","[172.85, 1.2]","[7.15, 7.15]","[1.9, 1.9]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-18,11.39,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81806.2,80000,81000,82600,83600,2025-07-22 00:00:00,2.0,Friday,12.8,64.05,97.0,15.4,0,192.14999999999998,291.0,0,6.405,9.700000000000001,,,,
2025-07-18,,0,Long,2025-07-22 09:15:00,2025-07-22 09:15:00,2025-07-22 11:52:00,2025-07-22 11:52:00,,80000,81000,82600,83600,2025-07-22 00:00:00,2.0,Friday,"[1.95, 1.95]","[4.95, 4.95]","[9.5, 9.5]","[2.75, 2.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-21,11.29,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82009.1,80400,81400,82600,83600,2025-07-22 00:00:00,1.0,Monday,5.35,39.25,44.1,4.2,0,117.75,132.3,0,3.9250000000000003,4.41,,,,
2025-07-21,,0,Long,2025-07-22 09:15:00,2025-07-22 09:15:00,2025-07-22 14:14:00,2025-07-22 14:14:00,,80400,81400,82600,83600,2025-07-22 00:00:00,1.0,Monday,"[4.15, 4.15]","[2.65, 2.65]","[4.35, 4.35]","[1.7, 1.7]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-22,10.84,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82214.42,80900,81900,82500,83500,2025-07-22 00:00:00,0.25,Tuesday,1.4,4.3,5.25,1.85,0,12.899999999999999,15.75,0,0.43,0.525,,,,
2025-07-22,,0,Long,2025-07-22 15:00:00,2025-07-22 15:00:00,2025-07-22 15:00:00,2025-07-22 15:00:00,,80900,81900,82500,83500,2025-07-22 00:00:00,0.25,Tuesday,"[0.9, 0.9]","[2.05, 2.05]","[2.0, 2.0]","[1.0, 1.0]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-07-23,10.59,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82658.24,80600,81600,83800,84800,2025-07-29 00:00:00,4.0,Wednesday,16.85,60.0,48.45,10.05,0,180.0,145.35000000000002,0,6.0,4.845000000000001,,,,
2025-07-23,,0,Long,2025-07-25 09:16:00,2025-07-25 09:16:00,2025-07-28 09:16:00,2025-07-28 09:16:00,,80600,81600,83800,84800,2025-07-29 00:00:00,4.0,Wednesday,"[32.55, 1.3]","[185.8, 373.85]","[3.75, 3.75]","[1.9, 1.9]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-24,10.82,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82234.12,80200,81200,83200,84200,2025-07-29 00:00:00,3.0,Thursday,15.4,51.8,58.55,11.25,0,155.39999999999998,175.64999999999998,0,5.18,5.855,,,,
2025-07-24,,0,Long,2025-07-25 10:32:00,2025-07-25 10:32:00,2025-07-29 09:15:00,2025-07-29 09:15:00,,80200,81200,83200,84200,2025-07-29 00:00:00,3.0,Thursday,"[35.05, 1.2]","[161.5, 12.75]","[3.0, 3.0]","[1.8, 1.8]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-25,11.32,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81476.41,79700,80700,82300,83300,2025-07-29 00:00:00,2.0,Friday,13.2,57.2,71.35,15.4,0,171.60000000000002,214.04999999999998,0,5.720000000000001,7.135,,,,
2025-07-25,,0,Long,2025-07-29 13:42:00,2025-07-29 13:42:00,2025-07-29 09:16:00,2025-07-29 09:16:00,,79700,80700,82300,83300,2025-07-29 00:00:00,2.0,Friday,"[2.45, 2.45]","[5.7, 5.7]","[6.25, 6.25]","[2.75, 2.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-28,12.15,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80874.96,79300,80300,81500,82500,2025-07-29 00:00:00,1.0,Monday,6.05,43.35,59.5,11.9,0,130.05,178.5,0,4.335,5.95,,,,
2025-07-28,,0,Long,2025-07-29 13:21:00,2025-07-29 13:21:00,2025-07-29 14:37:00,2025-07-29 14:37:00,,79300,80300,81500,82500,2025-07-29 00:00:00,1.0,Monday,"[3.1, 3.1]","[4.25, 4.25]","[4.95, 4.95]","[1.65, 1.65]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-07-29,11.68,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81306.92,80000,81000,81600,82600,2025-07-29 00:00:00,0.25,Tuesday,2.1,5.65,6.65,1.55,0,16.950000000000003,19.950000000000003,0,0.5650000000000001,0.665,,,,
2025-07-29,,0,Long,2025-07-29 15:00:00,2025-07-29 15:00:00,2025-07-29 15:00:00,2025-07-29 15:00:00,,80000,81000,81600,82600,2025-07-29 00:00:00,0.25,Tuesday,"[1.05, 1.05]","[1.8, 1.8]","[1.7, 1.7]","[1.1, 1.1]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-07-30,11.26,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81564.94,79500,80500,82700,83700,2025-08-05 00:00:00,4.0,Wednesday,27.65,85.1,81.45,18.6,0,255.29999999999998,244.35000000000002,0,8.51,8.145000000000001,,,,
2025-07-30,,0,Long,2025-07-31 09:17:00,2025-07-31 09:17:00,2025-08-04 09:16:00,2025-08-04 09:16:00,,79500,80500,82700,83700,2025-08-05 00:00:00,4.0,Wednesday,"[97.35, 2.0]","[279.5, 8.5]","[6.7, 6.7]","[2.9, 2.9]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-07-31,11.52,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81500.87,79500,80500,82500,83500,2025-08-05 00:00:00,3.0,Thursday,41.35,112.2,79.35,15.1,0,336.6,238.04999999999998,0,11.22,7.935,,,,
2025-07-31,,0,Long,2025-08-01 15:12:00,2025-08-01 15:12:00,2025-08-04 09:42:00,2025-08-04 09:42:00,,79500,80500,82500,83500,2025-08-05 00:00:00,3.0,Thursday,"[72.75, 2.0]","[341.65, 8.5]","[7.65, 7.65]","[2.75, 2.75]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-08-01,11.86,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80796.93,79000,80000,81600,82600,2025-08-05 00:00:00,2.0,Friday,21.0,100.6,97.9,15.25,0,301.79999999999995,293.70000000000005,0,10.06,9.790000000000001,,,,
2025-08-01,,0,Long,2025-08-05 09:16:00,2025-08-05 09:16:00,2025-08-05 10:28:00,2025-08-05 10:28:00,,79000,80000,81600,82600,2025-08-05 00:00:00,2.0,Friday,"[2.0, 2.0]","[9.8, 9.8]","[9.45, 9.45]","[2.7, 2.7]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-04,12.03,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81034.4,79400,80400,81600,82600,2025-08-05 00:00:00,1.0,Monday,7.5,58.8,67.6,3.85,0,176.39999999999998,202.79999999999998,0,5.88,6.76,,,,
2025-08-04,,0,Long,2025-08-05 14:32:00,2025-08-05 14:32:00,2025-08-05 10:42:00,2025-08-05 10:42:00,,79400,80400,81600,82600,2025-08-05 00:00:00,1.0,Monday,"[1.55, 1.55]","[5.75, 5.75]","[6.75, 6.75]","[2.55, 2.55]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-05,11.83,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80640.48,79300,80300,80900,81900,2025-08-05 00:00:00,0.25,Tuesday,1.25,4.1,6.8,1.4,0,12.299999999999999,20.4,0,0.41,0.68,,,,
2025-08-05,,0,Long,2025-08-05 15:00:00,2025-08-05 15:00:00,2025-08-05 15:00:00,2025-08-05 15:00:00,,79300,80300,80900,81900,2025-08-05 00:00:00,0.25,Tuesday,"[1.8, 1.8]","[3.0, 3.0]","[2.95, 2.95]","[1.3, 1.3]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-08-06,11.83,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80563.36,78400,79400,81800,82800,2025-08-12 00:00:00,4.0,Wednesday,26.0,88.2,68.5,13.35,0,264.6,205.5,0,8.82,6.8500000000000005,,,,
2025-08-06,,0,Long,2025-08-12 09:15:00,2025-08-12 09:15:00,2025-08-11 09:50:00,2025-08-11 09:50:00,,78400,79400,81800,82800,2025-08-12 00:00:00,4.0,Wednesday,"[3.1, 3.1]","[7.55, 7.55]","[6.7, 6.7]","[2.85, 2.85]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-07,11.93,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80183.07,78200,79200,81200,82200,2025-08-12 00:00:00,3.0,Thursday,23.35,78.85,75.7,12.75,0,236.54999999999998,227.10000000000002,0,7.885,7.57,,,,
2025-08-07,,0,Long,2025-08-12 09:15:00,2025-08-12 09:15:00,2025-08-12 11:55:00,2025-08-12 11:55:00,,78200,79200,81200,82200,2025-08-12 00:00:00,3.0,Thursday,"[2.05, 2.05]","[7.25, 7.25]","[7.4, 7.4]","[2.2, 2.2]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-08,11.95,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,79988.55,78200,79200,80800,81800,2025-08-12 00:00:00,2.0,Friday,14.6,69.3,90.2,15.35,0,207.89999999999998,270.6,0,6.93,9.020000000000001,,,,
2025-08-08,,0,Long,2025-08-12 09:16:00,2025-08-12 09:16:00,2025-08-12 10:02:00,2025-08-12 10:02:00,,78200,79200,80800,81800,2025-08-12 00:00:00,2.0,Friday,"[2.2, 2.2]","[4.55, 4.55]","[322.9, 4.25]","[14.1, 2.45]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-11,12.25,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80397.78,78800,79800,81000,82000,2025-08-12 00:00:00,1.0,Monday,7.75,49.65,44.9,3.65,0,148.95,134.7,0,4.965,4.49,,,,
2025-08-11,,0,Long,2025-08-12 12:25:00,2025-08-12 12:25:00,2025-08-12 09:59:00,2025-08-12 09:59:00,,78800,79800,81000,82000,2025-08-12 00:00:00,1.0,Monday,"[1.6, 1.6]","[4.95, 4.95]","[138.0, 3.65]","[4.95, 2.3]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-12,12.26,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80424.71,79100,80100,80700,81700,2025-08-12 00:00:00,0.25,Tuesday,1.45,9.3,14.15,2.25,0,27.900000000000002,42.45,0,0.9300000000000002,1.415,,,,
2025-08-12,,0,Long,2025-08-12 15:00:00,2025-08-12 15:00:00,2025-08-12 15:00:00,2025-08-12 15:00:00,,79100,80100,80700,81700,2025-08-12 00:00:00,0.25,Tuesday,"[1.6, 1.6]","[8.4, 8.4]","[4.2, 4.2]","[2.45, 2.45]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-08-13,12.18,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80584.23,78500,79500,81700,82700,2025-08-19 00:00:00,3.0,Wednesday,22.15,71.2,81.65,16.7,0,213.60000000000002,244.95000000000002,0,7.120000000000001,8.165000000000001,,,,
2025-08-13,,0,Long,2025-08-18 09:28:00,2025-08-18 09:28:00,2025-08-18 09:16:00,2025-08-18 09:16:00,,78500,79500,81700,82700,2025-08-19 00:00:00,3.0,Wednesday,"[3.9, 3.9]","[6.85, 6.85]","[285.15, 9.65]","[41.45, 1.05]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-14,12.41,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80589.14,78700,79700,81500,82500,2025-08-19 00:00:00,2.0,Thursday,18.3,72.7,72.1,11.25,0,218.10000000000002,216.29999999999998,0,7.2700000000000005,7.21,,,,
2025-08-14,,0,Long,2025-08-18 10:02:00,2025-08-18 10:02:00,2025-08-18 09:16:00,2025-08-18 09:16:00,,78700,79700,81500,82500,2025-08-19 00:00:00,2.0,Thursday,"[3.85, 3.85]","[7.25, 7.25]","[389.85, 128.95]","[62.15, 1.0]",0,,,0,,,Exit,Target hit,SL hit,Exit
2025-08-18,12.41,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81459.95,79900,80900,82100,83100,2025-08-19 00:00:00,1.0,Monday,7.55,55.65,56.5,4.8,0,166.95,169.5,0,5.565,5.65,,,,
2025-08-18,,0,Long,2025-08-19 12:39:00,2025-08-19 12:39:00,2025-08-19 13:35:00,2025-08-19 13:35:00,,79900,80900,82100,83100,2025-08-19 00:00:00,1.0,Monday,"[3.1, 3.1]","[5.45, 5.45]","[5.5, 5.5]","[1.85, 1.85]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-19,11.88,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81615.65,80300,81300,81900,82900,2025-08-19 00:00:00,0.25,Tuesday,1.25,3.85,5.25,1.3,0,11.55,15.75,0,0.385,0.525,,,,
2025-08-19,,0,Long,2025-08-19 15:00:00,2025-08-19 15:00:00,2025-08-19 15:00:00,2025-08-19 15:00:00,,80300,81300,81900,82900,2025-08-19 00:00:00,0.25,Tuesday,"[1.05, 1.05]","[1.75, 1.75]","[1.85, 1.85]","[0.9, 0.9]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-08-20,11.79,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81914.24,79700,80700,83100,84100,2025-08-26 00:00:00,4.0,Wednesday,19.65,66.0,56.55,10.65,0,198.0,169.64999999999998,0,6.6000000000000005,5.655,,,,
2025-08-20,,0,Long,2025-08-26 13:43:00,2025-08-26 13:43:00,2025-08-25 09:49:00,2025-08-25 09:49:00,,79700,80700,83100,84100,2025-08-26 00:00:00,4.0,Wednesday,"[3.6, 3.6]","[6.45, 6.45]","[5.6, 5.6]","[2.75, 2.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-21,11.48,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,82138.75,80100,81100,83100,84100,2025-08-26 00:00:00,3.0,Thursday,13.65,51.4,51.55,7.35,0,154.2,154.64999999999998,0,5.140000000000001,5.155,,,,
2025-08-21,,0,Long,2025-08-22 10:49:00,2025-08-22 10:49:00,2025-08-25 09:51:00,2025-08-25 09:51:00,,80100,81100,83100,84100,2025-08-26 00:00:00,3.0,Thursday,"[22.45, 2.35]","[154.2, 164.1]","[5.15, 5.15]","[2.9, 2.9]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-08-22,11.62,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81424.31,79600,80600,82200,83200,2025-08-26 00:00:00,2.0,Friday,9.25,52.85,62.35,9.3,0,158.55,187.05,0,5.285,6.235,,,,
2025-08-22,,0,Long,2025-08-26 13:10:00,2025-08-26 13:10:00,2025-08-26 09:43:00,2025-08-26 09:43:00,,79600,80600,82200,83200,2025-08-26 00:00:00,2.0,Friday,"[3.2, 3.2]","[5.25, 5.25]","[6.15, 6.15]","[3.05, 3.05]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-08-25,11.96,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81676.98,80100,81100,82300,83300,2025-08-26 00:00:00,1.0,Monday,5.35,31.0,24.75,2.65,0,93.0,74.25,0,3.1,2.475,,,,
2025-08-25,,0,Long,2025-08-26 09:21:00,2025-08-26 09:21:00,2025-08-26 14:27:00,2025-08-26 14:27:00,,80100,81100,82300,83300,2025-08-26 00:00:00,1.0,Monday,"[4.55, 2.35]","[107.35, 164.1]","[2.35, 2.35]","[1.85, 1.85]",0,,,0,,,Exit,SL hit,Target hit,Exit
2025-08-26,12.27,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,81053.88,79800,80800,81400,82400,2025-08-26 00:00:00,0.25,Tuesday,2.3,9.6,4.45,2.25,0,28.799999999999997,13.350000000000001,0,0.96,0.44500000000000006,,,,
2025-08-26,,0,Long,2025-08-26 15:00:00,2025-08-26 15:00:00,2025-08-26 15:00:00,2025-08-26 15:00:00,,79800,80800,81400,82400,2025-08-26 00:00:00,0.25,Tuesday,"[2.05, 2.05]","[7.95, 7.95]","[1.9, 1.9]","[1.4, 1.4]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-08-28,12.22,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80266.41,,79200,81400,,2025-09-02 00:00:00,3.0,Thursday,0,0,0,0,0,0,0,0,0,0,,,,
2025-08-28,,0,Long,0,0,0,0,,,79200,81400,,2025-09-02 00:00:00,3.0,Thursday,0,0,0,0,0,,,0,,,No exit,No entry,No entry,No exit
2025-08-29,11.87,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,79973.04,,79200,80800,,2025-09-02 00:00:00,2.0,Friday,0,0,0,0,0,0,0,0,0,0,,,,
2025-08-29,,0,Long,0,0,0,0,,,79200,80800,,2025-09-02 00:00:00,2.0,Friday,0,0,0,0,0,,,0,,,No exit,No entry,No entry,No exit
2025-05-02,18.49,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80378.69,78100,79100,81700,82700,2025-05-06 00:00:00,2.0,Friday,95.4,183.0,67.8,13.85,0,549.0,203.39999999999998,0,18.3,6.78,,,,
2025-05-02,,0,Long,2025-05-06 09:15:00,2025-05-06 09:15:00,2025-05-06 09:26:00,2025-05-06 09:26:00,,78100,79100,81700,82700,2025-05-06 00:00:00,2.0,Friday,"[2.55, 2.55]","[9.95, 9.95]","[6.45, 6.45]","[2.25, 2.25]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-05-05,18.11,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80807.16,78900,79900,81700,82700,2025-05-06 00:00:00,1.0,Monday,22.6,55.85,24.7,4.35,0,167.55,74.1,0,5.585000000000001,2.47,,,,
2025-05-05,,0,Long,2025-05-06 12:43:00,2025-05-06 12:43:00,2025-05-06 11:42:00,2025-05-06 11:42:00,,78900,79900,81700,82700,2025-05-06 00:00:00,1.0,Monday,"[3.7, 3.7]","[5.4, 5.4]","[2.3, 2.3]","[1.75, 1.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2025-05-06,18.63,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80602.12,79100,80100,81100,82100,2025-05-06 00:00:00,0.25,Tuesday,2.2,4.05,1.95,0.9,0,12.149999999999999,5.85,0,0.405,0.195,,,,
2025-05-06,,0,Long,2025-05-06 15:00:00,2025-05-06 15:00:00,2025-05-06 15:00:00,2025-05-06 15:00:00,,79100,80100,81100,82100,2025-05-06 00:00:00,0.25,Tuesday,"[1.1, 1.1]","[2.0, 2.0]","[1.3, 1.3]","[0.45, 0.45]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2025-05-07,19.05,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,80649.92,77700,78700,82500,83500,2025-05-13 00:00:00,4.0,Wednesday,127.35,206.35,81.1,26.8,0,619.05,243.29999999999998,0,20.635,8.11,,,,
