Date,vix,Position,Action,PE_Long_Time,PE_Short_Time,CE_Short_Time,CE_Long_Time,Index Value,PE_Long_Strike,PE_Short_Strike,CE_Short_Strike,CE_Long_Strike,ExpiryDate,DaysToExpiry,Day,PE_Long_Premium,PE_Short_Premium,CE_Short_Premium,CE_Long_Premium,PE_Long_Stoploss,PE_Short_Stoploss,CE_Short_Stoploss,CE_Long_Stoploss,PE_Short_target,CE_Short_target,PE_Long_Exit,PE_Short_Exit,CE_Short_Exit,CE_Long_Exit
2024-07-22,,0,Long,2024-07-22 11:07:00,2024-07-22 11:07:00,2024-07-24 09:16:00,2024-07-24 09:16:00,,77000,78900,81900,82700,2024-07-26 00:00:00,4.0,Monday,"[42.65, 0.75]","[220.6, 1.45]","[59.7, 59.7]","[21.3, 21.3]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-23,15.15,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80598.28,78300,79300,81900,82900,2024-07-26 00:00:00,3.0,Tuesday,156.05,320.55,310.35,42.25,0,641.1,620.7,0,64.11,62.07000000000001,,,,
2024-07-23,,0,Long,2024-07-23 12:30:00,2024-07-23 12:30:00,2024-07-24 09:16:00,2024-07-24 09:16:00,,78300,79300,81900,82900,2024-07-26 00:00:00,3.0,Tuesday,"[1.15, 1.15]","[649.6, 1.75]","[59.7, 59.7]","[18.0, 18.0]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-24,12.62,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80356.87,78500,79500,81300,82300,2024-07-26 00:00:00,2.0,Wednesday,32.3,117.95,112.25,31.15,0,235.9,224.5,0,23.590000000000003,22.450000000000003,,,,
2024-07-24,,0,Long,2024-07-24 12:17:00,2024-07-24 12:17:00,2024-07-25 09:16:00,2024-07-25 09:16:00,,78500,79500,81300,82300,2024-07-26 00:00:00,2.0,Wednesday,"[72.4, 1.2]","[247.3, 1.9]","[18.45, 18.45]","[5.65, 5.65]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-25,11.97,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,79612.72,78000,79000,80200,81200,2024-07-26 00:00:00,1.0,Thursday,30.65,125.25,113.6,18.2,0,250.5,227.2,0,25.05,22.72,,,,
2024-07-25,,0,Long,2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-25 14:26:00,2024-07-25 14:26:00,,78000,79000,80200,81200,2024-07-26 00:00:00,1.0,Thursday,"[2.55, 2.55]","[22.85, 22.85]","[230.5, 1126.4]","[25.7, 140.1]",0,,,0,,,Exit,Target hit,SL hit,Exit
2024-07-26,12.29,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,80202.73,78900,79900,80500,81500,2024-07-26 00:00:00,0.25,Friday,10.0,94.15,99.05,6.35,0,188.3,198.1,0,18.830000000000002,19.810000000000002,,,,
2024-07-26,,0,Long,2024-07-26 11:03:00,2024-07-26 11:03:00,2024-07-26 10:01:00,2024-07-26 10:01:00,,78900,79900,80500,81500,2024-07-26 00:00:00,0.25,Friday,"[2.8, 2.8]","[18.4, 18.4]","[267.6, 829.5]","[13.55, 7.5]",0,,,0,,,Exit,Target hit,SL hit,Exit
2024-07-29,12.85,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81632.53,79700,80300,82900,83600,2024-08-02 00:00:00,4.0,Monday,52.15,96.35,84.7,46.45,0,192.7,169.4,0,19.27,16.94,,,,
2024-07-29,,0,Long,2024-08-01 09:18:00,2024-08-01 09:18:00,2024-08-01 14:16:00,2024-08-01 14:16:00,,79700,80300,82900,83600,2024-08-02 00:00:00,4.0,Monday,"[8.15, 8.15]","[17.75, 17.75]","[16.75, 16.75]","[4.9, 4.9]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-30,13.02,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81324.08,79200,80200,82400,83400,2024-08-02 00:00:00,3.0,Tuesday,29.65,95.7,116.6,26.0,0,191.4,233.2,0,19.14,23.32,,,,
2024-07-30,,0,Long,2024-08-01 09:18:00,2024-08-01 09:18:00,2024-08-02 09:16:00,2024-08-02 09:16:00,,79200,80200,82400,83400,2024-08-02 00:00:00,3.0,Tuesday,"[5.3, 5.3]","[15.3, 15.3]","[14.75, 14.75]","[1.7, 1.7]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-31,13.05,1,Short,09:30:00,09:30:00,09:30:00,09:30:00,81674.5,79800,80800,82600,83600,2024-08-02 00:00:00,2.0,Wednesday,26.2,103.8,102.45,24.15,0,207.6,204.9,0,20.76,20.490000000000002,,,,
2024-07-31,,0,Long,2024-08-02 12:57:00,2024-08-02 12:57:00,2024-08-02 09:16:00,2024-08-02 09:16:00,,79800,80800,82600,83600,2024-08-02 00:00:00,2.0,Wednesday,"[1.55, 1.55]","[19.5, 19.5]","[9.05, 9.05]","[1.3, 1.3]",0,,,0,,,Exit,Target hit,Target hit,Exit
