Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1747.4476125,-4676.25,3567.19,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-06-17,666.4628250000001,-4676.25,3567.19,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-06-24,3920.59978875,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-07-01,-34.7,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-07-08,6.6000000000000005,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-07-15,25.299999999999997,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-07-22,-30.950000000000003,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-07-29,-68.63982374999999,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-08-05,-83.72995875,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-08-12,96.15016125000001,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-08-18,-12.100000000000001,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-08-26,2.9000000000000004,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-09-02,-15.95,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-09-09,137.1530325,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-09-16,40.237155,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-09-23,14.049999999999999,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
2021-09-30,81.24002625,3567.19,5350.78,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_5350_final_target_14268.csv
