Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1747.4476125,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-06-17,666.4628250000001,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-06-24,4565.4631275,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-07-01,2582.4151725,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-07-08,-649.61002125,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-07-15,1937.55183375,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-07-22,2202.2067300000003,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-07-29,2079.1981162499997,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-08-05,1400.78697375,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-08-12,3107.99743125,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-08-18,677.64542625,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
2021-08-26,2384.85588375,-4676.25,8917.97,14268.75,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_09,30.csv",initial_sl_-4676_initial_target_10701_final_target_14268.csv
