Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,2213.38933125,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-06-17,-261.039045,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-06-24,-57.322222499999995,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-07-01,-34.7,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-07-08,6.6000000000000005,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-07-15,-49.777155,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-07-22,-61.09475625,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-07-29,-102.5926275,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-08-05,-83.72995875,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-08-12,133.42549875,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-08-18,-27.200000000000003,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-08-26,-42.2320875,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-09-02,-15.95,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-09-09,137.1530325,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-09-16,-0.8499999999999996,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-09-23,-30.950000000000003,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-09-30,103.60522875,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-10-07,10.3,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-10-14,144.6081,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
2021-10-21,-8.35,2298.28,4596.56,18386.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_09,30.csv",initial_sl_-3050_initial_target_4596_final_target_18386.csv
