Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,31M Monthly PnL,11M Monthly PnL,Daily 3M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly11_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly11_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_Thursday.csv",13916.956250000003,1710.1999999999998,18.515070154165944,347.9239062500002,269.0304687500002,77.24999999999997,347.9239062500002,45000,30.926569444444464,29.79425532324846,2022-12-29,77,2022-12-08,165,111,54,67.27272727272727,32.72727272727273,983.4375,-1234.6125,165.71875,261.59375,-264.4812499999998,355.9048666426948,171.31779521203111,266.8872334595484,1413.6000000000004,30.574116304816535,2024-07-11,126,2024-04-04,0.7978047637946405,0.005978454861111115,0.03800444444444444,1.0,0.09723360411180128,1.0,0.9485403460202838,3.3513067419084828
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_1_exit_full_Thursday.csv",12471.393750000003,1404.6750000000002,19.21189087719839,311.78484375000005,260.1140625000001,262.521875,311.78484375000005,45000,27.71420833333334,26.875295969640995,2022-12-29,63,2022-12-08,165,107,58,64.84848484848484,35.15151515151515,983.4375,-954.50625,152.52499999999992,248.13125,-230.57499999999987,324.29392390224933,164.51173015952492,212.44550525132814,1112.93125,91.89235215192484,2023-11-30,84,2023-10-19,0.8321420758742782,0.0057803125000000025,0.031215000000000003,0.9665812302839114,0.0,0.5555555555555552,1.0,3.2443590080616893
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_Thursday.csv",12087.431250000001,1432.4499999999998,18.050679129315736,302.18578124999993,194.10390625000016,160.57500000000007,302.18578124999993,45000,26.86095833333333,26.032292610017354,2022-12-29,63,2022-12-08,165,103,62,62.42424242424242,37.57575757575758,1024.1249999999998,-1007.53125,133.53749999999968,261.59375,-222.45,331.47271862877034,179.15459423532346,220.4950920203107,1092.3937499999997,26.021417650132705,2024-09-26,,2024-08-22,0.7582290368376993,0.004313420138888893,0.03183222222222222,0.7191745791298373,0.008839418555618154,0.11111111111111052,0.8892301352945116,2.655120851424286
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Thursday.csv",13532.993750000001,1839.0625,12.6647166374564,338.32484375,203.0203125000003,-24.6968749999999,338.32484375,45000,30.073319444444444,28.892537612169335,2024-07-11,126,2024-04-04,165,105,60,63.63636363636363,36.36363636363637,1024.1249999999998,-1262.3875,156.08125000000007,288.07500000000005,-253.80937499999993,377.62471085282135,189.77043070783319,281.6578212249458,1839.062499999999,43.41014137617151,2024-07-11,126,2024-04-04,0.721886020653461,0.004511562500000007,0.04086805555555555,0.7525933488459261,0.13824420982281357,0.33333333333333287,0.8347646304500259,2.6157804361398047
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv",10940.368750000003,1557.437500000001,21.24461616633532,273.50921874999983,169.2039062500001,96.25625000000016,273.50921874999983,45000,24.31193055555554,23.498648846384647,2022-12-29,63,2022-12-08,165,103,62,62.42424242424242,37.57575757575758,1068.025,-1047.93125,105.22500000000008,269.2874999999999,-251.58437499999985,348.1666443233668,198.61586309687556,205.13533865060958,1251.46875,31.61287470575325,2024-09-26,,2024-08-22,0.6752089603922979,0.0037600868055555577,0.03460972222222224,0.6258491582596744,0.04861680205590092,0.11111111111111052,0.7648119980407404,2.397599909800069
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_4_exit_3_4th_Thursday.csv",44360.875000000015,6276.462499999998,19.59958249345402,1109.021875,598.9757812500004,471.5468750000007,1109.021875,180000,24.64493055555555,23.814535881042953,2022-12-29,77,2022-12-08,165,104,61,63.03030303030303,36.96969696969697,3933.75,-4569.2125,584.9249999999984,1014.5687499999995,-1014.1,1320.4385249851314,644.4657896311132,893.9804467226555,5599.937500000002,49.31850532436635,2024-05-16,126,2024-04-04,0.6365037144671812,0.003327643229166669,0.0348692361111111,0.552913052050473,0.052333375766785394,0.22222222222222235,0.7068063347585685,2.3184971221533672
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_Thursday.csv",12180.143750000003,2390.500000000002,17.418994026680476,304.50359375,178.12031250000013,-89.01562499999986,304.50359375,45000,27.06698611111111,25.701656977664303,2024-07-11,,2024-04-04,165,105,60,63.63636363636363,36.36363636363637,1068.025,-1290.1625,153.67499999999995,284.33124999999995,-282.50000000000006,402.69401849876385,209.45657576220776,280.4680167956203,2390.5,54.41232329296414,2024-07-11,,2024-04-04,0.6043597971939844,0.00395822916666667,0.053122222222222265,0.659267927975763,0.313739686681996,0.33333333333333287,0.6586338145393101,2.1708287224997433
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_4_exit_3_4th_Thursday.csv",48697.562500000015,10689.25,18.98195256132275,1217.4390625000005,625.7250000000004,-84.26874999999927,1217.4390625000005,180000,27.0542013888889,25.537654849447474,2024-07-11,,2024-04-04,165,107,58,64.84848484848484,35.15151515151515,3933.75,-5091.887499999999,662.8750000000009,1074.5749999999998,-1006.7249999999997,1484.8873960632868,677.9262980186236,1155.5415504450489,10689.25,60.642248742854406,2024-07-11,,2024-04-04,0.5862524478146972,0.003476250000000002,0.05938472222222222,0.5779771293375392,0.40342676649136305,0.5555555555555552,0.6314972136490934,2.083825354273047
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_3_exit_2_3rd_Thursday.csv",31889.481249999997,5735.5999999999985,16.252987342911013,797.2370312500001,338.86171875,209.02499999999907,797.2370312500001,135000,23.621837962962967,22.65914328002296,2024-07-11,126,2024-04-04,165,105,60,63.63636363636363,36.36363636363637,2950.3125,-3614.70625,438.6937500000004,761.1000000000003,-760.9187500000003,1021.3538710609463,488.0827035028031,741.5716263917149,5735.599999999998,65.01607165755922,2024-07-11,126,2024-04-04,0.5289266974230369,0.0025100868055555558,0.04248592592592591,0.4150236593059933,0.16141420088526748,0.33333333333333287,0.5455859089890014,1.9658620340763937
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_Thursday.csv",42825.02500000001,7081.0250000000015,14.97914751795704,1070.6256250000001,334.93515625000055,63.75937500000077,1070.6256250000001,180000,23.791680555555562,22.891164403231173,2024-07-11,126,2024-04-04,165,103,62,62.42424242424242,37.57575757575758,4096.5,-4781.3125,581.1749999999995,1017.25,-1010.4499999999985,1384.140751542836,708.1407096527369,963.9414251294802,7081.025000000001,72.20755647728093,2024-07-11,126,2024-04-04,0.5504749678422882,0.0018607508680555586,0.039339027777777785,0.3055064008963989,0.11634655931003199,0.11111111111111052,0.5778792503275505,1.8225946474694728
