Correlation,Top Strategy,Correlated Strategy,Correlation Z,Standardized Correlation Z,Standardized Non Correlation Z Score,Final_Z_Score,Sortino Ratio,Top Strategy Final_Z_Score
0.7929509537475553,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_1_exit_full_Thursday.csv",-0.6839635852848808,0.1855129374532048,0.8144870625467953,1.7257807178658229,0.3837704037324281,2.344031646884881
0.8267727184887984,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_4_exit_3_4th_Thursday.csv",0.00027725965090651653,0.3815568516625623,0.6184431483374377,1.639988318566877,0.2897867946498357,2.344031646884881
0.843924199521712,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_Thursday.csv",0.3472651818851979,0.48097341084877465,0.5190265891512253,1.5613478414978843,0.4752993671431493,2.344031646884881
0.8272679410336211,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_3_exit_2_3rd_Thursday.csv",0.010296000396493163,0.38442735137878126,0.6155726486212187,1.5065941807919816,0.2426380062503986,2.344031646884881
0.8462643640650235,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_Thursday.csv",0.3946085472197571,0.4945379016574191,0.5054620983425808,1.327588528640962,0.2936932046559163,2.344031646884881
0.7744179359176424,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Thursday.csv",-1.0589010811892867,0.07808846137146387,0.9219115386285361,1.16427005257178,0.1751474760929725,2.344031646884881
0.8176113834450259,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_2_exit_Half_Thursday.csv",-0.18506373834399353,0.32845424169808596,0.671545758301914,1.1270285930878612,0.161321830060195,2.344031646884881
0.7665643694311655,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_Thursday.csv",-1.217784894898555,0.032566179305711936,0.9674338206942881,1.0623810280018005,0.183687057654107,2.344031646884881
0.7669611741303857,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_4_exit_3_4th_Thursday.csv",-1.2097572244104495,0.0348662114597685,0.9651337885402315,0.937837929400604,0.090410094267876,2.344031646884881
0.7609460075481096,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_3_exit_2_3rd_Thursday.csv",-1.3314487652325981,0.0,1.0,0.8959729161750436,0.0625227319812982,2.344031646884881
0.7754947184482744,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_1_3rd_Thursday.csv",-1.037116925507034,0.08432990570981758,0.9156700942901824,0.8231094312835362,0.035062370255947,2.344031646884881
0.7853110663651612,"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Thursday.csv","NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Thursday.csv",-0.838524503017509,0.1412292213898375,0.8587707786101625,0.7885731618057694,0.6582760401563915,2.344031646884881
