Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1911.99,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-06-17,-246.73125,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-06-24,3332.715,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-07-01,1414.73625,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-07-08,-171.50625,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-07-15,1253.97,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-07-22,711.85125,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-07-29,969.825,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-08-05,1070.77125,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-08-12,640.815,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
2021-08-18,1287.61875,-2888.91,5561.72,6356.25,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_13,00.csv",initial_sl_-2888_initial_target_6356_final_target_6356.csv
