date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,107.05,132.0,239.05,-2.849999999999997
2023-08-18,73.25,88.15,161.4,-22.050000000000004
2023-08-25,101.0,72.4,173.4,42.74999999999999
2023-09-15,105.05,78.1,183.14999999999998,34.75
2023-09-22,63.8,130.8,194.60000000000002,-416.00000000000006
2023-09-29,91.05,73.8,164.85,92.85
2023-10-06,75.3,68.1,143.4,71.79999999999998
2023-10-13,105.44999999999999,75.0,180.45,-258.4
2023-10-27,87.9,69.85,157.75,71.2
2023-11-03,56.300000000000004,96.05,152.35,15.150000000000006
2023-11-10,115.10000000000001,32.05,147.15,59.8
2023-11-17,50.75,70.3,121.05,19.14999999999999
2023-11-24,44.25,42.05,86.30000000000001,-19.500000000000007
2023-12-01,62.2,60.15,122.35,104.35000000000001
2023-12-08,91.15,39.85,131.0,9.100000000000009
2023-12-15,111.9,59.35,171.25,-300.15
2023-12-22,118.65,80.85,199.5,-228.6
2023-12-29,69.55,103.3,172.85,138.55
2024-01-05,71.25,67.4,138.65,22.000000000000004
2024-01-12,77.7,127.1,204.8,116.2
2024-01-19,78.5,68.75,147.25,85.2
2024-01-25,115.45,169.15,284.6,-58.0
2024-02-02,194.5,215.20000000000002,409.7,290.9
2024-02-09,92.8,90.45,183.25,94.05
2024-02-16,92.75,146.25,239.0,159.2
2024-02-23,79.95,74.7,154.65,-2.0999999999999943
2024-03-01,165.20000000000002,146.95,312.15,153.35
2024-03-07,59.550000000000004,138.2,197.74999999999997,123.29999999999998
2024-03-15,88.75,78.8,167.55,125.35
2024-03-22,108.85000000000001,93.5,202.35,24.100000000000016
2024-03-28,165.9,117.55,283.45000000000005,-354.4
2024-04-05,75.05,97.5,172.54999999999998,134.10000000000002
2024-04-12,147.15,244.65,391.80000000000007,133.55
2024-04-19,202.5,220.7,423.2,42.14999999999998
2024-04-26,111.6,133.9,245.5,-117.5
2024-05-03,156.1,226.85,382.95,199.7
2024-05-10,168.85,98.85000000000001,267.7,61.8
2024-05-17,95.65,122.89999999999999,218.55,152.05
2024-05-24,90.0,125.45,215.45,148.35
2024-06-07,325.25,202.35,527.6,161.45000000000002
2024-06-14,55.400000000000006,148.95,204.35,180.10000000000002
2024-06-21,124.5,259.3,383.8,-420.15
2024-06-28,142.75,199.5,342.25,-156.64999999999998
2024-07-05,68.6,109.05,177.65,-387.25
2024-07-12,203.3,162.4,365.7,63.20000000000002
2024-07-19,141.9,111.19999999999999,253.1,62.100000000000016
2024-07-26,157.85,130.25,288.1,-17.04999999999999
2024-08-02,96.6,147.1,243.70000000000002,43.79999999999998
2024-08-09,141.0,89.15,230.14999999999998,90.80000000000001
2024-08-16,166.65,155.65,322.29999999999995,97.19999999999999
2024-08-23,58.4,68.19999999999999,126.6,106.95
2024-08-30,69.0,101.95,170.95,137.65
2024-09-06,160.2,135.1,295.29999999999995,284.09999999999997
2024-09-13,55.45,99.05,154.5,51.0
2024-09-20,226.35,152.55,378.9,224.7
2024-09-27,140.95,103.95,244.89999999999998,223.7
2024-10-18,141.05,113.8,254.85000000000002,219.65
2024-10-25,161.2,114.3,275.5,167.34999999999997
2024-10-31,73.9,87.55,161.45000000000002,149.05
2024-11-08,71.5,40.2,111.7,19.0
2024-11-14,47.55,82.55,130.1,108.55
2024-11-22,320.0,317.25,637.25,-262.95
2024-11-29,95.9,86.2,182.10000000000002,172.1
2024-12-06,72.3,101.3,173.6,70.54999999999998
2024-12-13,322.65,354.1,676.7500000000001,390.70000000000005
2024-12-20,135.3,193.25,328.55,-145.09999999999997
2025-01-07,65.85,78.45,144.3,123.64999999999999
2025-01-14,59.0,80.3,139.3,125.15
2025-01-21,404.05,386.2,790.25,35.349999999999966
2025-01-28,93.45,79.45,172.9,-340.6
2025-02-11,194.9,128.75,323.65,-121.69999999999999
2025-02-18,166.4,152.8,319.2,170.05
2025-02-25,79.3,38.75,118.05,29.099999999999998
2025-03-04,46.75,44.3,91.05,-6.399999999999999
2025-03-11,39.1,25.55,64.65,-41.25000000000001
2025-03-18,76.35,151.25,227.6,-165.05
2025-03-25,157.55,79.55,237.10000000000002,137.04999999999998
2025-04-01,127.75,158.25,286.0,210.1
2025-04-08,410.6,322.3,732.9000000000001,254.2000000000001
2025-04-15,51.0,79.0,130.0,39.54999999999999
