date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,46.6,84.25,130.85,197.8
2023-08-18,27.75,45.9,73.65,109.1
2023-08-25,52.3,38.8,91.1,110.1
2023-09-15,55.2,45.6,100.80000000000001,97.15
2023-09-22,31.9,67.0,98.9,-39.95
2023-09-29,45.35,39.9,85.25,-130.4
2023-10-06,37.65,31.9,69.55,69.3
2023-10-13,73.05,37.0,110.05,46.199999999999996
2023-10-27,36.4,39.55,75.94999999999999,98.0
2023-11-03,39.95,38.55,78.5,-69.0
2023-11-10,33.7,32.05,65.75,15.750000000000007
2023-11-17,26.65,36.75,63.4,118.05000000000001
2023-11-24,14.3,37.9,52.2,14.14999999999998
2023-12-01,28.3,30.2,58.5,58.15
2023-12-08,28.7,20.9,49.599999999999994,52.45
2023-12-15,52.7,30.05,82.75,-296.4
2023-12-22,64.85,54.45,119.3,-187.4
2023-12-29,40.25,59.1,99.35,174.6
2024-01-05,20.8,23.6,44.400000000000006,34.55
2024-01-12,33.75,69.5,103.25,163.0
2024-01-19,35.15,39.85,75.0,144.8
2024-01-25,68.7,66.9,135.60000000000002,-10.899999999999991
2024-02-02,120.0,113.8,233.8,232.64999999999998
2024-02-09,56.95,55.65,112.6,186.2
2024-02-16,53.6,78.95,132.55,157.65
2024-02-23,51.0,38.5,89.5,84.15
2024-03-01,102.5,79.85,182.35,183.25
2024-03-07,43.95,73.8,117.75,99.10000000000001
2024-03-15,53.15,45.0,98.15,53.0
2024-03-22,46.1,58.55,104.65,-30.599999999999994
2024-03-28,99.15,81.4,180.55,-467.55
2024-04-05,59.6,45.8,105.4,85.75
2024-04-12,96.75,134.9,231.65,217.3
2024-04-19,108.05,140.5,248.55,233.09999999999997
2024-04-26,70.1,100.0,170.1,67.99999999999999
2024-05-03,117.3,128.85,246.14999999999998,308.25
2024-05-10,97.65,58.9,156.55,55.599999999999994
2024-05-17,64.2,66.4,130.60000000000002,215.70000000000002
2024-05-24,62.7,70.0,132.7,131.45
2024-06-14,34.85,75.2,110.05000000000001,53.89999999999999
2024-06-21,74.75,114.9,189.65,15.450000000000008
2024-06-28,86.0,108.95,194.95,-45.90000000000002
2024-07-05,36.25,47.35,83.6,-269.3
2024-07-12,87.6,87.2,174.8,174.25
2024-07-19,80.85,49.8,130.64999999999998,21.49999999999998
2024-07-26,103.15,95.95,199.10000000000002,222.5
2024-08-02,42.8,87.15,129.95,111.55
2024-08-09,74.95,54.6,129.55,144.25
2024-08-16,103.0,88.45,191.45,18.900000000000006
2024-08-23,28.95,46.3,75.25,79.65
2024-08-30,42.45,55.8,98.25,97.7
2024-09-06,78.55,76.5,155.05,147.85
2024-09-13,34.55,41.9,76.44999999999999,55.15
2024-09-20,115.65,94.4,210.05,-226.5500000000001
2024-09-27,79.1,61.95,141.05,155.0
2024-10-18,53.1,56.2,109.30000000000001,108.85000000000001
2024-10-25,65.1,59.75,124.85,179.54999999999998
2024-10-31,38.35,33.8,72.15,45.699999999999996
2024-11-08,20.9,29.9,50.8,28.049999999999997
2024-11-14,34.85,30.2,65.05,88.8
2024-11-22,171.45,211.0,382.45,116.79999999999998
2024-11-29,49.4,49.6,99.0,98.65
2024-12-06,50.9,37.8,88.69999999999999,161.85
2024-12-13,147.15,210.65,357.8,306.05
2024-12-20,74.3,105.75,180.05,98.1
2025-01-07,28.45,35.45,63.900000000000006,112.95
2025-01-14,26.05,31.6,57.650000000000006,34.050000000000004
2025-01-21,248.9,250.35,499.25,174.35
2025-01-28,51.85,36.1,87.95,-84.85000000000001
2025-02-04,169.25,186.85,356.1,283.3
2025-02-11,84.65,60.0,144.65,-211.85
2025-02-18,85.95,94.6,180.55,180.1
2025-02-25,58.5,23.65,82.15,99.25
2025-03-04,46.75,26.75,73.5,61.99999999999999
2025-03-11,39.1,25.55,64.65,-41.25000000000001
2025-03-18,40.7,54.75,95.45,37.85
2025-03-25,49.85,58.5,108.35,-8.199999999999994
2025-04-01,92.6,94.2,186.8,232.64999999999998
2025-04-08,190.8,186.25,377.05,386.6
2025-04-15,29.45,67.3,96.75,31.650000000000002
