date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,62.85,48.5,111.35,111.25
2023-08-18,48.55,36.2,84.75,138.65
2023-08-25,56.85,38.85,95.7,110.7
2023-09-15,55.05,55.0,110.05,109.85
2023-09-22,41.95,70.3,112.25,1.4500000000000082
2023-09-29,49.75,64.0,113.75,-6.850000000000012
2023-10-06,51.1,75.6,126.69999999999999,158.0
2023-10-13,39.45,40.3,79.75,-26.59999999999998
2023-10-27,49.4,47.65,97.05,151.2
2023-11-03,51.4,60.8,112.19999999999999,126.89999999999999
2023-11-10,31.15,58.85,90.0,-11.249999999999995
2023-11-17,66.3,39.4,105.69999999999999,53.749999999999986
2023-11-24,45.15,33.35,78.5,78.2
2023-12-01,37.65,33.45,71.1,70.9
2023-12-08,46.65,42.05,88.69999999999999,149.85
2023-12-15,40.95,66.5,107.45,-248.40000000000003
2023-12-22,72.6,72.65,145.25,299.25
2023-12-29,68.9,54.7,123.60000000000001,181.7
2024-01-05,40.4,50.4,90.8,56.35
2024-01-12,43.95,56.45,100.4,135.3
2024-01-19,63.0,69.2,132.2,147.0
2024-01-25,100.4,87.85,188.25,46.849999999999994
2024-02-02,83.45,57.8,141.25,-21.19999999999999
2024-02-09,116.55,82.5,199.05,198.75
2024-02-16,78.7,90.55,169.25,169.0
2024-02-23,85.6,72.35,157.95,182.04999999999998
2024-03-01,127.4,132.35,259.75,173.09999999999997
2024-03-07,64.7,53.7,118.4,118.05000000000001
2024-03-15,79.6,67.35,146.95,146.35
2024-03-22,99.4,87.15,186.55,64.4
2024-03-28,75.6,65.0,140.6,-440.45
2024-04-05,85.6,77.85,163.45,163.04999999999998
2024-04-12,72.3,105.45,177.75,-133.10000000000002
2024-04-19,134.4,128.75,263.15,99.05000000000001
2024-04-26,87.65,125.65,213.3,138.3
2024-05-03,118.65,158.3,276.95000000000005,-217.59999999999997
2024-05-10,88.7,90.9,179.60000000000002,146.05
2024-05-17,107.2,119.65,226.85000000000002,186.0
2024-05-24,59.3,88.45,147.75,205.89999999999998
2024-06-07,177.65,124.5,302.15,193.49999999999997
2024-06-14,56.65,70.9,127.55000000000001,127.30000000000001
2024-06-21,66.5,113.85,180.35,165.85
2024-06-28,94.85,107.0,201.85,34.60000000000002
2024-07-05,49.15,57.75,106.9,20.25
2024-07-12,90.75,112.1,202.85,11.900000000000063
2024-07-19,95.0,81.1,176.1,105.6
2024-07-26,88.55,98.2,186.75,50.39999999999999
2024-08-02,66.65,80.0,146.65,146.3
2024-08-09,85.9,97.95,183.85000000000002,183.5
2024-08-16,80.85,100.25,181.1,-42.749999999999986
2024-08-23,62.65,58.4,121.05,120.8
2024-08-30,86.35,109.2,195.55,195.14999999999998
2024-09-06,111.4,111.5,222.9,215.7
2024-09-13,63.15,72.6,135.75,120.49999999999999
2024-09-20,121.65,104.35,226.0,-670.6
2024-09-27,63.45,54.55,118.0,67.2
2024-10-18,77.05,82.35,159.39999999999998,167.79999999999998
2024-10-25,73.6,60.35,133.95,76.14999999999998
2024-10-31,58.25,57.15,115.4,117.05
2024-11-08,67.6,43.4,111.0,80.05
2024-11-14,84.5,82.35,166.85,223.45000000000002
2024-11-22,144.65,172.9,317.55,-433.84999999999997
2024-11-29,111.0,155.25,266.25,283.75
2024-12-06,102.05,130.3,232.35000000000002,231.9
2024-12-13,92.15,76.45,168.60000000000002,-1446.95
2024-12-20,181.55,175.55,357.1,114.75
2025-01-07,115.55,117.35,232.89999999999998,232.55
2025-01-14,48.45,49.85,98.30000000000001,-7.6499999999999915
2025-01-21,187.0,168.25,355.25,-208.95
2025-01-28,163.0,142.25,305.25,-128.29999999999998
2025-02-04,193.55,223.65,417.20000000000005,306.04999999999995
2025-02-11,97.7,77.5,175.2,-141.2500000000001
2025-02-18,109.75,127.0,236.75,236.45
2025-02-25,49.6,53.05,102.65,144.3
2025-03-04,56.15,48.45,104.6,148.0
2025-03-11,55.0,70.8,125.8,80.50000000000001
2025-03-18,111.7,86.1,197.8,101.39999999999999
2025-03-25,120.7,92.45,213.15,261.95
2025-04-01,76.75,78.1,154.85,-349.3999999999999
2025-04-08,116.2,142.35,258.55,126.19999999999989
2025-04-15,45.0,44.05,89.05,88.7
