date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,123.65,92.7,216.35000000000002,215.0
2023-08-18,63.0,70.15,133.15,70.5
2023-08-25,54.55,77.9,132.45,158.8
2023-09-15,93.95,89.6,183.55,189.75
2023-09-22,98.55,75.5,174.05,29.300000000000004
2023-09-29,126.25,81.85,208.1,-132.20000000000002
2023-10-06,79.05,94.7,173.75,113.79999999999998
2023-10-13,61.2,106.25,167.45,-192.45000000000005
2023-10-27,99.55,125.45,225.0,41.849999999999966
2023-11-03,102.0,58.3,160.3,158.1
2023-11-10,57.25,85.15,142.4,24.300000000000004
2023-11-17,94.25,74.7,168.95,109.89999999999998
2023-11-24,75.8,64.35,140.14999999999998,128.7
2023-12-01,52.9,84.6,137.5,39.7
2023-12-08,67.6,88.45,156.05,184.85000000000002
2023-12-15,60.75,110.35,171.1,-529.05
2023-12-22,130.5,108.35,238.85,1.8500000000000085
2023-12-29,95.65,129.9,225.55,274.5
2024-01-05,65.25,68.9,134.15,161.65
2024-01-12,70.7,117.85,188.55,-82.55
2024-01-19,113.25,113.35,226.6,167.0
2024-01-25,165.7,146.45,312.15,-59.95000000000002
2024-02-02,118.9,131.1,250.0,-900.85
2024-02-09,203.3,157.7,361.0,439.9
2024-02-16,163.4,192.95,356.35,363.05
2024-02-23,134.8,137.45,272.25,270.20000000000005
2024-03-01,155.85,201.45,357.29999999999995,48.94999999999996
2024-03-07,96.0,139.25,235.25,304.85
2024-03-15,149.0,160.0,309.0,93.85000000000004
2024-03-22,157.8,156.85,314.65,174.54999999999995
2024-03-28,148.2,98.0,246.2,-504.15000000000003
2024-04-05,167.5,150.2,317.7,354.0
2024-04-12,108.3,135.3,243.60000000000002,-84.39999999999998
2024-04-19,241.55,218.35,459.9,32.100000000000065
2024-04-26,116.15,145.0,261.15,-111.30000000000001
2024-05-03,146.65,160.25,306.9,-934.4
2024-05-10,170.0,119.45,289.45,261.45
2024-05-17,124.6,196.0,320.6,89.50000000000003
2024-05-24,141.5,148.55,290.05,351.45
2024-06-07,266.95,258.55,525.5,-47.94999999999996
2024-06-14,114.75,150.8,265.55,91.0
2024-06-21,113.2,146.1,259.3,-97.45000000000005
2024-06-28,148.85,171.1,319.95,31.049999999999983
2024-07-05,131.4,142.25,273.65,-14.599999999999994
2024-07-12,130.55,126.25,256.8,-152.59999999999997
2024-07-19,191.95,149.05,341.0,-95.25
2024-07-26,166.95,145.3,312.25,-766.3500000000001
2024-08-02,178.6,157.2,335.79999999999995,320.5
2024-08-09,161.55,155.4,316.95000000000005,372.45
2024-08-16,136.5,136.25,272.75,-508.75
2024-08-23,124.65,151.85,276.5,338.4
2024-08-30,168.8,131.6,300.4,370.95
2024-09-06,114.6,173.2,287.79999999999995,-117.99999999999997
2024-09-13,108.7,160.2,268.9,321.2
2024-09-20,170.25,148.55,318.8,-164.6500000000001
2024-09-27,100.9,102.6,203.5,149.55
2024-10-18,85.5,146.6,232.1,28.599999999999994
2024-10-25,144.35,99.05,243.39999999999998,-310.2
2024-10-31,139.45,129.1,268.54999999999995,110.64999999999998
2024-11-08,222.7,209.6,432.29999999999995,569.7
2024-11-14,162.1,176.85,338.95,144.6
2024-11-22,220.65,231.7,452.35,-623.15
2024-11-29,288.0,264.0,552.0,519.0
2024-12-06,235.05,247.2,482.25,575.0
2024-12-13,193.15,180.1,373.25,-846.4
2024-12-20,196.8,246.65,443.45000000000005,-421.3500000000001
2025-01-07,147.35,159.0,306.35,399.85
2025-01-14,121.65,128.65,250.3,193.15
2025-01-21,195.35,220.2,415.54999999999995,-267.1
2025-01-28,207.95,241.2,449.15,12.600000000000051
2025-02-04,211.35,204.8,416.15,56.649999999999956
2025-02-11,209.7,196.0,405.7,19.19999999999998
2025-02-18,233.0,227.45,460.45,567.15
2025-02-25,123.1,80.75,203.85,252.95
2025-03-04,103.25,166.15,269.4,225.5
2025-03-11,122.55,88.35,210.89999999999998,66.99999999999997
2025-03-18,159.55,176.15,335.70000000000005,81.60000000000002
2025-03-25,176.55,190.8,367.35,206.95000000000002
2025-04-01,136.15,123.3,259.45,-760.8
2025-04-08,189.55,159.6,349.15,-551.75
2025-04-15,138.45,150.3,288.75,350.9
