date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,101.1,78.3,179.39999999999998,86.60000000000001
2023-08-18,87.35,69.45,156.8,117.55
2023-08-25,56.85,66.2,123.05000000000001,149.4
2023-09-15,91.3,86.0,177.3,183.5
2023-09-22,71.3,70.3,141.6,-48.3
2023-09-29,82.65,105.0,187.65,-221.79999999999998
2023-10-06,91.0,75.6,166.6,103.94999999999999
2023-10-13,70.4,75.3,145.7,-372.05
2023-10-27,85.7,71.1,156.8,141.3
2023-11-03,51.4,60.8,112.19999999999999,126.89999999999999
2023-11-10,62.3,58.85,121.15,3.0500000000000043
2023-11-17,110.05,102.19999999999999,212.25,202.55
2023-11-24,45.15,63.3,108.44999999999999,101.0
2023-12-01,71.15,57.3,128.45,153.05
2023-12-08,83.9,70.2,154.10000000000002,164.65
2023-12-15,76.6,98.0,174.6,-173.15000000000003
2023-12-22,102.45,98.15,200.60000000000002,244.75
2023-12-29,106.9,77.25,184.15,206.15
2024-01-05,40.4,50.4,90.8,113.85000000000001
2024-01-12,76.0,77.1,153.1,36.70000000000001
2024-01-19,86.85,92.75,179.6,227.2
2024-01-25,132.8,114.8,247.60000000000002,327.15000000000003
2024-02-02,116.55,79.9,196.45,-601.2500000000001
2024-02-09,144.0,101.8,245.8,313.7
2024-02-16,129.6,120.0,249.6,256.15
2024-02-23,112.9,102.9,215.8,121.70000000000002
2024-03-01,170.3,183.95,354.25,128.2
2024-03-07,97.05,75.25,172.3,222.05
2024-03-15,117.8,86.8,204.6,241.95
2024-03-22,188.7,138.1,326.79999999999995,351.9
2024-03-28,131.5,123.15,254.65000000000003,-103.80000000000001
2024-04-05,110.75,141.05,251.8,288.05
2024-04-12,100.0,173.15,273.15,-181.05
2024-04-19,208.0,176.95,384.95,-2.049999999999983
2024-04-26,125.05,195.35,320.4,7.250000000000021
2024-05-03,150.8,233.5,384.3,55.950000000000045
2024-05-10,149.3,119.0,268.3,172.45000000000005
2024-05-17,159.25,155.05,314.3,285.6
2024-05-24,82.2,152.55,234.75,258.05
2024-06-07,245.85,183.8,429.65,78.59999999999994
2024-06-14,81.25,106.05,187.3,204.9
2024-06-21,89.15,143.6,232.75,-250.79999999999998
2024-06-28,122.2,131.2,253.39999999999998,-35.5
2024-07-05,70.85,87.8,158.64999999999998,22.049999999999983
2024-07-12,147.4,137.55,284.95000000000005,1.25
2024-07-19,121.7,113.75,235.45,-93.60000000000001
2024-07-26,148.9,124.9,273.8,28.349999999999937
2024-08-02,109.4,115.45,224.85000000000002,269.0
2024-08-09,116.05,130.25,246.3,285.4
2024-08-16,138.7,171.9,310.6,-397.35
2024-08-23,92.25,80.3,172.55,232.15
2024-08-30,115.5,143.2,258.7,258.2
2024-09-06,164.45,190.15,354.6,315.1
2024-09-13,63.15,100.9,164.05,216.4
2024-09-20,180.05,168.5,348.55,-797.3
2024-09-27,115.55,79.85,195.39999999999998,-89.9
2024-10-18,102.95,111.0,213.95,72.3
2024-10-25,105.05,84.1,189.14999999999998,99.49999999999997
2024-10-31,85.85,77.3,163.14999999999998,11.699999999999974
2024-11-08,86.65,70.15,156.8,191.8
2024-11-14,109.25,149.9,259.15,-52.200000000000045
2024-11-22,265.15,261.55,526.7,-313.35
2024-11-29,178.35,200.25,378.6,38.749999999999986
2024-12-06,127.6,178.5,306.1,414.35
2024-12-13,133.65,99.9,233.55,-821.5
2024-12-20,256.9,282.6,539.5,-22.699999999999932
2025-01-07,169.0,165.25,334.25,399.09999999999997
2025-01-14,78.9,67.9,146.8,171.95000000000002
2025-01-21,272.9,245.8,518.7,-745.6
2025-01-28,238.2,200.15,438.35,1.799999999999983
2025-02-04,270.55,320.35,590.9000000000001,73.34999999999997
2025-02-11,129.25,133.95,263.2,-62.6
2025-02-18,161.7,184.15,345.85,417.79999999999995
2025-02-25,86.65,72.55,159.2,129.60000000000002
2025-03-04,56.15,73.35,129.5,172.95
2025-03-11,82.95,101.0,183.95,-16.64999999999999
2025-03-18,152.25,134.3,286.55,224.05
2025-03-25,152.0,141.25,293.25,116.25000000000001
2025-04-01,107.5,133.95,241.45,-1037.2
2025-04-08,178.0,189.75,367.75,-314.59999999999997
2025-04-15,64.95,69.25,134.2,157.5
