Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,All Monthly PnL,12M Monthly PnL,Daily 4M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly12_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly12_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",95104.91000000002,34332.20999999999,33.95467812038288,6793.207857142863,4727.6708333333345,6547.782500000006,6793.207857142863,360000,26.418030555555575,24.11796642227122,2025-05-08,99,2025-03-26,56,37,19,66.07142857142857,33.92857142857143,37758.2,-16879.769999999993,1351.5499999999984,4817.540000000001,-5172.519999999995,9030.852866693946,6745.880254041641,6042.626082324885,34332.20999999999,33.95467812038288,2025-05-08,99,2025-03-26,0.9454842611980246,0.013132418981481484,0.09536724999999997,0.8851195771837062,0.06875667568855573,0.6730552423900787,0.48272292940121414,2.6356134520914036
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",70817.39000000004,22524.879999999997,29.822479503804246,5058.385000000001,3496.1700000000033,4124.805000000003,5058.385000000001,360000,19.67149722222223,18.513146125292568,2025-05-08,99,2025-03-26,56,36,20,64.28571428571429,35.714285714285715,27697.24,-11957.500000000002,1106.1099999999988,3232.5050000000015,-4108.8,6490.122221016001,4965.054059985907,4041.0060442618487,22524.879999999997,29.822479503804246,2025-05-08,99,2025-03-26,0.9845036004460409,0.009711583333333343,0.0625691111111111,0.8343784561957431,0.023816614965029258,0.6403607666290869,0.4933601779206574,2.6241024024659145
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_DTE3.csv",15151.79,6756.5300000000025,30.84001876912517,1082.270714285714,604.8291666666668,-679.0874999999999,1082.270714285714,90000,16.835322222222217,15.65970792875685,2025-08-21,,2025-06-05,56,32,24,57.142857142857146,42.857142857142854,4481.705000000001,-2588.34,724.44,1429.9799999999996,-1353.245,1552.0205432637465,735.0062512965862,571.2021150697404,6756.5300000000025,30.84001876912517,2025-08-21,,2025-06-05,1.4220373014314573,0.006720324074074075,0.07507255555555559,0.7900092249341932,0.040948853915847724,0.5095828635851184,0.6126383308240353,2.6164901336349398
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",82931.33000000003,29162.42,30.758879676522742,5923.666428571431,3845.6300000000006,4320.997500000004,5923.666428571431,360000,23.036480555555567,21.3102102715879,2025-04-24,99,2025-03-26,56,32,24,57.142857142857146,42.857142857142854,27697.24,-15191.780000000002,3046.2700000000004,6108.079999999998,-4753.595000000005,7619.1636031673515,4372.807701763573,4233.568557494276,29162.42,30.758879676522742,2025-04-24,99,2025-03-26,1.144109599925377,0.010682305555555558,0.08100672222222222,0.8487771408417436,0.04907985827700887,0.5095828635851184,0.5368711320878822,2.591359846445176
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_1_exit_full_DTE3.csv",16550.690000000002,8352.694999999992,33.54040023073166,1182.192142857143,756.462916666667,-953.1962499999985,1182.192142857143,90000,18.389655555555557,16.827896785136396,2025-08-21,,2025-06-05,56,33,23,58.92857142857143,41.07142857142857,5913.3,-2849.249999999999,927.6625000000003,1321.475,-1368.685,1671.2989236771061,920.7719537254471,721.4344428273636,8352.694999999992,33.54040023073166,2025-08-21,,2025-06-05,1.2644144619463737,0.008405143518518522,0.09280772222222214,0.8150000856672156,0.06524960676167052,0.5422773393461104,0.5696680153790245,2.590557163957625
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",52492.65000000001,21398.649999999994,39.35029664915682,3749.475,2465.956250000001,4626.026250000001,3749.475,270000,19.44172222222222,18.01403335259103,2025-04-16,133,2025-02-20,56,40,16,71.42857142857143,28.571428571428573,20772.93,-11313.755,1350.7424999999992,2440.415,-3829.29,5301.717983339607,3553.828720762886,4021.706422112384,21398.649999999994,39.35029664915682,2025-04-16,133,2025-02-20,0.730902430828368,0.0091331712962963,0.07925425925925923,0.825798893138372,0.046678630809862294,0.7711386696730551,0.424224751282652,2.5889143484476893
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",69631.63000000003,32915.56500000001,45.22079431163359,4973.687857142858,3256.7458333333366,7045.66125,4973.687857142858,270000,25.789492592592595,22.987141647871425,2025-04-16,133,2025-02-20,56,39,17,69.64285714285714,30.357142857142858,28318.65,-16665.864999999998,1715.6125000000002,2874.9849999999988,-3835.260000000001,7434.977609137383,4842.658129874867,6197.475840010375,32915.56500000001,45.22079431163359,2025-04-16,133,2025-02-20,0.6718360772400993,0.012062021604938284,0.12190950000000003,0.8692424148833838,0.1051249077635506,0.7384441939120631,0.40812239039278464,2.541461994468649
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_DTE3.csv",13444.889999999998,4066.8549999999977,23.223585085324153,960.3492857142858,693.2883333333333,-431.38500000000016,960.3492857142858,90000,14.938766666666666,14.292909016677552,2025-08-21,,2025-07-03,56,22,34,39.285714285714285,60.714285714285715,4481.705000000001,-1950.855,-216.23750000000052,1405.9975,-377.2699999999995,1164.4723436779755,900.6898187982647,450.09904144325037,4066.8549999999977,23.223585085324153,2025-08-21,,2025-07-03,1.5337719527254905,0.007703203703703703,0.04518727777777775,0.804588239927398,0.0,0.18263810597519725,0.643098848017657,2.5390061409326536
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",77826.74000000002,33376.51,40.26308853075628,5559.05285714286,3700.3991666666684,6697.502500000002,5559.05285714286,360000,21.618538888888903,19.78428757731366,2025-04-16,99,2025-03-26,56,37,19,66.07142857142857,33.92857142857143,28124.62,-21298.75,1425.8299999999995,4042.06,-6337.839999999998,8608.986156724866,5547.542647180925,6828.687191836814,33376.51,40.26308853075628,2025-04-16,99,2025-03-26,0.6559171230594999,0.01027888657407408,0.09271252777777779,0.8427932429133899,0.06511917118639703,0.6730552423900787,0.40378264822769205,2.5179843411497242
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",56743.45000000002,33981.48500000001,56.60195564702678,4053.103571428572,2506.492083333333,7176.762500000004,4053.103571428572,270000,21.016092592592596,18.666745443394365,2025-04-16,127,2025-03-12,56,42,14,75.0,25.0,21093.465,-19734.039999999997,1707.8275000000008,3001.6674999999977,-7427.902499999998,7220.370850880365,3931.5230867945506,6540.235814161243,33981.48500000001,56.60195564702678,2025-04-16,127,2025-03-12,0.49586951657101475,0.009283304012345677,0.12585735185185187,0.8280258058266318,0.11053426048782404,0.8365276211950393,0.36015130546356183,2.4959066613998893
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",85046.16000000002,39948.29,41.91586470070923,6074.725714285714,3910.797500000002,7422.138750000003,6074.725714285714,270000,31.49857777777778,27.438822133846916,2025-04-24,,2025-02-13,56,33,23,58.92857142857143,41.07142857142857,28318.65,-20536.185,3580.635,6169.799999999998,-3665.055,8336.926241741274,4444.631366894097,6096.606762267408,39948.29,41.91586470070923,2025-04-24,,2025-02-13,0.8635501549599199,0.014484435185185192,0.14795662962962963,0.9051739805009056,0.1408147251399163,0.5422773393461104,0.4603864811919458,2.4958844062259904
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",96540.91000000003,42857.87999999999,37.282962365746194,6895.779285714287,4465.295833333336,6111.450000000004,6895.779285714287,360000,26.816919444444444,23.96401182471596,2025-04-24,,2025-03-12,56,32,24,57.142857142857146,42.857142857142854,28124.62,-23699.94,4605.3099999999995,8759.240000000002,-6351.174999999998,10174.153723484906,4398.09117978727,6563.519138400568,42857.87999999999,37.282962365746194,2025-04-24,,2025-03-12,0.8860763811426177,0.012403599537037045,0.11904966666666664,0.8743090269519362,0.10120635969914485,0.5095828635851184,0.4665274633492161,2.4944215623945665
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_2_exit_Half_DTE3.csv",34167.91,24870.430000000015,67.55671392657446,2440.5649999999987,1435.7425,5127.2475,2440.5649999999987,180000,18.98217222222221,16.67781436296102,2025-04-16,168,2025-02-20,56,44,12,78.57142857142857,21.428571428571427,13848.62,-10680.910000000002,1376.5499999999993,1891.2550000000008,-6139.645,4270.884562229603,2192.257416587254,3960.383237326818,24870.430000000015,67.55671392657446,2025-04-16,168,2025-02-20,0.47989421379402797,0.007976347222222223,0.13816905555555564,0.8086397670236294,0.12740377597859331,0.9019165727170235,0.3557962018383563,2.487990479241904
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",59883.830000000016,27083.119999999988,39.722942394655185,4277.4164285714305,2656.5937500000014,4696.726250000005,4277.4164285714305,270000,22.179196296296308,20.15726440465551,2025-04-24,,2025-02-13,56,33,23,58.92857142857143,41.07142857142857,20772.93,-13085.585,2284.7025,4552.304999999999,-2825.0999999999995,6034.77588289966,3327.835845877654,4202.117078318328,27083.119999999988,39.722942394655185,2025-04-24,,2025-02-13,0.8251594051156416,0.009839236111111116,0.1003078518518518,0.8362719248413877,0.07552629600101217,0.5422773393461104,0.4499205954334593,2.48180489394689
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",47879.14000000002,19737.41,38.10234311897983,3419.9385714285736,1868.0250000000033,3667.607500000003,3419.9385714285736,360000,13.299761111111119,12.608486480170606,2025-04-16,113,2025-03-12,56,36,20,64.28571428571429,35.714285714285715,17926.820000000003,-11298.379999999996,855.7599999999975,2961.9900000000007,-3636.940000000002,5585.781372591716,3657.3831289326076,4095.6107100269064,19737.41,38.10234311897983,2025-04-16,113,2025-03-12,0.5713283651934782,0.005188958333333342,0.05482613888888889,0.7672945369690432,0.013207182429053005,0.6403607666290869,0.38072250275335195,2.454990240607885
"SENSEX_candle_5T_short_0_long_1000_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_DTE3.csv",18846.97000000001,11186.389999999989,37.246548504729375,1346.2121428571431,558.8570833333343,-530.2724999999984,1346.2121428571431,90000,20.94107777777778,18.625993080690012,2025-08-21,,2025-01-30,56,29,27,51.785714285714285,48.214285714285715,7600.794999999999,-4088.029999999999,488.9624999999992,2287.5999999999995,-1772.7149999999997,2463.2256131861063,1311.9619673425698,880.6867046570052,11186.389999999989,37.246548504729375,2025-08-21,,2025-01-30,1.2220147495882636,0.006209523148148159,0.1242932222222221,0.7824325348359124,0.1083910876458174,0.411499436302142,0.5581092271935209,2.437900392534687
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_3_4th_DTE3.csv",84901.12000000002,48207.989999999976,41.481717123852206,6064.365714285716,3467.9683333333355,4223.520000000003,6064.365714285716,360000,23.58364444444445,20.79849539446791,2025-04-24,,2025-02-13,56,33,23,58.92857142857143,41.07142857142857,32477.92,-22507.32,4841.880000000001,7333.82,-6040.16,9821.11324347804,5025.263244613372,6092.882718454729,48207.989999999976,41.481717123852206,2025-04-24,,2025-02-13,0.8180636235108504,0.009633245370370377,0.13391108333333326,0.8332164722638913,0.12156949584233265,0.5422773393461104,0.4479861805042343,2.430771826598848
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",34434.249999999985,22321.26500000001,57.2536185147504,2459.5892857142853,1174.7366666666655,4098.992499999998,2459.5892857142853,270000,12.753425925925923,11.77959119737662,2025-04-16,147,2025-02-20,56,40,16,71.42857142857143,28.571428571428573,13445.115,-10452.375,1089.0550000000003,1993.5874999999983,-3660.7749999999996,4669.762903623886,2598.935317948129,4006.5698471870346,22321.26500000001,57.2536185147504,2025-04-16,147,2025-02-20,0.4117210852750868,0.004350876543209872,0.08267135185185188,0.7548633026495913,0.051360736374731694,0.7711386696730551,0.33721119951951795,2.426283100630905
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_DTE3.csv",15317.970000000005,9509.60999999999,38.30260540898464,1094.1407142857151,697.4187500000002,-1462.2362499999986,1094.1407142857151,90000,17.01996666666668,15.393457978581171,2025-08-21,,2025-03-26,56,27,29,48.214285714285715,51.785714285714285,6924.31,-3523.6050000000005,-174.19250000000022,1517.4349999999995,-710.8099999999998,1705.5585520961013,1155.06153628808,772.2639200641719,9509.60999999999,38.30260540898464,2025-08-21,,2025-03-26,1.0671749551853105,0.007749097222222224,0.10566233333333322,0.8052689766874269,0.08286301482325889,0.3461104847801578,0.5158976109666404,2.4113588152208876
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_4_exit_3_4th_DTE3.csv",58361.120000000024,33530.94999999998,39.99037062020645,4168.651428571434,2233.4225000000038,2011.127500000005,4168.651428571434,360000,16.211422222222243,14.830122001840017,2025-04-24,,2025-02-13,56,33,23,58.92857142857143,41.07142857142857,23653.2,-15446.300000000005,3710.6500000000015,5285.9,-4953.539999999998,7111.069467337069,3683.0878149017885,4248.396042076682,33530.94999999998,39.99037062020645,2025-04-24,,2025-02-13,0.72701588975722,0.0062039513888888995,0.09314152777777773,0.78234988914937,0.06570698765109659,0.5422773393461104,0.4231652227500942,2.410946793921423
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_2_exit_Half_DTE3.csv",44158.35000000001,37534.06999999999,76.4157469811622,3154.167857142857,1785.820833333333,7543.540000000003,3154.167857142857,180000,24.532416666666666,20.299509865282257,2025-04-16,,2025-02-20,56,44,12,78.57142857142857,21.428571428571427,18879.1,-16629.890000000003,1904.3700000000008,2596.7800000000007,-8808.185000000001,6062.392722171494,2957.65152075399,6092.095030771745,37534.06999999999,76.4157469811622,2025-04-16,,2025-02-20,0.4291081875674051,0.00992122685185185,0.20852261111111106,0.8374880902827385,0.22380232680776108,0.9019165727170235,0.3419511805566334,2.4065952303901224
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_3_exit_1_3rd_DTE3.csv",50011.08000000001,53212.64,94.91654456347916,3572.219999999999,1841.27125,10755.716250000001,3572.219999999999,270000,18.522622222222214,15.47312011064914,2025-04-16,,2025-02-20,56,46,10,82.14285714285714,17.857142857142858,20772.93,-20728.975,3080.13,3892.8675000000003,-16128.329999999998,7710.05018598706,3062.209189438328,6829.364601535232,53212.64,94.91654456347916,2025-04-16,,2025-02-20,0.4044622246964319,0.006819523148148148,0.19708385185185184,0.7914806409088868,0.20812892114732404,0.9673055242390077,0.3352323268519838,2.40223680873305
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_4_exit_3_4th_DTE3.csv",61030.49000000002,32793.54999999999,38.85134034461518,4359.320714285715,2461.3408333333355,1198.5825000000032,4359.320714285715,360000,16.952913888888894,15.53754892360122,2025-05-08,,2025-03-26,56,31,25,55.357142857142854,44.642857142857146,27697.24,-14670.57,1449.8400000000038,5811.54,-4343.779999999999,7249.61197306988,4743.313347666569,4392.675761215937,32793.54999999999,38.85134034461518,2025-05-08,,2025-03-26,0.746542857371737,0.006837057870370376,0.09109319444444441,0.7917407327558162,0.06290035814404217,0.4768883878241262,0.4284885626976639,2.395773131221501
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_3_exit_1_3rd_DTE3.csv",50625.15999999999,54646.84,89.88644949623259,3616.0828571428565,1746.0787499999997,10520.638750000002,3616.0828571428565,270000,18.750059259259256,15.593917378034542,2025-04-16,,2025-02-20,56,46,10,82.14285714285714,17.857142857142858,20772.93,-20516.99,3098.0699999999997,3892.8675000000003,-16681.305,7999.485324778569,3221.6871206675446,6938.238249893146,54646.84,89.88644949623259,2025-04-16,,2025-02-20,0.4044373738803323,0.006466958333333332,0.2023957037037037,0.7862510608399638,0.21540722878500126,0.9673055242390077,0.3352255521522617,2.389722146326728
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_DTE3.csv",15030.95,6760.3049999999985,31.02301817862257,1073.6392857142857,731.189166666667,-1172.5587499999992,1073.6392857142857,90000,16.701055555555556,15.534211058966795,2025-08-21,,2025-03-26,56,22,34,39.285714285714285,60.714285714285715,8119.48,-3211.5600000000004,-293.71749999999975,1789.7600000000002,-630.6900000000003,1795.972949609503,1558.8220656180893,734.7646111088239,6760.3049999999985,31.02301817862257,2025-08-21,,2025-03-26,1.09373706022875,0.008124324074074077,0.07511449999999999,0.8108347018628104,0.04100632625861479,0.18263810597519725,0.523138833344874,2.3842862619366683
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_DTE3.csv",20350.53000000001,13526.295000000002,39.9278710445858,1453.6092857142853,929.6466666666669,-2163.368749999999,1453.6092857142853,90000,22.611699999999992,19.657353718685684,2025-08-21,,2025-03-26,56,27,29,48.214285714285715,51.785714285714285,9439.55,-4755.674999999999,-247.85000000000002,2056.5999999999995,-1092.7199999999991,2371.6567941213134,1545.9815806895663,1138.6489455391966,13526.295000000002,39.9278710445858,2025-08-21,,2025-03-26,1.0394856907840013,0.01032940740740741,0.1502921666666667,0.8435426164525621,0.14401488160678363,0.3461104847801578,0.5083491082899255,2.380932085525783
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_3_exit_2_3rd_DTE3.csv",45712.52000000001,27642.274999999994,45.6618947251224,3265.18,1763.922083333334,2660.8187500000004,3265.18,270000,16.930562962962963,15.358208104006733,2025-05-08,,2025-02-20,56,34,22,60.714285714285715,39.285714285714285,20772.93,-13129.734999999995,1612.9550000000017,4197.914999999999,-2705.0275000000015,5777.304368056957,3540.3436367859376,4261.772161249995,27642.274999999994,45.6618947251224,2025-05-08,,2025-02-20,0.5760936781941638,0.006533044753086422,0.10237879629629627,0.7872313181119458,0.07836390728754504,0.5749718151071025,0.3820215975006779,2.37837491587863
