Date,DaysToExpiry,ExpiryDate,PnL
2024-07-05,0.25,2024-07-05 00:00:00,2604.1749999999997
2024-07-12,0.25,2024-07-12 00:00:00,-2893.42
2024-07-19,0.25,2024-07-19 00:00:00,-1150.4299999999998
2024-07-26,0.25,2024-07-26 00:00:00,-2561.655
2024-08-02,0.25,2024-08-02 00:00:00,3411.575
2024-08-09,0.25,2024-08-09 00:00:00,2869.345
2024-08-16,0.25,2024-08-16 00:00:00,-2056.395000000001
2024-08-23,0.25,2024-08-23 00:00:00,2700.5249999999996
2024-08-30,0.25,2024-08-30 00:00:00,2530.71
2024-09-06,0.25,2024-09-06 00:00:00,-2166.1749999999993
2024-09-13,0.25,2024-09-13 00:00:00,3038.945
2024-09-20,0.25,2024-09-20 00:00:00,-2653.095000000001
2024-09-27,0.25,2024-09-27 00:00:00,1936.1999999999998
2024-10-04,0.25,2024-10-04 00:00:00,-3629.7050000000013
2024-10-11,0.25,2024-10-11 00:00:00,2351.7750000000005
2024-10-18,0.25,2024-10-18 00:00:00,-3290.535
2024-10-25,0.25,2024-10-25 00:00:00,-1513.3750000000005
2024-10-31,0.25,2024-10-31 00:00:00,2045.3549999999998
2024-11-08,0.25,2024-11-08 00:00:00,4351.889999999999
2024-11-14,0.25,2024-11-14 00:00:00,3716.38
2024-11-22,0.25,2024-11-22 00:00:00,-3724.6100000000024
2024-11-29,0.25,2024-11-29 00:00:00,6476.92
2024-12-06,0.25,2024-12-06 00:00:00,4506.090000000001
2024-12-13,0.25,2024-12-13 00:00:00,-10524.369999999999
2024-12-20,0.25,2024-12-20 00:00:00,-12840.165
2024-12-27,0.25,2024-12-27 00:00:00,3919.41
2025-01-07,0.25,2025-01-07 00:00:00,2812.4049999999993
2025-01-14,0.25,2025-01-14 00:00:00,1851.855
2025-01-21,0.25,2025-01-21 00:00:00,-3205.71
2025-01-28,0.25,2025-01-28 00:00:00,-3670.5300000000007
2025-02-04,0.25,2025-02-04 00:00:00,-4530.374999999998
2025-02-11,0.25,2025-02-11 00:00:00,-2352.9399999999996
2025-02-18,0.25,2025-02-18 00:00:00,5158.865
2025-02-25,0.25,2025-02-25 00:00:00,1814.3349999999998
2025-03-04,0.25,2025-03-04 00:00:00,2566.1999999999994
2025-03-11,0.25,2025-03-11 00:00:00,1962.0349999999999
2025-03-18,0.25,2025-03-18 00:00:00,-1836.0749999999998
2025-03-25,0.25,2025-03-25 00:00:00,4147.429999999999
2025-04-01,0.25,2025-04-01 00:00:00,-7491.195
2025-04-08,0.25,2025-04-08 00:00:00,-7555.740000000002
2025-04-15,0.25,2025-04-15 00:00:00,2529.1249999999995
2025-04-22,0.25,2025-04-22 00:00:00,1654.1649999999995
2025-04-29,0.25,2025-04-29 00:00:00,-1720.0250000000003
2025-05-06,0.25,2025-05-06 00:00:00,711.91
2025-05-13,0.25,2025-05-13 00:00:00,2282.4749999999995
2025-05-20,0.25,2025-05-20 00:00:00,-1642.3200000000002
2025-05-27,0.25,2025-05-27 00:00:00,-5459.82
2025-06-03,0.25,2025-06-03 00:00:00,10299.05
2025-06-10,0.25,2025-06-10 00:00:00,3145.1850000000004
2025-06-17,0.25,2025-06-17 00:00:00,2347.295
2025-06-24,0.25,2025-06-24 00:00:00,-2054.585
2025-07-01,0.25,2025-07-01 00:00:00,2871.905
2025-07-08,0.25,2025-07-08 00:00:00,1918.8999999999999
2025-07-15,0.25,2025-07-15 00:00:00,-1657.2750000000005
2025-07-22,0.25,2025-07-22 00:00:00,1451.035
2025-07-29,0.25,2025-07-29 00:00:00,1505.44
2025-08-05,0.25,2025-08-05 00:00:00,2130.66
2025-08-12,0.25,2025-08-12 00:00:00,-248.25999999999976
2025-08-19,0.25,2025-08-19 00:00:00,1822.5349999999999
2025-08-26,0.25,2025-08-26 00:00:00,2095.87
