Date,Daily PnL,File Path,File Name
2021-06-10,1429.69125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-06-17,-953.84625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-06-24,38.87625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-07-01,1504.46625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-07-08,-17.35,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-07-15,1149.285,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-07-22,-867.3375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-07-29,1530.6375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-08-05,1018.42875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-08-12,1381.0875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-08-18,1825.99875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-08-26,1496.98875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-09-02,573.5175,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-09-09,1953.11625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-09-16,551.085,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-09-23,1728.79125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-09-30,1325.00625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-10-07,1115.63625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-10-14,1941.9,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-10-21,1.4500000000000002,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-10-28,-156.46125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-11-03,-239.20875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-11-11,-21.1,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-11-18,12.65,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-11-25,61.30875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-12-02,91.21875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-12-09,-36.10125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-12-16,23.9,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-12-23,1209.105,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2021-12-30,1425.9525,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-01-06,1934.4225,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-01-13,543.6075,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-01-20,1111.8975,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-01-27,143.56125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-02-03,1493.25,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-02-10,251.985,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-02-17,2412.9825,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-02-24,2192.39625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-03-03,5886.28125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-03-10,8.9,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-03-17,588.4725,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-03-24,3852.40125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-03-31,1149.285,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-04-07,-4538.3175,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-04-13,1964.3325,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-04-21,-1529.3175,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-04-28,2465.325,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-05-05,1504.46625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-05-12,3269.15625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-05-19,2409.24375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-05-26,-6580.67625,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-06-02,2173.7025,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-06-09,495.00375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-06-16,-73.71375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-06-23,-62.43,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-06-30,1545.5925,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-07-07,1339.96125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-07-14,-6.05,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-07-21,8.9,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-07-28,2244.73875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-08-04,-2142.40125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-08-11,1381.0875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-08-18,1582.98,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-08-25,-3157.93875,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-09-01,-47.385,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-09-08,603.4275,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-09-15,1403.52,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-09-22,3788.8425,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-09-29,-1329.97125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-10-06,1938.16125,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-10-13,-84.9975,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-10-20,80.0025,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-10-27,8.9,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-11-03,12.65,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-11-10,1990.50375,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
2022-11-17,1620.3675,"NIFTY_candle_5T_range_[50, 50]_delta_0,35_time_10,15.csv",daily_pnl_from_threshold.csv
