Date,vix,Position,Action,PE_Long_Time,PE_Short_Time,CE_Short_Time,CE_Long_Time,Index Value,PE_Long_Strike,PE_Short_Strike,CE_Short_Strike,CE_Long_Strike,ExpiryDate,DaysToExpiry,Day,PE_Long_Premium,PE_Short_Premium,CE_Short_Premium,CE_Long_Premium,PE_Long_Stoploss,PE_Short_Stoploss,CE_Short_Stoploss,CE_Long_Stoploss,PE_Short_target,CE_Short_target,PE_Long_Exit,PE_Short_Exit,CE_Short_Exit,CE_Long_Exit
2024-07-05,12.73,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24224.65,23550,23750,24650,24750,2024-07-11 00:00:00,6,Friday,5.9,12.8,11.7,6.05,0,32.0,29.25,0,1.2800000000000002,1.17,,,,
2024-07-05,,0,Long,2024-07-10 14:40:00,2024-07-10 14:40:00,2024-07-11 09:33:00,2024-07-11 09:33:00,,23550,23750,24650,24750,2024-07-11 00:00:00,6,Friday,"[0.9, 0.9]","[1.25, 1.25]","[1.15, 1.15]","[0.6, 0.6]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-08,13.67,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24308.4,23850,23950,24650,24750,2024-07-11 00:00:00,3,Monday,7.9,14.25,10.65,4.4,0,35.625,26.625,0,1.425,1.0650000000000002,,,,
2024-07-08,,0,Long,2024-07-11 09:17:00,2024-07-11 09:17:00,2024-07-11 09:35:00,2024-07-11 09:35:00,,23850,23950,24650,24750,2024-07-11 00:00:00,3,Monday,"[0.7, 0.7]","[1.35, 1.35]","[1.05, 1.05]","[0.55, 0.55]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-09,14.39,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24413.2,23950,24100,24700,24750,2024-07-11 00:00:00,2,Tuesday,4.9,10.15,8.45,4.85,0,25.375,21.125,0,1.0150000000000001,0.845,,,,
2024-07-09,,0,Long,2024-07-10 10:23:00,2024-07-10 10:23:00,2024-07-11 09:29:00,2024-07-11 09:29:00,,23950,24100,24700,24750,2024-07-11 00:00:00,2,Tuesday,"[14.7, 0.1]","[36.15, 0.1]","[0.8, 0.8]","[0.65, 0.65]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-10,14.76,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24262.4,23950,24050,24450,24550,2024-07-11 00:00:00,1,Wednesday,6.7,14.55,15.45,6.3,0,36.375,38.625,0,1.455,1.545,,,,
2024-07-10,,0,Long,2024-07-11 10:04:00,2024-07-11 10:04:00,2024-07-11 13:22:00,2024-07-11 13:22:00,,23950,24050,24450,24550,2024-07-11 00:00:00,1,Wednesday,"[0.7, 0.7]","[1.45, 1.45]","[1.35, 1.35]","[0.6, 0.6]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-11,14.08,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24311.0,24250,24300,24300,24350,2024-07-11 00:00:00,0,Thursday,3.25,13.05,22.35,5.85,0,32.625,55.875,0,1.3050000000000002,2.2350000000000003,,,,
2024-07-11,,0,Long,2024-07-11 15:00:00,2024-07-11 15:00:00,2024-07-11 15:00:00,2024-07-11 15:00:00,,24250,24300,24300,24350,2024-07-11 00:00:00,0,Thursday,"[0.6, 0.6]","[2.4, 2.4]","[42.55, 42.55]","[7.5, 7.5]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2024-07-12,13.84,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24564.7,23850,24050,25050,25150,2024-07-18 00:00:00,6,Friday,7.45,14.8,5.2,2.45,0,37.0,13.0,0,1.4800000000000002,0.52,,,,
2024-07-12,,0,Long,2024-07-16 15:25:00,2024-07-16 15:25:00,2024-07-18 09:18:00,2024-07-18 09:18:00,,23850,24050,25050,25150,2024-07-18 00:00:00,6,Friday,"[0.95, 0.95]","[1.45, 1.45]","[0.5, 0.5]","[0.4, 0.4]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-15,14.13,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24613.75,24050,24200,25000,25100,2024-07-18 00:00:00,3,Monday,6.0,11.85,4.7,2.1,0,29.625,11.75,0,1.185,0.47000000000000003,,,,
2024-07-15,,0,Long,2024-07-18 09:50:00,2024-07-18 09:50:00,2024-07-18 09:37:00,2024-07-18 09:37:00,,24050,24200,25000,25100,2024-07-18 00:00:00,3,Monday,"[0.65, 0.65]","[1.15, 1.15]","[0.45, 0.45]","[0.4, 0.4]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-16,14.26,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24607.95,24200,24300,24900,25000,2024-07-18 00:00:00,2,Tuesday,4.35,8.25,3.2,1.35,0,20.625,8.0,0,0.8250000000000001,0.32000000000000006,,,,
2024-07-16,,0,Long,2024-07-18 13:25:00,2024-07-18 13:25:00,2024-07-18 14:05:00,2024-07-18 14:05:00,,24200,24300,24900,25000,2024-07-18 00:00:00,2,Tuesday,"[0.6, 0.6]","[0.8, 0.8]","[8.45, 0.75]","[1.75, 0.25]",0,,,0,,,Exit,Target hit,SL hit,Exit
2024-07-18,14.54,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24799.9,24750,24800,24800,24850,2024-07-18 00:00:00,0,Thursday,10.9,23.3,28.0,9.35,0,58.25,70.0,0,2.33,2.8000000000000003,,,,
2024-07-18,,0,Long,2024-07-18 15:00:00,2024-07-18 15:00:00,2024-07-18 15:00:00,2024-07-18 15:00:00,,24750,24800,24800,24850,2024-07-18 00:00:00,0,Thursday,"[2.65, 2.65]","[8.75, 8.75]","[15.9, 15.9]","[3.1, 3.1]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2024-07-19,14.68,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24576.9,23800,24050,25150,25350,2024-07-25 00:00:00,6,Friday,33.45,65.05,44.15,22.6,0,162.625,110.375,0,6.505,4.415,,,,
2024-07-19,,0,Long,2024-07-23 12:23:00,2024-07-23 12:23:00,2024-07-23 15:11:00,2024-07-23 15:11:00,,23800,24050,25150,25350,2024-07-25 00:00:00,6,Friday,"[93.25, 0.1]","[166.55, 0.2]","[4.2, 4.2]","[2.65, 2.65]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-22,15.35,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24509.4,23800,24100,24900,25150,2024-07-25 00:00:00,3,Monday,35.95,73.25,77.5,36.0,0,183.125,193.75,0,7.325,7.75,,,,
2024-07-22,,0,Long,2024-07-23 12:23:00,2024-07-23 12:23:00,2024-07-24 09:18:00,2024-07-24 09:18:00,,23800,24100,24900,25150,2024-07-25 00:00:00,3,Monday,"[93.25, 0.1]","[186.3, 0.25]","[7.6, 7.6]","[2.6, 2.6]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-23,13.16,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24442.4,24000,24150,24750,24900,2024-07-25 00:00:00,2,Tuesday,18.7,35.85,31.7,16.15,0,89.625,79.25,0,3.5850000000000004,3.17,,,,
2024-07-23,,0,Long,2024-07-25 11:49:00,2024-07-25 11:49:00,2024-07-25 09:15:00,2024-07-25 09:15:00,,24000,24150,24750,24900,2024-07-25 00:00:00,2,Tuesday,"[1.55, 1.55]","[3.5, 3.5]","[2.0, 2.0]","[0.8, 0.8]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-24,12.09,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24387.15,24100,24200,24600,24700,2024-07-25 00:00:00,1,Wednesday,14.0,28.05,16.6,7.85,0,70.125,41.5,0,2.805,1.6600000000000001,,,,
2024-07-24,,0,Long,2024-07-25 09:17:00,2024-07-25 09:17:00,2024-07-25 10:20:00,2024-07-25 10:20:00,,24100,24200,24600,24700,2024-07-25 00:00:00,1,Wednesday,"[37.35, 0.25]","[72.3, 0.3]","[1.6, 1.6]","[0.8, 0.8]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-07-25,12.72,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24415.15,24350,24400,24400,24450,2024-07-25 00:00:00,0,Thursday,2.65,12.0,18.65,4.9,0,30.0,46.625,0,1.2000000000000002,1.865,,,,
2024-07-25,,0,Long,2024-07-25 15:00:00,2024-07-25 15:00:00,2024-07-25 15:00:00,2024-07-25 15:00:00,,24350,24400,24400,24450,2024-07-25 00:00:00,0,Thursday,"[1.35, 1.35]","[7.1, 7.1]","[9.3, 9.3]","[1.1, 1.1]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2024-07-26,12.23,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24783.25,24150,24350,25250,25400,2024-08-01 00:00:00,6,Friday,13.8,26.95,13.7,6.45,0,67.375,34.25,0,2.6950000000000003,1.37,,,,
2024-07-26,,0,Long,2024-08-01 09:15:00,2024-08-01 09:15:00,2024-07-29 11:42:00,2024-07-29 11:42:00,,24150,24350,25250,25400,2024-08-01 00:00:00,6,Friday,"[0.9, 0.9]","[0.65, 0.65]","[34.3, 0.1]","[13.2, 0.1]",0,,,0,,,Exit,Target hit,SL hit,Exit
2024-07-29,13.07,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24824.4,24300,24450,25150,25250,2024-08-01 00:00:00,3,Monday,10.8,20.2,25.1,13.9,0,50.5,62.75,0,2.02,2.5100000000000002,,,,
2024-07-29,,0,Long,2024-08-01 09:16:00,2024-08-01 09:16:00,2024-08-01 12:26:00,2024-08-01 12:26:00,,24300,24450,25150,25250,2024-08-01 00:00:00,3,Monday,"[0.65, 0.65]","[1.2, 1.2]","[2.5, 2.5]","[1.05, 1.05]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-30,12.83,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24951.6,24500,24650,25250,25350,2024-08-01 00:00:00,2,Tuesday,9.25,19.0,9.2,3.65,0,47.5,23.0,0,1.9000000000000001,0.9199999999999999,,,,
2024-07-30,,0,Long,2024-08-01 10:01:00,2024-08-01 10:01:00,2024-08-01 12:30:00,2024-08-01 12:30:00,,24500,24650,25250,25350,2024-08-01 00:00:00,2,Tuesday,"[0.85, 0.85]","[1.9, 1.9]","[0.9, 0.9]","[0.6, 0.6]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-07-31,13.26,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24957.9,24600,24750,25150,25200,2024-08-01 00:00:00,1,Wednesday,9.95,21.9,20.15,12.3,0,54.75,50.375,0,2.19,2.015,,,,
2024-07-31,,0,Long,2024-08-01 10:21:00,2024-08-01 10:21:00,2024-08-01 12:31:00,2024-08-01 12:31:00,,24600,24750,25150,25200,2024-08-01 00:00:00,1,Wednesday,"[1.0, 1.0]","[2.05, 2.05]","[2.0, 2.0]","[1.3, 1.3]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-08-01,13.05,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24973.3,24900,24950,24950,25000,2024-08-01 00:00:00,0,Thursday,3.05,7.15,42.85,9.95,0,17.875,107.125,0,0.7150000000000001,4.285,,,,
2024-08-01,,0,Long,2024-08-01 15:00:00,2024-08-01 15:00:00,2024-08-01 15:00:00,2024-08-01 15:00:00,,24900,24950,24950,25000,2024-08-01 00:00:00,0,Thursday,"[0.75, 0.75]","[1.9, 1.9]","[44.3, 44.3]","[5.05, 5.05]",0,,,0,,,Exit,Universal exit,Universal exit,Exit
2024-08-02,13.99,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24767.1,24000,24200,25300,25450,2024-08-08 00:00:00,6,Friday,10.55,20.45,10.45,5.35,0,51.125,26.125,0,2.045,1.045,,,,
2024-08-02,,0,Long,2024-08-05 09:15:00,2024-08-05 09:15:00,2024-08-07 09:52:00,2024-08-07 09:52:00,,24000,24200,25300,25450,2024-08-08 00:00:00,6,Friday,"[57.95, 0.55]","[75.3, 48.15]","[1.0, 1.0]","[0.95, 0.95]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-08-05,20.58,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24027.35,23000,23500,24600,24800,2024-08-08 00:00:00,3,Monday,45.5,90.65,24.75,12.7,0,226.625,61.875,0,9.065000000000001,2.475,,,,
2024-08-05,,0,Long,2024-08-07 09:16:00,2024-08-07 09:16:00,2024-08-08 10:09:00,2024-08-08 10:09:00,,23000,23500,24600,24800,2024-08-08 00:00:00,3,Monday,"[3.85, 3.85]","[7.75, 7.75]","[2.45, 2.45]","[0.75, 0.75]",0,,,0,,,Exit,Target hit,Target hit,Exit
2024-08-06,18.71,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24036.75,23350,23650,24450,24600,2024-08-08 00:00:00,2,Tuesday,22.5,44.95,19.75,9.2,0,112.375,49.375,0,4.495,1.975,,,,
2024-08-06,,0,Long,2024-08-07 14:15:00,2024-08-07 14:15:00,2024-08-07 09:18:00,2024-08-07 09:18:00,,23350,23650,24450,24600,2024-08-08 00:00:00,2,Tuesday,"[2.35, 2.35]","[4.45, 4.45]","[56.3, 0.35]","[23.1, 0.3]",0,,,0,,,Exit,Target hit,SL hit,Exit
2024-08-07,16.2,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24283.35,23900,24050,24550,24650,2024-08-08 00:00:00,1,Wednesday,10.6,21.4,13.6,5.35,0,53.5,34.0,0,2.14,1.36,,,,
2024-08-07,,0,Long,2024-08-08 09:37:00,2024-08-08 09:37:00,2024-08-08 13:03:00,2024-08-08 13:03:00,,23900,24050,24550,24650,2024-08-08 00:00:00,1,Wednesday,"[23.1, 0.3]","[56.15, 0.95]","[1.35, 1.35]","[0.6, 0.6]",0,,,0,,,Exit,SL hit,Target hit,Exit
2024-08-08,16.69,1,Short,14:30:00,14:30:00,14:30:00,14:30:00,24158.95,24100,24150,24150,24200,2024-08-08 00:00:00,0,Thursday,11.75,28.9,31.6,13.05,0,72.25,79.0,0,2.89,3.16,,,,
