Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,All Monthly PnL,12M Monthly PnL,Daily 4M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly12_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly12_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_4_exit_3_4th_DTE0.25.csv",-2683.920000000002,7978.77,387.8272493073448,-191.70857142857156,-321.6466666666666,693.73,-191.70857142857156,360000,-0.7455333333333338,-0.7293681643644827,2025-02-11,,2024-12-13,60,48,12,80.0,20.0,1517.079999999999,-4288.16,127.03000000000003,185.35,-511.05,909.6785308209762,287.57238902164295,1408.9737181525766,7978.77,387.8272493073448,2025-02-11,,2024-12-13,-0.9025779225293252,-0.0008934629629629628,0.022163250000000002,0.40880529456671505,0.020616806750925195,0.84,0.17871267819688358,1.9869011660126734
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_2_exit_Half_DTE0.25.csv",-219.60999999999922,3899.9100000000003,211.9539342818944,-15.686428571428548,-54.24833333333343,225.09999999999994,-15.686428571428548,180000,-0.12200555555555537,-0.11941822048743754,2025-02-04,,2024-12-13,60,44,16,73.33333333333333,26.666666666666668,744.3999999999997,-2674.3299999999995,46.58499999999998,74.93,-62.045000000000044,422.66987806726354,145.10107633378905,679.9136121584368,3899.9100000000003,211.9539342818944,2025-02-04,,2024-12-13,-0.817289753631142,-0.0003013796296296302,0.021666166666666667,0.43290628466908343,0.019543074109452906,0.6799999999999998,0.22480196602206468,1.9781651765816952
"SENSEX_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_4_exit_1_4th_DTE0.25.csv",-594.1899999999996,63590.069999999985,1154.1559733268477,-42.44214285714257,-325.6541666666669,8626.447499999998,-42.44214285714257,360000,-0.16505277777777666,-0.14027477084153545,2025-02-04,,2024-07-05,60,43,17,71.66666666666667,28.333333333333332,23754.92,-27435.37000000001,4699.640000000001,5576.46,-19336.56,12157.76357538553,4145.908662200386,8239.691573070437,63590.069999999985,1154.1559733268477,2025-02-04,,2024-07-05,-0.13622380557612015,-0.0009045949074074081,0.17663908333333328,0.40835216429303334,0.35429475056041687,0.6400000000000001,0.5928465015462222,1.9669039152788388
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_DTE0.25.csv",-1248.6100000000001,2323.9500000000003,619.9597177575331,-89.18642857142858,-125.93833333333335,156.23249999999996,-89.18642857142858,90000,-1.3873444444444447,-1.352422637896234,2025-02-04,,2024-09-13,60,47,13,78.33333333333333,21.666666666666668,372.2,-1414.3699999999994,28.427499999999995,39.500000000000014,-97.725,252.86193110236897,64.90323205438585,422.5789032861958,2323.9500000000003,619.9597177575331,2025-02-04,,2024-09-13,-0.8499866552215598,-0.001399314814814815,0.02582166666666667,0.38821439158332943,0.02851922698450031,0.7999999999999998,0.2071327285667335,1.9668278931655627
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_3_exit_2_3rd_DTE0.25.csv",-698.3299999999982,7578.754999999999,396.8713752700137,-49.88071428571418,-183.33833333333322,411.72625000000005,-49.88071428571418,270000,-0.25864074074074017,-0.2515790518622357,2025-01-28,,2024-09-13,60,42,18,70.0,30.0,1520.3099999999995,-4323.205,81.38250000000002,149.66250000000002,-135.6275,841.3836747233621,342.0226598751534,1206.8396239877434,7578.754999999999,396.8713752700137,2025-01-28,,2024-09-13,-0.7125061998249794,-0.0006790308641975304,0.02806946296296296,0.41753383934922156,0.033374614588283454,0.5999999999999999,0.28142645958438867,1.9655856843453265
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_4_exit_3_4th_DTE0.25.csv",-7886.349999999997,16410.03,522.8288781979802,-563.3107142857142,-872.0858333333334,1037.9524999999999,-563.3107142857142,360000,-2.1906527777777773,-2.095148739793144,2025-02-11,,2024-09-13,60,46,14,76.66666666666667,23.333333333333332,2343.699999999999,-7990.249999999998,136.89999999999998,203.44000000000003,-501.05499999999984,1568.192474348853,490.71188202998565,2478.015270722199,16410.03,522.8288781979802,2025-02-11,,2024-09-13,-0.6631560078347634,-0.0024224606481481484,0.04558341666666666,0.3465668291302184,0.07120590465950158,0.7600000000000001,0.30809504952187844,1.9634559739925954
"SENSEX_candle_5T_short_0_long_0,5_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_2_exit_Half_DTE0.25.csv",-3751.8400000000074,21148.15000000001,663.5192500164712,-267.98857142857196,-214.70166666666742,1192.1024999999995,-267.98857142857196,180000,-2.0843555555555597,-1.8652122825887323,2025-05-20,,2024-12-13,60,42,18,70.0,30.0,7657.949999999997,-10982.340000000002,1025.3200000000006,1926.855,-5005.09,3752.8174218948507,1506.991949080748,2498.693772223342,21148.15000000001,663.5192500164712,2025-05-20,,2024-12-13,-0.32336438358735825,-0.0011927870370370412,0.11748972222222227,0.3966211878024758,0.22652824645869238,0.5999999999999999,0.49171669567563986,1.9618096370194231
"SENSEX_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_3_exit_1_3rd_DTE0.25.csv",-1689.20499999999,43957.45999999998,1063.7670322064637,-120.65749999999836,-359.56999999999766,5706.2125,-120.65749999999836,270000,-0.625631481481473,-0.5380362677160115,2025-05-20,,2024-07-05,60,43,17,71.66666666666667,28.333333333333332,17816.19,-19306.04,3255.3225,4182.345,-13110.640000000005,8646.732026988113,3148.1610133499134,5479.906428688506,43957.45999999998,1063.7670322064637,2025-05-20,,2024-07-05,-0.1698309108213608,-0.001331740740740732,0.16280540740740732,0.3909650214334679,0.3244131021583053,0.6400000000000001,0.5746853947171127,1.9612373139922752
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_DTE0.25.csv",-314.4450000000013,1617.205000000001,323.57690229896593,-22.460357142857294,-54.59500000000016,63.09875000000004,-22.460357142857294,90000,-0.34938333333333566,-0.3432161022593969,2025-01-28,,2024-09-13,60,43,17,71.66666666666667,28.333333333333332,468.235,-1132.8450000000012,40.642499999999984,68.19,-94.52500000000002,256.12818996503876,90.01292207082642,358.26020630575584,1617.205000000001,323.57690229896593,2025-01-28,,2024-09-13,-0.8163350324575485,-0.0006066111111111129,0.017968944444444458,0.4204817145115327,0.011556831327672372,0.6400000000000001,0.22531789243402783,1.9542427756178882
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_DTE0.25.csv",-1371.9199999999996,2456.809999999999,595.9876281157133,-97.99428571428568,-138.8233333333333,159.04000000000002,-97.99428571428568,90000,-1.5243555555555552,-1.483849594205121,2025-04-08,,2024-09-13,60,48,12,80.0,20.0,379.27,-1283.0699999999997,31.757500000000004,46.33749999999999,-156.54749999999993,254.42891184060716,66.30136373392875,404.3547909005683,2456.809999999999,595.9876281157133,2025-04-08,,2024-09-13,-0.9100777188634231,-0.001542481481481481,0.02729788888888888,0.38238673486329156,0.031707963922103184,0.84,0.17465982683029924,1.9453385977714874
"SENSEX_candle_5T_short_0_long_0,5_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_3_exit_2_3rd_DTE0.25.csv",866.9300000000009,4316.449999999999,127.2831016566309,61.9235714285715,13.399166666666735,257.67499999999995,61.9235714285715,270000,0.32108518518518553,0.3160328153852971,2025-01-28,,2024-12-13,60,43,17,71.66666666666667,28.333333333333332,1824.7699999999984,-3417.615,72.0525,115.515,-152.78500000000005,617.7543706499292,332.1116618634592,834.0096270971987,4316.449999999999,127.2831016566309,2025-01-28,,2024-12-13,-0.8969637810718518,4.9626543209876795e-05,0.01598685185185185,0.44719413203990704,0.007275381171587585,0.6400000000000001,0.1817465313662917,1.9416652822346112
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_4_exit_3_4th_DTE0.25.csv",-1568.5600000000018,8684.2,316.3873506266396,-112.04000000000022,-312.7783333333336,482.7049999999997,-112.04000000000022,360000,-0.43571111111111194,-0.4254481206409175,2025-01-28,,2024-09-13,60,42,18,70.0,30.0,2343.699999999999,-5539.380000000001,108.50999999999996,181.7299999999999,-204.88500000000008,1130.8909213354175,506.6271502890922,1569.6446820229542,8684.2,316.3873506266396,2025-01-28,,2024-09-13,-0.7594330192382789,-0.0008688287037037044,0.02412277777777778,0.4098080419928992,0.02484951542526892,0.5999999999999999,0.25606744772376555,1.9410259742913958
"SENSEX_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_DTE0.25.csv",-140.81499999999983,1306.5250000000003,166.0703163728343,-10.058214285714257,-43.74749999999998,65.89125000000001,-10.058214285714257,90000,-0.15646111111111066,-0.15422227491408727,2025-05-13,,2025-01-14,60,42,18,70.0,30.0,483.385,-977.13,39.37249999999999,66.595,-98.36000000000001,255.24958403175265,111.65815226148463,324.46784642305965,1306.5250000000003,166.0703163728343,2025-05-13,,2025-01-14,-0.8631308691233412,-0.0004860833333333331,0.014516944444444449,0.4253878461584564,0.004100284648653283,0.5999999999999999,0.20002966297649719,1.9213172244863
"SENSEX_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_DTE0.25.csv",-3751.3100000000013,6194.265,855.4728446638817,-267.95071428571447,-361.61833333333334,239.84125000000003,-267.95071428571447,90000,-4.168122222222225,-3.899723127984814,2025-01-28,,2024-09-13,60,47,13,78.33333333333333,21.666666666666668,506.77,-3267.385,35.55999999999999,54.33500000000002,-143.96499999999995,531.6056007176547,109.2257324724126,943.3519986695902,6194.265,855.4728446638817,2025-01-28,,2024-09-13,-0.5702544914776102,-0.004017981481481482,0.06882516666666667,0.28162051220587336,0.12140961085216988,0.7999999999999998,0.35829855115751746,1.918509452511221
"SENSEX_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_2_exit_Half_DTE0.25.csv",-2784.2200000000016,27050.989999999998,981.947706392046,-198.87285714285687,-393.48583333333335,2785.9774999999995,-198.87285714285687,180000,-1.546788888888887,-1.344702577852925,2025-05-20,,2024-07-05,60,42,18,70.0,30.0,11877.46,-12085.180000000002,1475.2149999999997,2449.685000000001,-7009.93,5217.4302811906,2225.8632182417946,3276.0750040904345,27050.989999999998,981.947706392046,2025-05-20,,2024-07-05,-0.22553600153241826,-0.0021860324074074074,0.15028327777777778,0.356190735714336,0.29736447988018827,0.5999999999999999,0.544582650194895,1.9034089060290427
