Date,Daily PnL,File Path,File Name
2021-06-10,2022.3979569675,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-06-17,-67.31189187,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-06-24,3311.97180558375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-07-01,1368.3201547875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-07-08,-2190.0524999212503,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-07-15,1710.2244604725,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-07-22,1557.85406337375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-07-29,3118.72154584875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-08-05,2958.9184464525,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-08-12,1892.32566676125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-08-18,-199.74668916375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-08-26,3204.19762227,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-09-02,703.0932991612501,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-09-09,1758.53702540625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-09-16,-680.2958107725,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-09-23,15.449999999999998,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-09-30,-252.72060808125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-10-07,3330.5535613274997,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-10-14,1587.58487256375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-10-21,1717.65716277,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-10-28,-5349.568378215,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-11-03,-899.7591891449999,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-11-11,3564.68368369875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-11-18,2308.55699542125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-11-25,3557.25098140125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-12-02,3345.4189659225,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-12-09,3326.8372101787504,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-12-16,1453.79623120875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-12-23,1988.95079662875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2021-12-30,3311.97180558375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-01-06,1241.96421573,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-01-13,-169.47587835374998,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-01-20,3345.4189659225,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-01-27,-3684.673783665,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-02-03,3390.0151797075,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-02-10,2178.4847052150003,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-02-17,3546.101927955,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-02-24,-3745.2154052849996,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-03-03,1253.11326917625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-03-10,-763.5405405,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-03-17,3378.86612626125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-03-24,3471.77490498,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-03-31,3382.58247741,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-04-07,-2829.5233782825,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-04-13,3326.8372101787504,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-04-21,1803.13323919125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-04-28,-1259.2250675137502,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-05-05,405.78520726125004,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-05-12,3378.86612626125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-05-19,-1770.0449999325,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-05-26,-8490.1649997525,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-06-02,3445.76044693875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-06-09,-759.75668914875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-06-16,-7249.0617565425,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-06-23,-2254.3779728925,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-06-30,3427.178691195,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-07-07,3319.40450788125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-07-14,-339.74918916,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-07-21,3007.23101138625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-07-28,3337.986263625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-08-04,3308.255454435,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-08-11,3115.0051947,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-08-18,1747.38797196,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-08-25,-7112.843107897499,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-09-01,-702.99891888,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-09-08,3115.0051947,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-09-15,-532.72560807375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-09-22,-835.43371617375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-09-29,3323.1208590300002,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-10-06,3356.56801936875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-10-13,1609.88297945625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-10-20,1450.07988006,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-10-27,3534.95287450875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-11-03,2397.74942299125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-11-10,402.0688561125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-11-17,-1391.6598648075,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-11-24,-3071.6898647625003,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-12-01,-721.91817563625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-12-08,3014.6637136837503,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-12-15,-1221.38655400125,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-12-22,3430.89504234375,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2022-12-29,-1448.41763507625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2023-01-05,1334.87299444875,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
2023-01-12,3482.92395842625,"NIFTY_candle_5T_range_[50, 75]_delta_0,35_time_11,45.csv",pnl_threshold_3334.74.csv
