type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,23350.0,0.5166333588808971,2025-02-03 10:15:00,2025-02-06,101.15,2025-02-03 15:20:00,134.9,Final Expiry Exit,-33.75
PE,23200.0,-0.2907077232850873,2025-02-03 10:15:00,2025-02-06,89.75,2025-02-03 15:20:00,55.3,Final Expiry Exit,34.45
PE,23150.0,-0.2259256355958098,2025-02-03 13:10:00,2025-02-06,44.9,2025-02-03 15:20:00,45.5,Final Expiry Exit,-0.6000000000000014
CE,23600.0,0.6248224133504956,2025-02-04 10:15:00,2025-02-06,102.25,2025-02-04 13:35:00,173.2,Exit for Delta Adjustment,-70.94999999999999
PE,23450.0,-0.2614159287168755,2025-02-04 10:15:00,2025-02-06,106.3,2025-02-04 15:20:00,23.1,Final Expiry Exit,83.19999999999999
CE,23800.0,0.3605842647191255,2025-02-04 10:40:00,2025-02-06,33.9,2025-02-04 15:20:00,52.0,Final Expiry Exit,-18.1
PE,23150.0,-0.09916833600225,2025-02-04 13:35:00,2025-02-06,19.9,2025-02-04 15:20:00,7.05,Final Expiry Exit,12.849999999999998
CE,23800.0,0.40684679393671264,2025-02-05 10:15:00,2025-02-06,53.6,2025-02-05 15:20:00,38.2,Final Expiry Exit,15.399999999999999
PE,23700.0,-0.3965822341106382,2025-02-05 10:15:00,2025-02-06,61.35,2025-02-05 15:20:00,79.0,Final Expiry Exit,-17.65
CE,23650.0,0.24901168740031193,2025-02-06 10:15:00,2025-02-06,30.25,2025-02-06 15:20:00,0.15,Final Expiry Exit,30.1
PE,23600.0,-0.4926136817944483,2025-02-06 10:15:00,2025-02-06,42.45,2025-02-06 15:20:00,0.95,Final Expiry Exit,41.5
CE,23650.0,0.24360199439413638,2025-02-06 11:20:00,2025-02-06,10.55,2025-02-06 15:20:00,0.15,Final Expiry Exit,10.4
CE,23750.0,0.3433206819838911,2025-02-07 10:15:00,2025-02-13,119.95,2025-02-07 15:20:00,81.4,Final Expiry Exit,38.55
PE,23550.0,-0.47674639269793806,2025-02-07 10:15:00,2025-02-13,133.4,2025-02-07 15:20:00,134.8,Final Expiry Exit,-1.4000000000000057
CE,24050.0,0.13342571071404696,2025-02-07 10:20:00,2025-02-13,26.25,2025-02-07 15:20:00,20.2,Final Expiry Exit,6.050000000000001
CE,23500.0,0.3803500990366839,2025-02-10 10:15:00,2025-02-13,106.35,2025-02-10 15:20:00,99.9,Final Expiry Exit,6.449999999999989
PE,23300.0,-0.4176333700239546,2025-02-10 10:15:00,2025-02-13,111.3,2025-02-10 15:20:00,87.7,Final Expiry Exit,23.599999999999994
CE,23450.0,0.13274593302528215,2025-02-11 13:00:00,2025-02-13,37.4,2025-02-11 13:15:00,24.25,Exit for Delta Adjustment,13.149999999999999
CE,23350.0,0.19284582389270094,2025-02-11 10:15:00,2025-02-13,88.9,2025-02-11 15:20:00,35.9,Final Expiry Exit,53.00000000000001
PE,23200.0,-0.6748140561448178,2025-02-11 10:15:00,2025-02-13,84.9,2025-02-11 15:20:00,169.05,Final Expiry Exit,-84.15
CE,23050.0,0.4819682322521169,2025-02-11 13:15:00,2025-02-13,127.2,2025-02-11 15:20:00,146.55,Final Expiry Exit,-19.35000000000001
PE,22750.0,-0.13794500412236282,2025-02-12 10:15:00,2025-02-13,55.6,2025-02-12 12:00:00,19.85,Exit for Delta Adjustment,35.75
CE,22900.0,0.7399285070875932,2025-02-12 10:15:00,2025-02-13,88.65,2025-02-12 13:15:00,258.5,Exit Max Delta Leg,-169.85
PE,22800.0,-0.12962406194297205,2025-02-12 10:40:00,2025-02-13,46.7,2025-02-12 15:20:00,19.0,Final Expiry Exit,27.700000000000003
PE,23050.0,-0.40460326848709127,2025-02-12 12:00:00,2025-02-13,95.45,2025-02-12 15:20:00,86.9,Final Expiry Exit,8.549999999999997
CE,23100.0,0.5342273304300633,2025-02-12 13:15:00,2025-02-13,117.6,2025-02-12 15:20:00,66.05,Final Expiry Exit,51.55
PE,23150.0,-0.8159947680586775,2025-02-13 10:15:00,2025-02-13,53.8,2025-02-13 13:50:00,100.9,Exit Max Delta Leg,-47.10000000000001
CE,23250.0,0.06502450979649674,2025-02-13 10:15:00,2025-02-13,36.65,2025-02-13 15:20:00,0.1,Final Expiry Exit,36.55
CE,23250.0,0.06502450979649674,2025-02-13 10:30:00,2025-02-13,24.05,2025-02-13 15:20:00,0.1,Final Expiry Exit,23.95
PE,22900.0,-0.13004901959299348,2025-02-13 13:50:00,2025-02-13,7.55,2025-02-13 15:20:00,0.05,Final Expiry Exit,7.5
CE,23200.0,0.29092138702065873,2025-02-14 10:15:00,2025-02-20,113.1,2025-02-14 15:20:00,71.85,Final Expiry Exit,41.25
PE,22950.0,-0.5002044728742804,2025-02-14 10:15:00,2025-02-20,116.75,2025-02-14 15:20:00,159.05,Final Expiry Exit,-42.30000000000001
CE,23300.0,0.20928308585362165,2025-02-14 10:45:00,2025-02-20,55.0,2025-02-14 15:20:00,46.85,Final Expiry Exit,8.149999999999999
CE,22900.0,0.5262265669380797,2025-02-17 10:15:00,2025-02-20,124.5,2025-02-17 15:20:00,200.85,Final Expiry Exit,-76.35
PE,22650.0,-0.24295478438451729,2025-02-17 10:15:00,2025-02-20,97.9,2025-02-17 15:20:00,46.55,Final Expiry Exit,51.35000000000001
PE,22700.0,-0.2832717825535624,2025-02-17 10:45:00,2025-02-20,70.0,2025-02-17 15:20:00,56.25,Final Expiry Exit,13.75
CE,23000.0,0.3986768514739951,2025-02-18 10:15:00,2025-02-20,93.5,2025-02-18 15:20:00,89.25,Final Expiry Exit,4.25
PE,22800.0,-0.3803716314109131,2025-02-18 10:15:00,2025-02-20,101.4,2025-02-18 15:20:00,64.7,Final Expiry Exit,36.7
CE,23100.0,0.2651939572818984,2025-02-19 10:15:00,2025-02-20,62.9,2025-02-19 15:20:00,25.1,Final Expiry Exit,37.8
PE,22950.0,-0.529879128736743,2025-02-19 10:15:00,2025-02-20,75.0,2025-02-19 15:20:00,88.3,Final Expiry Exit,-13.299999999999997
CE,23100.0,0.26468517145484466,2025-02-19 11:00:00,2025-02-20,42.75,2025-02-19 15:20:00,25.1,Final Expiry Exit,17.65
CE,22900.0,0.5121164750363166,2025-02-20 10:15:00,2025-02-20,42.7,2025-02-20 15:20:00,16.85,Final Expiry Exit,25.85
PE,22850.0,-0.2959192210750907,2025-02-20 10:15:00,2025-02-20,32.25,2025-02-20 15:20:00,0.1,Final Expiry Exit,32.15
PE,22800.0,-0.2161972539612259,2025-02-20 11:05:00,2025-02-20,11.35,2025-02-20 15:20:00,0.1,Final Expiry Exit,11.25
CE,22900.0,0.3906041594545384,2025-02-21 10:15:00,2025-02-27,127.65,2025-02-21 15:20:00,103.0,Final Expiry Exit,24.650000000000006
PE,22650.0,-0.3829696591813162,2025-02-21 10:15:00,2025-02-27,107.1,2025-02-21 15:20:00,76.2,Final Expiry Exit,30.89999999999999
CE,22650.0,0.4236343781733066,2025-02-24 10:15:00,2025-02-27,106.8,2025-02-24 15:20:00,83.2,Final Expiry Exit,23.599999999999994
PE,22500.0,-0.3833394739566233,2025-02-24 10:15:00,2025-02-27,74.6,2025-02-24 15:20:00,59.2,Final Expiry Exit,15.399999999999991
CE,22650.0,0.40084061648873237,2025-02-25 10:15:00,2025-02-27,52.4,2025-02-25 15:20:00,26.6,Final Expiry Exit,25.799999999999997
PE,22550.0,-0.3775003504570783,2025-02-25 10:15:00,2025-02-27,45.25,2025-02-25 15:20:00,45.95,Final Expiry Exit,-0.7000000000000028
CE,22550.0,0.47236675999743927,2025-02-27 10:15:00,2025-02-27,20.6,2025-02-27 15:20:00,0.15,Final Expiry Exit,20.450000000000003
PE,22550.0,-0.5299493189907566,2025-02-27 10:15:00,2025-02-27,22.9,2025-02-27 15:20:00,3.45,Final Expiry Exit,19.45
CE,22750.0,0.05758255899331732,2025-02-27 10:15:00,2025-02-27,2.65,2025-02-27 15:20:00,0.05,Final Expiry Exit,2.6
CE,22400.0,0.2908450860056904,2025-02-28 10:15:00,2025-03-06,101.75,2025-02-28 15:20:00,61.75,Final Expiry Exit,40.0
PE,22200.0,-0.49141258277313865,2025-02-28 10:15:00,2025-03-06,85.4,2025-02-28 15:20:00,151.3,Final Expiry Exit,-65.9
CE,22500.0,0.20056749676744823,2025-02-28 12:40:00,2025-03-06,37.05,2025-02-28 15:20:00,37.3,Final Expiry Exit,-0.25
CE,22150.0,0.5150720223412777,2025-03-03 10:15:00,2025-03-06,102.85,2025-03-03 15:20:00,117.25,Final Expiry Exit,-14.400000000000006
