type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,23500.0,0.3203110870938694,2025-02-03 09:30:00,2025-02-06,67.7,2025-02-03 15:20:00,61.0,Final Expiry Exit,6.700000000000003
PE,23150.0,-0.2926021846258626,2025-02-03 09:30:00,2025-02-06,67.2,2025-02-03 15:20:00,45.5,Final Expiry Exit,21.700000000000003
CE,23650.0,0.7390265528133114,2025-02-04 09:30:00,2025-02-06,58.15,2025-02-04 15:00:00,130.05,Exit Max Delta Leg,-71.9
PE,23350.0,-0.10628814022291438,2025-02-04 09:30:00,2025-02-06,51.4,2025-02-04 15:20:00,14.3,Final Expiry Exit,37.099999999999994
PE,23450.0,-0.15908894670837276,2025-02-04 13:30:00,2025-02-06,67.65,2025-02-04 15:20:00,23.1,Final Expiry Exit,44.550000000000004
CE,23900.0,0.26537708693128714,2025-02-04 15:00:00,2025-02-06,26.8,2025-02-04 15:20:00,26.2,Final Expiry Exit,0.6000000000000014
CE,23850.0,0.32834362174341836,2025-02-05 09:30:00,2025-02-06,42.3,2025-02-05 15:20:00,28.8,Final Expiry Exit,13.499999999999996
PE,23650.0,-0.330828606803697,2025-02-05 09:30:00,2025-02-06,56.55,2025-02-05 15:20:00,51.8,Final Expiry Exit,4.75
CE,23800.0,0.06571935547090933,2025-02-06 09:30:00,2025-02-06,32.5,2025-02-06 15:20:00,0.1,Final Expiry Exit,32.4
PE,23600.0,-0.4926136817944483,2025-02-06 09:30:00,2025-02-06,34.5,2025-02-06 15:20:00,0.95,Final Expiry Exit,33.55
CE,23600.0,0.42689432632353896,2025-02-06 11:20:00,2025-02-06,19.0,2025-02-06 15:20:00,1.85,Final Expiry Exit,17.15
CE,23900.0,0.28114691192290153,2025-02-07 09:30:00,2025-02-13,80.9,2025-02-07 15:20:00,42.6,Final Expiry Exit,38.300000000000004
PE,23350.0,-0.29253407773431894,2025-02-07 09:30:00,2025-02-13,94.95,2025-02-07 15:20:00,64.15,Final Expiry Exit,30.799999999999997
CE,23650.0,0.3201231369535917,2025-02-10 09:30:00,2025-02-13,78.5,2025-02-10 15:20:00,53.1,Final Expiry Exit,25.4
PE,23300.0,-0.3200599416812442,2025-02-10 09:30:00,2025-02-13,77.0,2025-02-10 15:20:00,87.7,Final Expiry Exit,-10.700000000000003
CE,23500.0,0.14717614184281586,2025-02-11 09:30:00,2025-02-13,72.5,2025-02-11 15:20:00,15.7,Final Expiry Exit,56.8
PE,23150.0,-0.517578089887592,2025-02-11 09:30:00,2025-02-13,67.0,2025-02-11 15:20:00,138.5,Final Expiry Exit,-71.5
CE,23250.0,0.37040194804477616,2025-02-11 13:05:00,2025-02-13,82.75,2025-02-11 15:20:00,59.95,Final Expiry Exit,22.799999999999997
CE,22950.0,0.5781517274468488,2025-02-12 10:00:00,2025-02-13,63.6,2025-02-12 11:45:00,164.6,Exit for Delta Adjustment,-101.0
CE,23150.0,0.3262097780869962,2025-02-12 09:30:00,2025-02-13,47.2,2025-02-12 15:20:00,48.95,Final Expiry Exit,-1.75
PE,22850.0,-0.2654885238654639,2025-02-12 09:30:00,2025-02-13,43.2,2025-02-12 15:20:00,26.85,Final Expiry Exit,16.35
PE,22550.0,-0.060721254221532295,2025-02-12 11:45:00,2025-02-13,7.25,2025-02-12 15:20:00,3.25,Final Expiry Exit,4.0
PE,23150.0,-0.8415409304727672,2025-02-13 09:55:00,2025-02-13,48.4,2025-02-13 14:10:00,12.45,Exit Max Delta Leg,35.95
CE,23150.0,0.12655887391517906,2025-02-13 09:30:00,2025-02-13,39.9,2025-02-13 15:20:00,0.15,Final Expiry Exit,39.75
PE,22950.0,-0.19808251222465045,2025-02-13 09:30:00,2025-02-13,53.85,2025-02-13 15:20:00,0.05,Final Expiry Exit,53.800000000000004
CE,23200.0,0.0715236383094714,2025-02-13 14:10:00,2025-02-13,3.15,2025-02-13 15:20:00,0.1,Final Expiry Exit,3.05
CE,23300.0,0.17594394593111012,2025-02-14 09:30:00,2025-02-20,83.85,2025-02-14 15:20:00,46.85,Final Expiry Exit,36.99999999999999
PE,22850.0,-0.4816723637017659,2025-02-14 09:30:00,2025-02-20,95.2,2025-02-14 15:20:00,118.25,Final Expiry Exit,-23.049999999999997
CE,23100.0,0.3057284177706558,2025-02-14 11:10:00,2025-02-20,91.75,2025-02-14 15:20:00,106.0,Final Expiry Exit,-14.25
CE,23100.0,0.2891074363234528,2025-02-17 09:30:00,2025-02-20,82.45,2025-02-17 15:20:00,98.15,Final Expiry Exit,-15.700000000000003
PE,22650.0,-0.3144933225208677,2025-02-17 09:30:00,2025-02-20,81.45,2025-02-17 15:20:00,46.55,Final Expiry Exit,34.900000000000006
CE,23100.0,0.30432145751954026,2025-02-18 09:30:00,2025-02-20,75.55,2025-02-18 15:20:00,53.1,Final Expiry Exit,22.449999999999996
PE,22700.0,-0.3035867222664722,2025-02-18 09:30:00,2025-02-20,75.4,2025-02-18 15:20:00,38.15,Final Expiry Exit,37.25000000000001
CE,23000.0,0.5411015845401527,2025-02-19 09:30:00,2025-02-20,50.7,2025-02-19 15:20:00,53.55,Final Expiry Exit,-2.8499999999999943
PE,22700.0,-0.11406610269996609,2025-02-19 09:30:00,2025-02-20,43.1,2025-02-19 15:20:00,16.9,Final Expiry Exit,26.200000000000003
PE,23000.0,-0.4270354818401866,2025-02-19 10:20:00,2025-02-20,84.55,2025-02-19 15:20:00,117.3,Final Expiry Exit,-32.75
CE,22950.0,0.2756814447727459,2025-02-20 09:30:00,2025-02-20,28.95,2025-02-20 15:20:00,0.15,Final Expiry Exit,28.8
PE,22750.0,-0.26557392174363736,2025-02-20 09:30:00,2025-02-20,25.35,2025-02-20 15:20:00,0.1,Final Expiry Exit,25.25
CE,23100.0,0.3199412846991965,2025-02-21 09:30:00,2025-02-27,79.6,2025-02-21 15:20:00,39.7,Final Expiry Exit,39.89999999999999
PE,22700.0,-0.28706482619697804,2025-02-21 09:30:00,2025-02-27,70.55,2025-02-21 15:20:00,93.0,Final Expiry Exit,-22.450000000000003
CE,22800.0,0.3161605996569399,2025-02-24 09:30:00,2025-02-27,65.05,2025-02-24 15:20:00,32.3,Final Expiry Exit,32.75
PE,22500.0,-0.324935334969229,2025-02-24 09:30:00,2025-02-27,69.05,2025-02-24 15:20:00,59.2,Final Expiry Exit,9.849999999999994
CE,22700.0,0.26026050204710593,2025-02-25 09:30:00,2025-02-27,34.35,2025-02-25 15:20:00,13.85,Final Expiry Exit,20.5
