type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,23350.0,0.5166333588808971,2025-02-03 13:00:00,2025-02-06,105.8,2025-02-03 15:20:00,134.9,Final Expiry Exit,-29.10000000000001
PE,23250.0,-0.34468383894214744,2025-02-03 13:00:00,2025-02-06,83.45,2025-02-03 15:20:00,67.4,Final Expiry Exit,16.049999999999997
PE,23050.0,-0.17194951993874968,2025-02-03 13:10:00,2025-02-06,31.05,2025-02-03 15:20:00,30.9,Final Expiry Exit,0.15000000000000213
CE,23650.0,0.5101892651398543,2025-02-04 13:00:00,2025-02-06,111.75,2025-02-04 15:20:00,119.1,Final Expiry Exit,-7.349999999999994
PE,23600.0,-0.4359375048595168,2025-02-04 13:00:00,2025-02-06,126.6,2025-02-04 15:20:00,54.4,Final Expiry Exit,72.19999999999999
PE,23050.0,-0.07425176028033748,2025-02-04 13:30:00,2025-02-06,13.95,2025-02-04 15:20:00,5.25,Final Expiry Exit,8.7
CE,23750.0,0.5226588425886214,2025-02-05 13:00:00,2025-02-06,57.2,2025-02-05 15:20:00,50.6,Final Expiry Exit,6.600000000000001
PE,23700.0,-0.3761124920894635,2025-02-05 13:00:00,2025-02-06,58.1,2025-02-05 15:20:00,79.0,Final Expiry Exit,-20.9
PE,23550.0,-0.14654635049915787,2025-02-05 13:15:00,2025-02-06,13.05,2025-02-05 15:20:00,22.0,Final Expiry Exit,-8.95
CE,23600.0,0.35660366569577256,2025-02-06 13:00:00,2025-02-06,10.55,2025-02-06 15:20:00,1.85,Final Expiry Exit,8.700000000000001
PE,23600.0,-0.6056922007434545,2025-02-06 13:00:00,2025-02-06,32.75,2025-02-06 15:20:00,0.95,Final Expiry Exit,31.8
CE,23650.0,0.24908853504768197,2025-02-06 13:00:00,2025-02-06,5.1,2025-02-06 15:20:00,0.15,Final Expiry Exit,4.949999999999999
CE,23650.0,0.4236830680788706,2025-02-07 13:00:00,2025-02-13,126.75,2025-02-07 15:20:00,120.3,Final Expiry Exit,6.450000000000003
PE,23550.0,-0.4768613861912953,2025-02-07 13:00:00,2025-02-13,138.5,2025-02-07 15:20:00,134.8,Final Expiry Exit,3.6999999999999886
CE,24200.0,0.05317831811242474,2025-02-07 13:15:00,2025-02-13,10.0,2025-02-07 15:20:00,9.1,Final Expiry Exit,0.9000000000000004
CE,23400.0,0.5126338878508024,2025-02-10 13:00:00,2025-02-13,129.8,2025-02-10 15:20:00,145.5,Final Expiry Exit,-15.699999999999989
PE,23300.0,-0.36581794518359434,2025-02-10 13:00:00,2025-02-13,108.15,2025-02-10 15:20:00,87.7,Final Expiry Exit,20.450000000000003
PE,23050.0,-0.1468159426672081,2025-02-10 15:00:00,2025-02-13,26.15,2025-02-10 15:20:00,27.95,Final Expiry Exit,-1.8000000000000007
CE,23200.0,0.4246629309392723,2025-02-11 13:00:00,2025-02-13,120.05,2025-02-11 15:20:00,75.95,Final Expiry Exit,44.099999999999994
PE,23150.0,-0.517578089887592,2025-02-11 13:00:00,2025-02-13,95.0,2025-02-11 15:20:00,138.5,Final Expiry Exit,-43.5
CE,23600.0,0.0929151589483197,2025-02-11 13:05:00,2025-02-13,16.1,2025-02-11 15:20:00,8.95,Final Expiry Exit,7.150000000000002
CE,23100.0,0.5119722038589283,2025-02-12 13:00:00,2025-02-13,106.0,2025-02-12 15:20:00,66.05,Final Expiry Exit,39.95
PE,23050.0,-0.40460326848709127,2025-02-12 13:00:00,2025-02-13,85.75,2025-02-12 15:20:00,86.9,Final Expiry Exit,-1.1500000000000057
PE,22750.0,-0.107368935371837,2025-02-12 13:15:00,2025-02-13,13.05,2025-02-12 15:20:00,12.9,Final Expiry Exit,0.15000000000000036
PE,23200.0,-0.7975690467035883,2025-02-13 13:00:00,2025-02-13,18.25,2025-02-13 13:15:00,52.1,Exit Max Delta Leg,-33.85
CE,23300.0,0.03803117975693,2025-02-13 13:00:00,2025-02-13,5.1,2025-02-13 13:50:00,2.05,Exit for Delta Adjustment,3.05
CE,23200.0,0.11876502826668545,2025-02-13 13:00:00,2025-02-13,25.6,2025-02-13 15:20:00,0.1,Final Expiry Exit,25.5
PE,23100.0,-0.6564544452820955,2025-02-13 13:15:00,2025-02-13,19.05,2025-02-13 15:20:00,67.6,Final Expiry Exit,-48.55
CE,23050.0,0.5376894170154101,2025-02-13 13:50:00,2025-02-13,50.15,2025-02-13 15:20:00,0.2,Final Expiry Exit,49.949999999999996
CE,22900.0,0.4282457795352472,2025-02-14 13:00:00,2025-02-20,151.95,2025-02-14 15:20:00,203.1,Final Expiry Exit,-51.150000000000006
PE,22800.0,-0.48974594244782393,2025-02-14 13:00:00,2025-02-20,157.6,2025-02-14 15:20:00,100.4,Final Expiry Exit,57.19999999999999
CE,23550.0,0.06150016291257676,2025-02-14 13:05:00,2025-02-20,13.05,2025-02-14 15:20:00,15.65,Final Expiry Exit,-2.5999999999999996
CE,22950.0,0.4207097919901052,2025-02-17 13:00:00,2025-02-20,141.65,2025-02-17 15:20:00,171.95,Final Expiry Exit,-30.299999999999983
PE,22850.0,-0.4872786457348526,2025-02-17 13:00:00,2025-02-20,131.3,2025-02-17 15:20:00,97.9,Final Expiry Exit,33.400000000000006
CE,23500.0,0.06656885374474736,2025-02-17 13:10:00,2025-02-20,11.25,2025-02-17 15:20:00,13.85,Final Expiry Exit,-2.5999999999999996
CE,22900.0,0.5144341399376963,2025-02-18 13:00:00,2025-02-20,115.15,2025-02-18 15:20:00,139.2,Final Expiry Exit,-24.049999999999983
PE,22800.0,-0.3584520847854185,2025-02-18 13:00:00,2025-02-20,97.95,2025-02-18 15:20:00,64.7,Final Expiry Exit,33.25
PE,22600.0,-0.15598205515227775,2025-02-18 13:35:00,2025-02-20,27.15,2025-02-18 15:20:00,21.85,Final Expiry Exit,5.299999999999997
CE,23000.0,0.4250366304942791,2025-02-19 13:00:00,2025-02-20,78.95,2025-02-19 15:20:00,53.55,Final Expiry Exit,25.400000000000006
PE,22950.0,-0.49761405222352273,2025-02-19 13:00:00,2025-02-20,81.8,2025-02-19 15:20:00,88.3,Final Expiry Exit,-6.5
CE,23300.0,0.07257742172924364,2025-02-19 13:00:00,2025-02-20,9.6,2025-02-19 15:20:00,5.4,Final Expiry Exit,4.199999999999999
CE,22900.0,0.5074187517983862,2025-02-20 13:00:00,2025-02-20,22.4,2025-02-20 15:20:00,16.85,Final Expiry Exit,5.549999999999997
PE,22900.0,-0.49290366868892044,2025-02-20 13:00:00,2025-02-20,22.6,2025-02-20 15:20:00,0.1,Final Expiry Exit,22.5
CE,22850.0,0.40226236275171867,2025-02-21 13:00:00,2025-02-27,140.7,2025-02-21 15:20:00,126.5,Final Expiry Exit,14.199999999999989
PE,22750.0,-0.5006259215477001,2025-02-21 13:00:00,2025-02-27,117.2,2025-02-21 15:20:00,112.35,Final Expiry Exit,4.8500000000000085
