type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,23400.0,0.34661175954417467,2025-02-03 10:15:00,2025-02-06,79.1,2025-02-03 15:20:00,105.6,Final Expiry Exit,-26.5
PE,23150.0,-0.355194384363852,2025-02-03 10:15:00,2025-02-06,74.25,2025-02-03 15:20:00,45.5,Final Expiry Exit,28.75
CE,23650.0,0.5101892651398543,2025-02-04 10:15:00,2025-02-06,82.4,2025-02-04 15:20:00,119.1,Final Expiry Exit,-36.69999999999999
PE,23400.0,-0.24643303543721157,2025-02-04 10:15:00,2025-02-06,87.1,2025-02-04 15:20:00,17.6,Final Expiry Exit,69.5
PE,23400.0,-0.26375622970264273,2025-02-04 13:30:00,2025-02-06,55.95,2025-02-04 15:20:00,17.6,Final Expiry Exit,38.35
CE,23850.0,0.3133325316491953,2025-02-05 10:15:00,2025-02-06,38.55,2025-02-05 15:20:00,28.8,Final Expiry Exit,9.749999999999996
PE,23650.0,-0.30708813084266706,2025-02-05 10:15:00,2025-02-06,41.9,2025-02-05 15:20:00,51.8,Final Expiry Exit,-9.899999999999999
CE,23700.0,0.14683544612532734,2025-02-06 10:15:00,2025-02-06,20.65,2025-02-06 15:20:00,0.1,Final Expiry Exit,20.549999999999997
PE,23600.0,-0.4926136817944483,2025-02-06 10:15:00,2025-02-06,42.45,2025-02-06 15:20:00,0.95,Final Expiry Exit,41.5
CE,23650.0,0.34577823566912097,2025-02-06 11:20:00,2025-02-06,10.55,2025-02-06 15:20:00,0.15,Final Expiry Exit,10.4
CE,23800.0,0.21245973127986573,2025-02-07 10:15:00,2025-02-13,99.95,2025-02-07 15:20:00,65.45,Final Expiry Exit,34.5
PE,23450.0,-0.47653262105830113,2025-02-07 10:15:00,2025-02-13,97.0,2025-02-07 15:20:00,94.7,Final Expiry Exit,2.299999999999997
CE,23750.0,0.2640728897784354,2025-02-07 14:20:00,2025-02-13,60.65,2025-02-07 15:20:00,81.4,Final Expiry Exit,-20.750000000000007
CE,23550.0,0.3343123493519372,2025-02-10 10:15:00,2025-02-13,88.5,2025-02-10 15:20:00,81.9,Final Expiry Exit,6.599999999999994
PE,23250.0,-0.36638089619278225,2025-02-10 10:15:00,2025-02-13,93.4,2025-02-10 15:20:00,71.05,Final Expiry Exit,22.35000000000001
CE,23400.0,0.13570921149506354,2025-02-11 10:15:00,2025-02-13,70.9,2025-02-11 14:05:00,23.9,Exit for Delta Adjustment,47.00000000000001
PE,23150.0,-0.6818185441549045,2025-02-11 10:15:00,2025-02-13,66.9,2025-02-11 15:20:00,138.5,Final Expiry Exit,-71.6
CE,23300.0,0.19882675933589777,2025-02-11 13:05:00,2025-02-13,66.85,2025-02-11 15:20:00,46.1,Final Expiry Exit,20.749999999999993
CE,23000.0,0.48299178481900673,2025-02-11 14:05:00,2025-02-13,134.05,2025-02-11 15:20:00,176.5,Final Expiry Exit,-42.44999999999999
PE,22750.0,-0.0983438218321388,2025-02-12 10:15:00,2025-02-13,55.6,2025-02-12 13:15:00,13.05,Exit for Delta Adjustment,42.55
PE,23050.0,-0.6486797612589642,2025-02-12 13:15:00,2025-02-13,70.2,2025-02-12 14:10:00,136.05,Exit for Delta Adjustment,-65.85000000000001
CE,22950.0,0.5252027612494915,2025-02-12 10:15:00,2025-02-13,70.15,2025-02-12 15:20:00,149.3,Final Expiry Exit,-79.15
PE,22950.0,-0.4713181057874016,2025-02-12 11:45:00,2025-02-13,71.3,2025-02-12 15:20:00,49.7,Final Expiry Exit,21.599999999999994
PE,22500.0,-0.053884655462089925,2025-02-12 14:10:00,2025-02-13,5.75,2025-02-12 15:20:00,2.65,Final Expiry Exit,3.1
PE,23100.0,-0.873989248068832,2025-02-13 10:15:00,2025-02-13,38.9,2025-02-13 14:45:00,81.4,Exit Max Delta Leg,-42.50000000000001
CE,23250.0,0.011670273046879228,2025-02-13 10:15:00,2025-02-13,36.65,2025-02-13 15:20:00,0.1,Final Expiry Exit,36.55
CE,23100.0,0.09246324752392016,2025-02-13 13:40:00,2025-02-13,31.2,2025-02-13 15:20:00,0.15,Final Expiry Exit,31.05
PE,22950.0,-0.10413352057079939,2025-02-13 14:45:00,2025-02-13,3.5,2025-02-13 15:20:00,0.05,Final Expiry Exit,3.45
CE,23250.0,0.23815286923436169,2025-02-14 10:15:00,2025-02-20,94.0,2025-02-14 15:20:00,58.55,Final Expiry Exit,35.45
PE,22900.0,-0.47716309970435095,2025-02-14 10:15:00,2025-02-20,99.5,2025-02-14 15:20:00,137.65,Final Expiry Exit,-38.150000000000006
CE,23250.0,0.23901023046998926,2025-02-14 10:50:00,2025-02-20,62.65,2025-02-14 15:20:00,58.55,Final Expiry Exit,4.100000000000001
CE,22950.0,0.34688641002070414,2025-02-17 10:15:00,2025-02-20,105.3,2025-02-17 15:20:00,171.95,Final Expiry Exit,-66.64999999999999
PE,22600.0,-0.32816215468212584,2025-02-17 10:15:00,2025-02-20,82.0,2025-02-17 15:20:00,37.55,Final Expiry Exit,44.45
CE,23050.0,0.34188117834094056,2025-02-18 10:15:00,2025-02-20,75.0,2025-02-18 15:20:00,69.8,Final Expiry Exit,5.200000000000003
PE,22750.0,-0.3302408042005732,2025-02-18 10:15:00,2025-02-20,82.65,2025-02-18 15:20:00,49.95,Final Expiry Exit,32.7
CE,23100.0,0.18999314260305267,2025-02-19 10:15:00,2025-02-20,62.9,2025-02-19 15:20:00,25.1,Final Expiry Exit,37.8
