type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,77200.0,0.37844409552791025,2025-02-03 09:30:00,2025-02-04,229.1,2025-02-03 15:20:00,287.7,Final Expiry Exit,-58.599999999999994
PE,77000.0,-0.5033016096398281,2025-02-03 09:30:00,2025-02-04,255.25,2025-02-03 15:20:00,175.8,Final Expiry Exit,79.44999999999999
CE,77800.0,0.12485751411191781,2025-02-03 09:40:00,2025-02-04,42.0,2025-02-03 15:20:00,69.6,Final Expiry Exit,-27.599999999999994
PE,76800.0,-0.08070445339526244,2025-02-04 09:40:00,2025-02-04,68.3,2025-02-04 13:15:00,36.1,Exit for Delta Adjustment,32.199999999999996
CE,77800.0,0.7276363648054522,2025-02-04 09:30:00,2025-02-04,253.95,2025-02-04 13:50:00,734.6,Exit Max Delta Leg,-480.65000000000003
PE,77600.0,-0.19499167352760438,2025-02-04 09:30:00,2025-02-04,251.55,2025-02-04 15:20:00,0.3,Final Expiry Exit,251.25
PE,78000.0,-0.32631389576308556,2025-02-04 13:15:00,2025-02-04,236.8,2025-02-04 15:20:00,0.3,Final Expiry Exit,236.5
CE,78300.0,0.5213055692906899,2025-02-04 13:50:00,2025-02-04,365.3,2025-02-04 15:20:00,279.85,Final Expiry Exit,85.44999999999999
CE,78800.0,0.4145958254564224,2025-02-05 09:30:00,2025-02-11,476.3,2025-02-05 15:20:00,388.3,Final Expiry Exit,88.0
PE,78400.0,-0.4771549765700705,2025-02-05 09:30:00,2025-02-11,541.5,2025-02-05 15:20:00,557.75,Final Expiry Exit,-16.25
CE,79400.0,0.06255915111364813,2025-02-05 11:10:00,2025-02-11,238.25,2025-02-05 15:20:00,208.65,Final Expiry Exit,29.599999999999994
CE,78600.0,0.40895772566138167,2025-02-06 09:30:00,2025-02-11,486.0,2025-02-06 15:20:00,354.3,Final Expiry Exit,131.7
PE,78200.0,-0.4891265671044742,2025-02-06 09:30:00,2025-02-11,496.95,2025-02-06 15:20:00,533.05,Final Expiry Exit,-36.099999999999966
CE,79400.0,0.08016884144309255,2025-02-06 09:35:00,2025-02-11,195.0,2025-02-06 15:20:00,135.45,Final Expiry Exit,59.55000000000001
CE,78300.0,0.36150327642305563,2025-02-07 09:30:00,2025-02-11,469.8,2025-02-07 15:20:00,248.65,Final Expiry Exit,221.15
PE,77900.0,-0.5117432638318651,2025-02-07 09:30:00,2025-02-11,474.05,2025-02-07 15:20:00,356.3,Final Expiry Exit,117.75
CE,79100.0,0.15023998740880945,2025-02-07 10:25:00,2025-02-11,96.75,2025-02-07 15:20:00,77.55,Final Expiry Exit,19.200000000000003
CE,77700.0,0.4200173431298368,2025-02-10 09:30:00,2025-02-11,308.5,2025-02-10 15:20:00,204.65,Final Expiry Exit,103.85
PE,77500.0,-0.49410358252106984,2025-02-10 09:30:00,2025-02-11,264.55,2025-02-10 15:20:00,352.4,Final Expiry Exit,-87.84999999999997
CE,79000.0,0.07408623939123304,2025-02-10 09:35:00,2025-02-11,37.2,2025-02-10 15:20:00,15.05,Final Expiry Exit,22.150000000000002
PE,77000.0,-0.8188390575547091,2025-02-11 09:30:00,2025-02-11,196.0,2025-02-11 13:05:00,501.55,Exit Max Delta Leg,-305.55
CE,77200.0,0.09305791886219633,2025-02-11 09:30:00,2025-02-11,253.05,2025-02-11 15:20:00,0.1,Final Expiry Exit,252.95000000000002
CE,77400.0,0.059058624535214384,2025-02-11 10:15:00,2025-02-11,58.85,2025-02-11 15:20:00,0.2,Final Expiry Exit,58.65
PE,76100.0,-0.1521165433974107,2025-02-11 13:05:00,2025-02-11,41.55,2025-02-11 15:20:00,0.15,Final Expiry Exit,41.4
CE,76300.0,0.40765663180851264,2025-02-12 09:30:00,2025-02-18,508.25,2025-02-12 15:20:00,565.55,Final Expiry Exit,-57.299999999999955
PE,75900.0,-0.49359730316390543,2025-02-12 09:30:00,2025-02-18,473.9,2025-02-12 15:20:00,377.25,Final Expiry Exit,96.64999999999998
CE,77800.0,0.0859406713553928,2025-02-12 09:35:00,2025-02-18,77.7,2025-02-12 15:20:00,98.6,Final Expiry Exit,-20.89999999999999
CE,76400.0,0.5214458788335626,2025-02-13 09:30:00,2025-02-18,501.05,2025-02-13 15:20:00,444.35,Final Expiry Exit,56.69999999999999
PE,76100.0,-0.38825341013588066,2025-02-13 09:30:00,2025-02-18,516.05,2025-02-13 15:20:00,404.6,Final Expiry Exit,111.44999999999993
PE,74800.0,-0.13319246869768198,2025-02-13 09:45:00,2025-02-18,99.85,2025-02-13 15:20:00,92.8,Final Expiry Exit,7.049999999999997
CE,76400.0,0.36388339342531173,2025-02-14 09:30:00,2025-02-18,439.65,2025-02-14 15:20:00,256.9,Final Expiry Exit,182.75
PE,76100.0,-0.5401152728746212,2025-02-14 09:30:00,2025-02-18,390.3,2025-02-14 15:20:00,437.95,Final Expiry Exit,-47.64999999999998
CE,77100.0,0.17623187944930951,2025-02-14 10:40:00,2025-02-18,109.0,2025-02-14 15:20:00,90.45,Final Expiry Exit,18.549999999999997
CE,75800.0,0.38330510590904016,2025-02-17 09:30:00,2025-02-18,386.4,2025-02-17 15:20:00,488.4,Final Expiry Exit,-102.0
PE,75500.0,-0.5149767844447889,2025-02-17 09:30:00,2025-02-18,305.3,2025-02-17 15:20:00,156.9,Final Expiry Exit,148.4
CE,76700.0,0.13167167853574874,2025-02-17 09:40:00,2025-02-18,76.25,2025-02-17 15:20:00,120.55,Final Expiry Exit,-44.3
CE,76000.0,0.5109162502532842,2025-02-18 09:30:00,2025-02-18,272.05,2025-02-18 15:20:00,3.0,Final Expiry Exit,269.05
PE,75800.0,-0.3497390865735897,2025-02-18 09:30:00,2025-02-18,266.25,2025-02-18 15:20:00,0.25,Final Expiry Exit,266.0
PE,75400.0,-0.16117716367969454,2025-02-18 10:05:00,2025-02-18,60.5,2025-02-18 15:20:00,0.1,Final Expiry Exit,60.4
CE,76000.0,0.5334235469831488,2025-02-19 09:30:00,2025-02-25,499.75,2025-02-19 15:20:00,586.9,Final Expiry Exit,-87.14999999999998
PE,75600.0,-0.3611138166806045,2025-02-19 09:30:00,2025-02-25,500.85,2025-02-19 15:20:00,363.95,Final Expiry Exit,136.90000000000003
PE,74700.0,-0.17230973030254426,2025-02-19 09:50:00,2025-02-25,154.6,2025-02-19 15:20:00,141.9,Final Expiry Exit,12.699999999999989
CE,75800.0,0.462411624507491,2025-02-20 09:30:00,2025-02-25,511.15,2025-02-20 15:20:00,494.35,Final Expiry Exit,16.799999999999955
PE,75500.0,-0.45031936903829034,2025-02-20 09:30:00,2025-02-25,434.5,2025-02-20 15:20:00,306.95,Final Expiry Exit,127.55000000000001
CE,75900.0,0.3889057446870747,2025-02-21 09:30:00,2025-02-25,360.25,2025-02-21 15:20:00,181.35,Final Expiry Exit,178.9
PE,75600.0,-0.5109663643053143,2025-02-21 09:30:00,2025-02-25,339.6,2025-02-21 15:20:00,460.7,Final Expiry Exit,-121.09999999999997
CE,76900.0,0.12206061961823961,2025-02-21 09:45:00,2025-02-25,60.95,2025-02-21 15:20:00,26.6,Final Expiry Exit,34.35
CE,74900.0,0.3828485954658153,2025-02-24 09:30:00,2025-02-25,279.55,2025-02-24 15:20:00,135.55,Final Expiry Exit,144.0
PE,74700.0,-0.5437955498996013,2025-02-24 09:30:00,2025-02-25,256.35,2025-02-24 15:20:00,252.75,Final Expiry Exit,3.6000000000000227
CE,75500.0,0.16094695443378604,2025-02-24 09:40:00,2025-02-25,73.5,2025-02-24 15:20:00,36.7,Final Expiry Exit,36.8
PE,74200.0,-0.10145657803490554,2025-02-25 09:35:00,2025-02-25,39.0,2025-02-25 09:50:00,22.4,Exit for Delta Adjustment,16.6
CE,74600.0,0.6722470776343491,2025-02-25 09:30:00,2025-02-25,123.1,2025-02-25 15:20:00,14.85,Final Expiry Exit,108.25
PE,74500.0,-0.21541876975810753,2025-02-25 09:30:00,2025-02-25,107.4,2025-02-25 15:20:00,0.45,Final Expiry Exit,106.95
PE,74800.0,-0.45682830787624157,2025-02-25 09:50:00,2025-02-25,112.1,2025-02-25 15:20:00,188.45,Final Expiry Exit,-76.35
CE,74800.0,0.44012659013735184,2025-02-27 09:30:00,2025-03-04,379.0,2025-02-27 15:20:00,379.2,Final Expiry Exit,-0.19999999999998863
PE,74600.0,-0.4858019246876525,2025-02-27 09:30:00,2025-03-04,308.05,2025-02-27 15:20:00,286.1,Final Expiry Exit,21.94999999999999
PE,73800.0,-0.7383169873735493,2025-02-28 09:30:00,2025-03-04,265.65,2025-02-28 12:55:00,600.25,Exit Max Delta Leg,-334.6
CE,74100.0,0.23249489682918878,2025-02-28 09:30:00,2025-03-04,373.55,2025-02-28 15:20:00,136.45,Final Expiry Exit,237.10000000000002
CE,75100.0,0.05047925441808983,2025-02-28 09:35:00,2025-03-04,55.55,2025-02-28 15:20:00,21.9,Final Expiry Exit,33.65
PE,72800.0,-0.2829741512472786,2025-02-28 12:55:00,2025-03-04,171.6,2025-02-28 15:20:00,154.35,Final Expiry Exit,17.25
PE,73300.0,-0.7998766349651654,2025-03-03 09:30:00,2025-03-04,244.7,2025-03-03 10:10:00,531.9,Exit Max Delta Leg,-287.2
CE,73500.0,0.2370295041016925,2025-03-03 09:30:00,2025-03-04,296.55,2025-03-03 15:20:00,107.5,Final Expiry Exit,189.05
CE,73900.0,0.1285711171624172,2025-03-03 09:45:00,2025-03-04,110.0,2025-03-03 15:20:00,38.9,Final Expiry Exit,71.1
PE,72600.0,-0.3656006212641097,2025-03-03 10:10:00,2025-03-04,192.25,2025-03-03 15:20:00,72.75,Final Expiry Exit,119.5
CE,72800.0,0.8370734649515672,2025-03-04 09:30:00,2025-03-04,140.25,2025-03-04 11:05:00,217.85,Exit Max Delta Leg,-77.6
PE,72700.0,-0.1337318431262675,2025-03-04 09:30:00,2025-03-04,166.15,2025-03-04 15:20:00,0.15,Final Expiry Exit,166.0
PE,72300.0,-0.04478183673294187,2025-03-04 09:35:00,2025-03-04,45.9,2025-03-04 15:20:00,0.15,Final Expiry Exit,45.75
CE,73200.0,0.17851367985920938,2025-03-04 11:05:00,2025-03-04,27.95,2025-03-04 15:20:00,0.15,Final Expiry Exit,27.8
CE,73600.0,0.5308407913956611,2025-03-05 09:30:00,2025-03-11,415.7,2025-03-05 15:20:00,610.95,Final Expiry Exit,-195.25000000000006
PE,73300.0,-0.37018768641945404,2025-03-05 09:30:00,2025-03-11,387.15,2025-03-05 15:20:00,278.35,Final Expiry Exit,108.79999999999995
PE,72400.0,-0.16065310497620705,2025-03-05 11:35:00,2025-03-11,104.35,2025-03-05 15:20:00,98.6,Final Expiry Exit,5.75
CE,74000.0,0.6683342609916164,2025-03-06 09:30:00,2025-03-11,409.1,2025-03-06 14:45:00,591.3,Exit for Delta Adjustment,-182.19999999999993
PE,73700.0,-0.2852845311190187,2025-03-06 09:30:00,2025-03-11,376.8,2025-03-06 15:20:00,218.7,Final Expiry Exit,158.10000000000002
CE,75200.0,0.18942745548163153,2025-03-06 09:35:00,2025-03-11,53.2,2025-03-06 15:20:00,97.55,Final Expiry Exit,-44.349999999999994
CE,75600.0,0.09585707563738716,2025-03-06 14:45:00,2025-03-11,41.35,2025-03-06 15:20:00,42.35,Final Expiry Exit,-1.0
CE,74400.0,0.42318653888802,2025-03-07 09:30:00,2025-03-11,292.9,2025-03-07 15:20:00,316.85,Final Expiry Exit,-23.950000000000045
PE,74200.0,-0.4938435177136795,2025-03-07 09:30:00,2025-03-11,415.6,2025-03-07 15:20:00,265.7,Final Expiry Exit,149.90000000000003
CE,75600.0,0.07065697882565952,2025-03-07 09:30:00,2025-03-11,31.7,2025-03-07 15:20:00,26.4,Final Expiry Exit,5.300000000000001
CE,74500.0,0.5487029982594609,2025-03-10 09:30:00,2025-03-11,192.7,2025-03-10 15:20:00,65.4,Final Expiry Exit,127.29999999999998
PE,74400.0,-0.4162738409250792,2025-03-10 09:30:00,2025-03-11,310.85,2025-03-10 15:20:00,355.2,Final Expiry Exit,-44.349999999999966
PE,73700.0,-0.1324291573343817,2025-03-10 09:40:00,2025-03-11,57.45,2025-03-10 15:20:00,71.6,Final Expiry Exit,-14.149999999999991
CE,73800.0,0.7599710384684877,2025-03-11 09:30:00,2025-03-11,174.65,2025-03-11 10:45:00,213.8,Exit Max Delta Leg,-39.150000000000006
CE,74100.0,0.7274207106294367,2025-03-11 10:45:00,2025-03-11,44.65,2025-03-11 13:55:00,306.0,Exit Max Delta Leg,-261.35
PE,73700.0,-0.04922207665811575,2025-03-11 09:30:00,2025-03-11,112.0,2025-03-11 15:20:00,0.15,Final Expiry Exit,111.85
PE,73300.0,-0.018576289376136097,2025-03-11 09:40:00,2025-03-11,35.2,2025-03-11 15:20:00,0.1,Final Expiry Exit,35.1
CE,74500.0,0.06779836603425185,2025-03-11 13:55:00,2025-03-11,6.7,2025-03-11 15:20:00,0.05,Final Expiry Exit,6.65
CE,74300.0,0.393067071171292,2025-03-12 09:30:00,2025-03-18,373.5,2025-03-12 15:20:00,323.15,Final Expiry Exit,50.35000000000002
PE,74000.0,-0.5003450006799263,2025-03-12 09:30:00,2025-03-18,455.5,2025-03-12 15:20:00,374.05,Final Expiry Exit,81.44999999999999
CE,75400.0,0.10727792950863424,2025-03-12 10:05:00,2025-03-18,52.95,2025-03-12 15:20:00,49.85,Final Expiry Exit,3.1000000000000014
CE,74300.0,0.5513747783504558,2025-03-13 09:30:00,2025-03-18,271.5,2025-03-13 15:20:00,162.3,Final Expiry Exit,109.19999999999999
PE,74000.0,-0.32612419596589837,2025-03-13 09:30:00,2025-03-18,307.85,2025-03-13 15:20:00,372.5,Final Expiry Exit,-64.64999999999998
PE,73700.0,-0.22525058238455742,2025-03-13 10:20:00,2025-03-18,124.55,2025-03-13 15:20:00,235.6,Final Expiry Exit,-111.05
CE,74400.0,0.36469995032971286,2025-03-17 09:30:00,2025-03-18,170.3,2025-03-17 15:20:00,144.7,Final Expiry Exit,25.600000000000023
PE,74200.0,-0.5019999131625924,2025-03-17 09:30:00,2025-03-18,204.05,2025-03-17 15:20:00,240.7,Final Expiry Exit,-36.64999999999998
CE,74900.0,0.13729996283287954,2025-03-17 10:20:00,2025-03-18,35.6,2025-03-17 15:20:00,33.85,Final Expiry Exit,1.75
PE,74000.0,-0.0822058896392251,2025-03-18 09:35:00,2025-03-18,36.8,2025-03-18 10:05:00,26.2,Exit for Delta Adjustment,10.599999999999998
CE,74700.0,0.8253844361756835,2025-03-18 09:30:00,2025-03-18,204.9,2025-03-18 13:55:00,458.85,Exit Max Delta Leg,-253.95000000000002
PE,74600.0,-0.05126905420245964,2025-03-18 09:30:00,2025-03-18,215.75,2025-03-18 15:20:00,0.2,Final Expiry Exit,215.55
PE,74800.0,-0.09736982460348509,2025-03-18 10:05:00,2025-03-18,148.3,2025-03-18 15:20:00,0.25,Final Expiry Exit,148.05
CE,75400.0,0.14863887880594473,2025-03-18 13:55:00,2025-03-18,12.8,2025-03-18 15:20:00,0.25,Final Expiry Exit,12.55
CE,75600.0,0.4114283968351286,2025-03-19 09:30:00,2025-03-25,424.55,2025-03-19 15:20:00,465.05,Final Expiry Exit,-40.5
PE,75300.0,-0.4948749034135199,2025-03-19 09:30:00,2025-03-25,409.8,2025-03-19 15:20:00,336.9,Final Expiry Exit,72.90000000000003
CE,77100.0,0.08344650657839131,2025-03-19 09:40:00,2025-03-25,44.05,2025-03-19 15:20:00,53.85,Final Expiry Exit,-9.800000000000004
CE,76200.0,0.3935937514796899,2025-03-20 09:30:00,2025-03-25,348.15,2025-03-20 15:20:00,502.25,Final Expiry Exit,-154.10000000000002
PE,75900.0,-0.49431798274548533,2025-03-20 09:30:00,2025-03-25,323.65,2025-03-20 15:20:00,183.7,Final Expiry Exit,139.95
CE,77300.0,0.10072423126579544,2025-03-20 09:50:00,2025-03-25,47.35,2025-03-20 15:20:00,77.2,Final Expiry Exit,-29.85
PE,75700.0,-0.11514830665525916,2025-03-21 09:40:00,2025-03-25,85.1,2025-03-21 10:55:00,57.75,Exit for Delta Adjustment,27.349999999999994
CE,76500.0,0.6569643847396567,2025-03-21 09:30:00,2025-03-25,291.8,2025-03-21 15:20:00,618.75,Final Expiry Exit,-326.95
PE,76300.0,-0.2520524687248176,2025-03-21 09:30:00,2025-03-25,283.55,2025-03-21 15:20:00,106.6,Final Expiry Exit,176.95000000000002
PE,76700.0,-0.40491191601483906,2025-03-21 10:55:00,2025-03-25,249.35,2025-03-21 15:20:00,199.15,Final Expiry Exit,50.19999999999999
PE,76500.0,-0.09359927530618739,2025-03-24 09:50:00,2025-03-25,50.3,2025-03-24 10:50:00,40.6,Exit for Delta Adjustment,9.699999999999996
CE,77400.0,0.7379004107058764,2025-03-24 09:30:00,2025-03-25,294.5,2025-03-24 12:30:00,666.1,Exit Max Delta Leg,-371.6
PE,77200.0,-0.17086033367065484,2025-03-24 09:30:00,2025-03-25,202.0,2025-03-24 15:20:00,54.45,Final Expiry Exit,147.55
