type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,77000.0,0.5288908832592872,2025-02-03 10:15:00,2025-02-04,247.4,2025-02-03 15:20:00,436.0,Final Expiry Exit,-188.6
PE,76700.0,-0.29868484275680807,2025-02-03 10:15:00,2025-02-04,170.85,2025-02-03 15:20:00,120.4,Final Expiry Exit,50.44999999999999
PE,76500.0,-0.23020604050247917,2025-02-03 10:45:00,2025-02-04,93.55,2025-02-03 15:20:00,89.75,Final Expiry Exit,3.799999999999997
CE,78000.0,0.49735867529216427,2025-02-04 10:15:00,2025-02-04,270.55,2025-02-04 11:50:00,395.2,Exit for Delta Adjustment,-124.64999999999998
PE,76500.0,-0.02926022878818887,2025-02-04 11:50:00,2025-02-04,36.5,2025-02-04 13:55:00,11.5,Exit for Delta Adjustment,25.0
PE,77500.0,-0.15926991149591524,2025-02-04 10:15:00,2025-02-04,320.35,2025-02-04 15:20:00,0.2,Final Expiry Exit,320.15000000000003
CE,78300.0,0.5463479226123114,2025-02-04 10:40:00,2025-02-04,130.75,2025-02-04 15:20:00,279.85,Final Expiry Exit,-149.10000000000002
PE,78200.0,-0.3870780111163961,2025-02-04 13:55:00,2025-02-04,221.45,2025-02-04 15:20:00,0.35,Final Expiry Exit,221.1
CE,79000.0,0.3898257262277338,2025-02-05 10:15:00,2025-02-11,398.35,2025-02-05 15:20:00,319.0,Final Expiry Exit,79.35000000000002
PE,78200.0,-0.4004289712830136,2025-02-05 10:15:00,2025-02-11,446.6,2025-02-05 15:20:00,466.05,Final Expiry Exit,-19.44999999999999
CE,78500.0,0.41210190421315135,2025-02-06 10:15:00,2025-02-11,438.2,2025-02-06 15:20:00,394.3,Final Expiry Exit,43.89999999999998
PE,77800.0,-0.39762583121538286,2025-02-06 10:15:00,2025-02-11,404.25,2025-02-06 15:20:00,366.35,Final Expiry Exit,37.89999999999998
CE,78500.0,0.30228303392262407,2025-02-07 10:15:00,2025-02-11,330.25,2025-02-07 15:20:00,190.65,Final Expiry Exit,139.6
PE,77900.0,-0.5117432638318651,2025-02-07 10:15:00,2025-02-11,332.0,2025-02-07 15:20:00,356.3,Final Expiry Exit,-24.30000000000001
CE,78900.0,0.209460229909241,2025-02-07 10:25:00,2025-02-11,132.55,2025-02-07 15:20:00,107.1,Final Expiry Exit,25.450000000000017
CE,77500.0,0.396692348944832,2025-02-10 10:15:00,2025-02-11,294.3,2025-02-10 15:20:00,281.0,Final Expiry Exit,13.300000000000011
PE,77000.0,-0.3896632138344943,2025-02-10 10:15:00,2025-02-11,217.35,2025-02-10 15:20:00,153.15,Final Expiry Exit,64.19999999999999
PE,76900.0,-0.7718253119361188,2025-02-11 10:15:00,2025-02-11,133.95,2025-02-11 13:05:00,415.2,Exit Max Delta Leg,-281.25
CE,77100.0,0.028055974282157017,2025-02-11 10:15:00,2025-02-11,129.25,2025-02-11 14:05:00,5.6,Exit for Delta Adjustment,123.65
CE,76000.0,0.8378093348913656,2025-02-11 14:05:00,2025-02-11,176.2,2025-02-11 14:55:00,6.25,Exit Max Delta Leg,169.95
CE,77100.0,0.042104877502654896,2025-02-11 12:20:00,2025-02-11,31.75,2025-02-11 15:20:00,0.15,Final Expiry Exit,31.6
PE,76200.0,-0.13667935242415197,2025-02-11 13:05:00,2025-02-11,58.2,2025-02-11 15:20:00,0.25,Final Expiry Exit,57.95
CE,76900.0,0.09457447492149706,2025-02-11 14:55:00,2025-02-11,14.75,2025-02-11 15:20:00,0.2,Final Expiry Exit,14.55
