type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,77100.0,0.4880793550088639,2025-02-03 09:30:00,2025-02-04,284.55,2025-02-03 15:20:00,359.4,Final Expiry Exit,-74.84999999999997
PE,77100.0,-0.5127846383041376,2025-02-03 09:30:00,2025-02-04,294.9,2025-02-03 15:20:00,198.25,Final Expiry Exit,96.64999999999998
CE,77700.0,0.5115087973832366,2025-02-04 09:30:00,2025-02-04,295.05,2025-02-04 15:20:00,883.65,Final Expiry Exit,-588.5999999999999
PE,77700.0,-0.48887454810905107,2025-02-04 09:30:00,2025-02-04,292.6,2025-02-04 15:20:00,0.3,Final Expiry Exit,292.3
CE,78600.0,0.5111825639181273,2025-02-05 09:30:00,2025-02-11,569.25,2025-02-05 15:20:00,471.9,Final Expiry Exit,97.35000000000002
PE,78600.0,-0.4893200250625164,2025-02-05 09:30:00,2025-02-11,635.25,2025-02-05 15:20:00,662.0,Final Expiry Exit,-26.75
CE,78400.0,0.49097374587630427,2025-02-06 09:30:00,2025-02-11,579.05,2025-02-06 15:20:00,435.9,Final Expiry Exit,143.14999999999998
PE,78400.0,-0.5102216050647668,2025-02-06 09:30:00,2025-02-11,587.05,2025-02-06 15:20:00,636.8,Final Expiry Exit,-49.75
CE,78100.0,0.4978603499546219,2025-02-07 09:30:00,2025-02-11,563.85,2025-02-07 15:20:00,324.35,Final Expiry Exit,239.5
PE,78100.0,-0.5025743255175203,2025-02-07 09:30:00,2025-02-11,559.3,2025-02-07 15:20:00,462.65,Final Expiry Exit,96.64999999999998
CE,77600.0,0.49952227165713914,2025-02-10 09:30:00,2025-02-11,352.45,2025-02-10 15:20:00,240.05,Final Expiry Exit,112.39999999999998
PE,77600.0,-0.5011896526787443,2025-02-10 09:30:00,2025-02-11,312.4,2025-02-10 15:20:00,411.7,Final Expiry Exit,-99.30000000000001
PE,77100.0,-0.9205224404088559,2025-02-11 09:30:00,2025-02-11,235.3,2025-02-11 13:10:00,607.45,Exit Max Delta Leg,-372.15000000000003
CE,77100.0,0.11496489314645231,2025-02-11 09:30:00,2025-02-11,302.4,2025-02-11 15:20:00,0.15,Final Expiry Exit,302.25
PE,75900.0,-0.09551311631164283,2025-02-11 09:30:00,2025-02-11,18.0,2025-02-11 15:20:00,0.1,Final Expiry Exit,17.9
CE,76100.0,0.4928623533803111,2025-02-12 09:30:00,2025-02-18,612.0,2025-02-12 15:20:00,681.8,Final Expiry Exit,-69.79999999999995
PE,76100.0,-0.5099302778474183,2025-02-12 09:30:00,2025-02-18,556.55,2025-02-12 15:20:00,451.75,Final Expiry Exit,104.79999999999995
CE,76300.0,0.4765686039643684,2025-02-13 09:30:00,2025-02-18,550.5,2025-02-13 15:20:00,492.3,Final Expiry Exit,58.19999999999999
PE,76300.0,-0.5259634444587691,2025-02-13 09:30:00,2025-02-18,608.6,2025-02-13 15:20:00,491.1,Final Expiry Exit,117.5
PE,76300.0,-0.7514350117890893,2025-02-14 09:30:00,2025-02-18,474.9,2025-02-14 12:10:00,853.5,Exit Max Delta Leg,-378.6
CE,76300.0,0.28162293105070635,2025-02-14 09:30:00,2025-02-18,491.45,2025-02-14 15:20:00,295.7,Final Expiry Exit,195.75
CE,78200.0,0.023685155092594147,2025-02-14 09:30:00,2025-02-18,28.0,2025-02-14 15:20:00,9.5,Final Expiry Exit,18.5
PE,75000.0,-0.3053080861433005,2025-02-14 12:10:00,2025-02-18,208.7,2025-02-14 15:20:00,109.45,Final Expiry Exit,99.24999999999999
CE,75700.0,0.4493142288262659,2025-02-17 09:30:00,2025-02-18,437.65,2025-02-17 15:20:00,557.7,Final Expiry Exit,-120.05000000000007
PE,75600.0,-0.5262206931934671,2025-02-17 09:30:00,2025-02-18,343.05,2025-02-17 15:20:00,180.7,Final Expiry Exit,162.35000000000002
CE,77200.0,0.07690646436720117,2025-02-17 09:35:00,2025-02-18,38.35,2025-02-17 15:20:00,42.15,Final Expiry Exit,-3.799999999999997
CE,75900.0,0.4938641692760093,2025-02-18 09:30:00,2025-02-18,315.0,2025-02-18 15:20:00,90.4,Final Expiry Exit,224.6
PE,75900.0,-0.5068554543680496,2025-02-18 09:30:00,2025-02-18,310.6,2025-02-18 15:20:00,0.5,Final Expiry Exit,310.1
CE,75800.0,0.49134558669738215,2025-02-19 09:30:00,2025-02-25,596.75,2025-02-19 15:20:00,701.3,Final Expiry Exit,-104.54999999999995
PE,75800.0,-0.5102938308196538,2025-02-19 09:30:00,2025-02-25,590.4,2025-02-19 15:20:00,437.7,Final Expiry Exit,152.7
CE,75700.0,0.49051880261890557,2025-02-20 09:30:00,2025-02-25,562.9,2025-02-20 15:20:00,551.05,Final Expiry Exit,11.850000000000023
PE,75700.0,-0.5124895770993284,2025-02-20 09:30:00,2025-02-25,522.4,2025-02-20 15:20:00,384.0,Final Expiry Exit,138.39999999999998
CE,75700.0,0.5150709280898211,2025-02-21 09:30:00,2025-02-25,462.4,2025-02-21 15:20:00,249.65,Final Expiry Exit,212.74999999999997
PE,75700.0,-0.48380487175433484,2025-02-21 09:30:00,2025-02-25,381.35,2025-02-21 15:20:00,519.25,Final Expiry Exit,-137.89999999999998
CE,74800.0,0.4750667390312754,2025-02-24 09:30:00,2025-02-25,329.45,2025-02-24 15:20:00,175.4,Final Expiry Exit,154.04999999999998
PE,74800.0,-0.5347811024578134,2025-02-24 09:30:00,2025-02-25,300.55,2025-02-24 15:20:00,302.3,Final Expiry Exit,-1.75
CE,76200.0,0.05971436342653802,2025-02-24 09:30:00,2025-02-25,23.15,2025-02-24 15:20:00,12.15,Final Expiry Exit,10.999999999999998
PE,73900.0,-0.07326269486314774,2025-02-25 09:30:00,2025-02-25,25.85,2025-02-25 09:40:00,18.9,Exit for Delta Adjustment,6.950000000000003
CE,74500.0,0.6786704198929501,2025-02-25 09:30:00,2025-02-25,181.0,2025-02-25 15:20:00,112.75,Final Expiry Exit,68.25
PE,74500.0,-0.28918123725948874,2025-02-25 09:30:00,2025-02-25,107.4,2025-02-25 15:20:00,0.45,Final Expiry Exit,106.95
