type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,77200.0,0.5111028750037473,2025-02-03 09:50:00,2025-02-04,139.9,2025-02-03 13:10:00,355.7,Exit for Delta Adjustment,-215.79999999999998
CE,77400.0,0.41281165631448963,2025-02-03 09:30:00,2025-02-04,147.1,2025-02-03 15:20:00,174.8,Final Expiry Exit,-27.700000000000017
PE,76800.0,-0.280061322929143,2025-02-03 09:30:00,2025-02-04,190.9,2025-02-03 15:20:00,137.75,Final Expiry Exit,53.150000000000006
PE,76300.0,-0.13275033338534664,2025-02-03 13:10:00,2025-02-04,61.4,2025-02-03 15:20:00,67.25,Final Expiry Exit,-5.850000000000001
PE,77400.0,-0.16835977081306697,2025-02-04 09:30:00,2025-02-04,171.65,2025-02-04 13:35:00,86.4,Exit for Delta Adjustment,85.25
CE,78000.0,0.8987357923740166,2025-02-04 09:30:00,2025-02-04,180.05,2025-02-04 14:55:00,517.0,Exit Max Delta Leg,-336.95
PE,77500.0,-0.022030010220623765,2025-02-04 12:50:00,2025-02-04,163.4,2025-02-04 15:20:00,0.2,Final Expiry Exit,163.20000000000002
PE,78200.0,-0.125184971079981,2025-02-04 13:35:00,2025-02-04,268.65,2025-02-04 15:20:00,0.35,Final Expiry Exit,268.29999999999995
CE,78700.0,0.14721498130060476,2025-02-04 14:55:00,2025-02-04,15.05,2025-02-04 15:20:00,0.3,Final Expiry Exit,14.75
CE,79200.0,0.345378584950906,2025-02-05 09:30:00,2025-02-11,321.9,2025-02-05 15:20:00,258.15,Final Expiry Exit,63.75
PE,78000.0,-0.34644821982269325,2025-02-05 09:30:00,2025-02-11,383.0,2025-02-05 15:20:00,386.1,Final Expiry Exit,-3.1000000000000227
CE,78900.0,0.3621720340893524,2025-02-06 09:30:00,2025-02-11,365.0,2025-02-06 15:20:00,252.2,Final Expiry Exit,112.80000000000001
PE,77800.0,-0.3477225585338989,2025-02-06 09:30:00,2025-02-11,344.65,2025-02-06 15:20:00,366.35,Final Expiry Exit,-21.700000000000045
CE,78600.0,0.20313874692530443,2025-02-07 09:30:00,2025-02-11,345.6,2025-02-07 15:20:00,167.6,Final Expiry Exit,178.00000000000003
PE,77600.0,-0.4936375710783264,2025-02-07 09:30:00,2025-02-11,358.0,2025-02-07 15:20:00,234.15,Final Expiry Exit,123.85
CE,78300.0,0.290498824153022,2025-02-07 14:10:00,2025-02-11,194.3,2025-02-07 15:20:00,248.65,Final Expiry Exit,-54.349999999999994
CE,77900.0,0.27771523395839937,2025-02-10 09:30:00,2025-02-11,229.65,2025-02-10 15:20:00,148.35,Final Expiry Exit,81.30000000000001
PE,77300.0,-0.49280275267240703,2025-02-10 09:30:00,2025-02-11,184.7,2025-02-10 15:20:00,255.9,Final Expiry Exit,-71.20000000000002
CE,78100.0,0.21508751871400766,2025-02-10 10:10:00,2025-02-11,124.6,2025-02-10 15:20:00,105.25,Final Expiry Exit,19.349999999999994
PE,76900.0,-0.7718253119361188,2025-02-11 09:30:00,2025-02-11,164.45,2025-02-11 13:05:00,415.2,Exit Max Delta Leg,-250.75
CE,77400.0,0.016945752937964197,2025-02-11 09:30:00,2025-02-11,177.65,2025-02-11 14:05:00,3.7,Exit for Delta Adjustment,173.95000000000002
CE,76000.0,0.8378093348913656,2025-02-11 14:05:00,2025-02-11,176.2,2025-02-11 14:55:00,2.95,Exit Max Delta Leg,173.25
CE,77000.0,0.060334785061795806,2025-02-11 12:20:00,2025-02-11,53.4,2025-02-11 15:20:00,0.2,Final Expiry Exit,53.199999999999996
PE,76200.0,-0.13667935242415197,2025-02-11 13:05:00,2025-02-11,58.2,2025-02-11 15:20:00,0.25,Final Expiry Exit,57.95
CE,77000.0,0.07634456736235616,2025-02-11 14:55:00,2025-02-11,8.9,2025-02-11 15:20:00,0.2,Final Expiry Exit,8.700000000000001
CE,76600.0,0.4557108371601951,2025-02-12 10:05:00,2025-02-18,240.4,2025-02-12 13:15:00,535.4,Exit for Delta Adjustment,-295.0
CE,76700.0,0.4300630670600028,2025-02-12 09:30:00,2025-02-18,341.15,2025-02-12 15:20:00,378.7,Final Expiry Exit,-37.55000000000001
PE,75500.0,-0.2637488183907549,2025-02-12 09:30:00,2025-02-18,327.85,2025-02-12 15:20:00,262.55,Final Expiry Exit,65.30000000000001
PE,74900.0,-0.16631424866924788,2025-02-12 13:15:00,2025-02-18,132.7,2025-02-12 15:20:00,144.6,Final Expiry Exit,-11.900000000000006
CE,76800.0,0.35316827434287607,2025-02-13 09:30:00,2025-02-18,335.95,2025-02-13 15:20:00,279.1,Final Expiry Exit,56.849999999999966
PE,75700.0,-0.3537155002395699,2025-02-13 09:30:00,2025-02-18,363.45,2025-02-13 15:20:00,268.1,Final Expiry Exit,95.34999999999997
CE,76800.0,0.21240390345983368,2025-02-14 09:30:00,2025-02-18,271.95,2025-02-14 15:20:00,144.7,Final Expiry Exit,127.25
PE,75800.0,-0.4935168395865654,2025-02-14 09:30:00,2025-02-18,284.35,2025-02-14 15:20:00,307.35,Final Expiry Exit,-23.0
CE,76500.0,0.2811129361267317,2025-02-14 10:50:00,2025-02-18,219.15,2025-02-14 15:20:00,223.85,Final Expiry Exit,-4.699999999999989
CE,76100.0,0.3456329705131076,2025-02-17 09:30:00,2025-02-18,258.55,2025-02-17 15:20:00,314.8,Final Expiry Exit,-56.25
PE,75300.0,-0.3581253581617918,2025-02-17 09:30:00,2025-02-18,235.7,2025-02-17 15:20:00,117.0,Final Expiry Exit,118.69999999999999
CE,75900.0,0.5923925948016444,2025-02-18 10:35:00,2025-02-18,128.15,2025-02-18 13:45:00,167.65,Exit for Delta Adjustment,-39.5
CE,76200.0,0.27369766972007503,2025-02-18 09:30:00,2025-02-18,197.05,2025-02-18 15:20:00,0.15,Final Expiry Exit,196.9
