type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,76000.0,-0.09228321776745296,2025-02-03 10:25:00,2025-02-04,49.5,2025-02-03 13:10:00,40.2,Exit for Delta Adjustment,9.299999999999997
CE,76900.0,0.6268905293529687,2025-02-03 10:15:00,2025-02-04,306.25,2025-02-03 15:20:00,515.95,Final Expiry Exit,-209.70000000000005
PE,76800.0,-0.280061322929143,2025-02-03 10:15:00,2025-02-04,200.05,2025-02-03 15:20:00,137.75,Final Expiry Exit,62.30000000000001
PE,77000.0,-0.34682920642382575,2025-02-03 13:10:00,2025-02-04,166.35,2025-02-03 15:20:00,175.8,Final Expiry Exit,-9.450000000000017
CE,77900.0,0.5362046931329605,2025-02-04 10:15:00,2025-02-04,312.05,2025-02-04 11:50:00,455.9,Exit for Delta Adjustment,-143.84999999999997
PE,77600.0,-0.33420897878445577,2025-02-04 10:15:00,2025-02-04,363.35,2025-02-04 15:20:00,0.3,Final Expiry Exit,363.05
CE,78300.0,0.3743949825729186,2025-02-04 10:40:00,2025-02-04,130.75,2025-02-04 15:20:00,279.85,Final Expiry Exit,-149.10000000000002
CE,78800.0,0.4145958254564224,2025-02-05 10:15:00,2025-02-11,480.0,2025-02-05 15:20:00,388.3,Final Expiry Exit,91.69999999999999
PE,78400.0,-0.4771549765700705,2025-02-05 10:15:00,2025-02-11,530.15,2025-02-05 15:20:00,557.75,Final Expiry Exit,-27.600000000000023
CE,79400.0,0.06255915111364813,2025-02-05 11:10:00,2025-02-11,238.25,2025-02-05 15:20:00,208.65,Final Expiry Exit,29.599999999999994
CE,78400.0,0.3970218478999398,2025-02-06 10:15:00,2025-02-11,481.85,2025-02-06 15:20:00,435.9,Final Expiry Exit,45.950000000000045
PE,78000.0,-0.4967165820806637,2025-02-06 10:15:00,2025-02-11,483.35,2025-02-06 15:20:00,440.0,Final Expiry Exit,43.35000000000002
CE,79400.0,0.09969473418072394,2025-02-06 11:20:00,2025-02-11,136.25,2025-02-06 15:20:00,135.45,Final Expiry Exit,0.8000000000000114
CE,78300.0,0.3903107046842583,2025-02-07 10:15:00,2025-02-11,419.75,2025-02-07 15:20:00,248.65,Final Expiry Exit,171.1
PE,78000.0,-0.5146660264356235,2025-02-07 10:15:00,2025-02-11,368.1,2025-02-07 15:20:00,402.95,Final Expiry Exit,-34.849999999999966
