DateTime,CE pnl,PE pnl,PnL Combined
2021-06-10 13:00:00,0.0,0.0,0.0
2021-06-10 13:01:00,26.25,-90.0,-63.75
2021-06-10 13:02:00,-236.25,296.25,60.0
2021-06-10 13:03:00,-435.0,562.5,127.5
2021-06-10 13:04:00,-307.5,420.0,112.5
2021-06-10 13:05:00,-348.75,453.75,105.0
2021-06-10 13:06:00,-506.25,566.25,60.0
2021-06-10 13:07:00,-348.75,427.5,78.75
2021-06-10 13:08:00,-416.25,495.0,78.75
2021-06-10 13:09:00,-337.5,442.5,105.0
2021-06-10 13:10:00,-416.25,562.5,146.25
2021-06-10 13:11:00,-371.25,525.0,153.75
2021-06-10 13:12:00,-217.5,420.0,202.5
2021-06-10 13:13:00,-360.0,547.5,187.5
2021-06-10 13:14:00,-273.75,465.0,191.25
2021-06-10 13:15:00,-210.0,382.5,172.5
2021-06-10 13:16:00,-348.75,498.75,150.0
2021-06-10 13:17:00,-228.75,371.25,142.5
2021-06-10 13:18:00,-382.5,543.75,161.25
2021-06-10 13:19:00,-405.0,510.0,105.0
2021-06-10 13:20:00,-1481.25,1278.75,-202.5
2021-06-10 13:21:00,-1233.75,1121.25,-112.5
2021-06-10 13:22:00,-1046.25,1083.75,37.5
2021-06-10 13:23:00,-1020.0,1110.0,90.0
2021-06-10 13:24:00,-1095.0,1143.75,48.75
2021-06-10 13:25:00,-1271.25,1267.5,-3.75
2021-06-10 13:26:00,-1256.25,1233.75,-22.5
2021-06-10 13:27:00,-1230.0,1260.0,30.0
2021-06-10 13:28:00,-1035.0,1155.0,120.0
2021-06-10 13:29:00,-1147.5,1226.25,78.75
2021-06-10 13:30:00,-1057.5,1188.75,131.25
2021-06-10 13:31:00,-1147.5,1233.75,86.25
2021-06-10 13:32:00,-960.0,1185.0,225.0
2021-06-10 13:33:00,-1087.5,1233.75,146.25
2021-06-10 13:34:00,-1147.5,1245.0,97.5
2021-06-10 13:35:00,-1001.25,1207.5,206.25
2021-06-10 13:36:00,-851.25,1151.25,300.0
2021-06-10 13:37:00,-1038.75,1211.25,172.5
2021-06-10 13:38:00,-1113.75,1282.5,168.75
2021-06-10 13:39:00,-903.75,1200.0,296.25
2021-06-10 13:40:00,-963.75,1203.75,240.0
2021-06-10 13:41:00,-1076.25,1275.0,198.75
2021-06-10 13:42:00,-798.75,1125.0,326.25
2021-06-10 13:43:00,-288.75,1068.75,780.0
2021-06-10 13:44:00,-356.25,960.0,603.75
2021-06-10 13:45:00,-266.25,945.0,678.75
2021-06-10 13:46:00,-723.75,1181.25,457.5
2021-06-10 13:47:00,-603.75,1143.75,540.0
2021-06-10 13:48:00,-675.0,1211.25,536.25
2021-06-10 13:49:00,-1672.5,1605.0,-67.5
2021-06-10 13:50:00,-1113.75,1361.25,247.5
2021-06-10 13:51:00,-1278.75,1477.5,198.75
2021-06-10 13:52:00,-911.25,1391.25,480.0
2021-06-10 13:53:00,-956.25,1406.25,450.0
2021-06-10 13:54:00,-986.25,1406.25,420.0
2021-06-10 13:55:00,-1046.25,1413.75,367.5
