DateTime,CE pnl,PE pnl,PnL Combined
2021-06-10 11:45:00,0.0,0.0,0.0
2021-06-10 11:46:00,-52.5,56.25,3.75
2021-06-10 11:47:00,-7.5,-22.5,-30.0
2021-06-10 11:48:00,18.75,-63.75,-45.0
2021-06-10 11:49:00,52.5,-112.5,-60.0
2021-06-10 11:50:00,33.75,-86.25,-52.5
2021-06-10 11:51:00,22.5,-78.75,-56.25
2021-06-10 11:52:00,37.5,-63.75,-26.25
2021-06-10 11:53:00,48.75,-56.25,-7.5
2021-06-10 11:54:00,-52.5,146.25,93.75
2021-06-10 11:55:00,-48.75,120.0,71.25
2021-06-10 11:56:00,-52.5,93.75,41.25
2021-06-10 11:57:00,-71.25,90.0,18.75
2021-06-10 11:58:00,-105.0,123.75,18.75
2021-06-10 11:59:00,-183.75,225.0,41.25
2021-06-10 12:00:00,-195.0,240.0,45.0
2021-06-10 12:01:00,-967.5,618.75,-348.75
2021-06-10 12:02:00,-491.25,446.25,-45.0
2021-06-10 12:03:00,-525.0,483.75,-41.25
2021-06-10 12:04:00,-528.75,517.5,-11.25
2021-06-10 12:05:00,-363.75,446.25,82.5
2021-06-10 12:06:00,-408.75,510.0,101.25
2021-06-10 12:07:00,-581.25,633.75,52.5
2021-06-10 12:08:00,-547.5,600.0,52.5
2021-06-10 12:09:00,-566.25,607.5,41.25
2021-06-10 12:10:00,-547.5,603.75,56.25
2021-06-10 12:11:00,-525.0,596.25,71.25
2021-06-10 12:12:00,-483.75,603.75,120.0
2021-06-10 12:13:00,-393.75,528.75,135.0
2021-06-10 12:14:00,-341.25,498.75,157.5
2021-06-10 12:15:00,-367.5,491.25,123.75
2021-06-10 12:16:00,-431.25,543.75,112.5
2021-06-10 12:17:00,-315.0,480.0,165.0
2021-06-10 12:18:00,-303.75,423.75,120.0
2021-06-10 12:19:00,-397.5,480.0,82.5
2021-06-10 12:20:00,-435.0,543.75,108.75
2021-06-10 12:21:00,-352.5,457.5,105.0
2021-06-10 12:22:00,-337.5,416.25,78.75
2021-06-10 12:23:00,-326.25,423.75,97.5
2021-06-10 12:24:00,-322.5,453.75,131.25
2021-06-10 12:25:00,-345.0,476.25,131.25
2021-06-10 12:26:00,-307.5,408.75,101.25
2021-06-10 12:27:00,-341.25,461.25,120.0
2021-06-10 12:28:00,-300.0,423.75,123.75
2021-06-10 12:29:00,-90.0,213.75,123.75
2021-06-10 12:30:00,-22.5,180.0,157.5
2021-06-10 12:31:00,-157.5,352.5,195.0
2021-06-10 12:32:00,-127.5,228.75,101.25
2021-06-10 12:33:00,-63.75,183.75,120.0
2021-06-10 12:34:00,-71.25,217.5,146.25
2021-06-10 12:35:00,-116.25,318.75,202.5
2021-06-10 12:36:00,-153.75,393.75,240.0
2021-06-10 12:37:00,-266.25,491.25,225.0
2021-06-10 12:38:00,-228.75,476.25,247.5
2021-06-10 12:39:00,-172.5,461.25,288.75
2021-06-10 12:40:00,-176.25,416.25,240.0
2021-06-10 12:41:00,-161.25,408.75,247.5
2021-06-10 12:42:00,75.0,60.0,135.0
2021-06-10 12:43:00,168.75,-210.0,-41.25
2021-06-10 12:44:00,240.0,-446.25,-206.25
2021-06-10 12:45:00,146.25,-191.25,-45.0
2021-06-10 12:46:00,273.75,-296.25,-22.5
2021-06-10 12:47:00,101.25,30.0,131.25
2021-06-10 12:48:00,71.25,-33.75,37.5
2021-06-10 12:49:00,138.75,-82.5,56.25
2021-06-10 12:50:00,86.25,93.75,180.0
2021-06-10 12:51:00,26.25,172.5,198.75
2021-06-10 12:52:00,-63.75,262.5,198.75
2021-06-10 12:53:00,-48.75,270.0,221.25
2021-06-10 12:54:00,71.25,52.5,123.75
2021-06-10 12:55:00,183.75,-131.25,52.5
2021-06-10 12:56:00,101.25,52.5,153.75
2021-06-10 12:57:00,131.25,33.75,165.0
2021-06-10 12:58:00,93.75,86.25,180.0
2021-06-10 12:59:00,176.25,-90.0,86.25
2021-06-10 13:00:00,288.75,-217.5,71.25
2021-06-10 13:01:00,236.25,-307.5,-71.25
2021-06-10 13:02:00,56.25,78.75,135.0
2021-06-10 13:03:00,-41.25,345.0,303.75
2021-06-10 13:04:00,41.25,202.5,243.75
2021-06-10 13:05:00,11.25,236.25,247.5
2021-06-10 13:06:00,-116.25,348.75,232.5
2021-06-10 13:07:00,18.75,210.0,228.75
2021-06-10 13:08:00,-48.75,277.5,228.75
2021-06-10 13:09:00,11.25,225.0,236.25
2021-06-10 13:10:00,-56.25,345.0,288.75
2021-06-10 13:11:00,-18.75,307.5,288.75
2021-06-10 13:12:00,138.75,202.5,341.25
2021-06-10 13:13:00,33.75,330.0,363.75
2021-06-10 13:14:00,101.25,247.5,348.75
2021-06-10 13:15:00,123.75,165.0,288.75
2021-06-10 13:16:00,41.25,281.25,322.5
2021-06-10 13:17:00,138.75,153.75,292.5
2021-06-10 13:18:00,18.75,326.25,345.0
2021-06-10 13:19:00,18.75,292.5,311.25
2021-06-10 13:20:00,-978.75,1061.25,82.5
2021-06-10 13:21:00,-663.75,903.75,240.0
2021-06-10 13:22:00,-498.75,866.25,367.5
2021-06-10 13:23:00,-453.75,892.5,438.75
2021-06-10 13:24:00,-566.25,926.25,360.0
2021-06-10 13:25:00,-753.75,1050.0,296.25
2021-06-10 13:26:00,-738.75,1016.25,277.5
2021-06-10 13:27:00,-716.25,1042.5,326.25
2021-06-10 13:28:00,-468.75,937.5,468.75
