Date,Daily PnL,File Path,File Name
2023-08-11,2215.325,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-08-18,2273.151,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-08-25,2204.358,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-09-15,2187.409,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-09-22,2859.387,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-09-29,-1474.401,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-10-06,2379.83,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-10-13,198.394,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-10-27,3206.343,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-11-03,2527.386,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-11-10,473.566,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-11-17,614.143,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-11-24,1556.308,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-12-01,1410.746,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
2023-12-08,3268.157,"SENSEX_candle_5T_range_[66, 66]_delta_0,3_time_10,15.csv",daily_pnl_from_threshold.csv
