Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2023-08-18,-2324.8597449999997,-1624.5,1280.88,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-08-25,1334.927141,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-09-15,16.799999999999997,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-09-22,24.799999999999997,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-09-29,16.799999999999997,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-10-06,-26.200000000000003,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-10-13,5.8500000000000005,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-10-27,-7.1,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-11-03,8.8,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-11-10,-43.231333,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-11-17,27.798,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-11-24,-5.1,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-12-01,-7.1,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-12-08,9.8,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-12-15,-26.200000000000003,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-12-22,42.715441,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2023-12-29,26.799999999999997,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-01-05,-28.200000000000003,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-01-12,-16.150000000000002,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-01-19,13.799999999999999,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-01-25,-25.200000000000003,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-02-02,92.415891,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-02-09,-37.2023,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
2024-02-16,-41.219314999999995,1280.88,2561.75,10247.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_13,00.csv",initial_sl_-1624_initial_target_2561_final_target_10247.csv
