Date,Daily PnL,File Path,File Name
2023-08-11,2628.083,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-08-18,2648.023,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-08-25,2659.987,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-09-15,2626.089,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-09-22,-2906.685,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-09-29,747.741,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-10-06,2619.11,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-10-13,-754.247,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-10-27,2766.666,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-11-03,2627.086,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-11-10,481.542,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-11-17,2616.119,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-11-24,2138.556,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-12-01,788.618,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-12-08,2602.161,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-12-15,-7919.679,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-12-22,1092.703,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2023-12-29,2601.164,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-01-05,2810.534,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-01-12,-354.05,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-01-19,2731.771,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-01-25,2622.101,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-02-02,-6251.69,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-02-09,2791.591,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-02-16,2587.206,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-02-23,2587.206,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-03-01,974.06,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-03-07,2652.011,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-03-15,2691.891,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-03-22,2643.038,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-03-28,-6254.699,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-04-05,2805.549,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-04-12,-1708.1,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-04-19,2620.107,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-04-26,-600.788,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-05-03,-8382.062,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-05-10,2588.203,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-05-17,2626.089,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-05-24,2624.095,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-06-07,-368.092,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-06-14,2589.2,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-06-21,-2056.141,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-06-28,2761.681,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-07-05,2612.131,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-07-12,-5618.797,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-07-19,2604.155,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-07-26,-1802.382,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
2024-08-02,2669.957,"SENSEX_candle_5T_range_[70, 88]_delta_0,35_time_09,30.csv",pnl_threshold_2597.00.csv
