Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,31M Monthly PnL,11M Monthly PnL,Daily 3M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly11_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly11_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,1_lots_1_exit_full_Monday.csv",39572.15625,1478.1312499999985,8.261884924481793,989.30390625,847.0832031250001,870.3546875000003,989.30390625,45000,87.938125,85.14145294944491,2022-05-09,49,2022-04-04,163,97,66,59.50920245398773,40.49079754601227,3001.44375,-856.9687499999997,145.96874999999994,458.475,-225.21249999999992,588.1468252907329,515.4535904840557,181.69122807966247,1413.1499999999996,25.960289840762094,2024-01-01,84,2023-11-06,4.7019546033088115,0.018824071180555558,0.03284736111111108,0.6451734379285996,0.03858875384593213,0.12965866602339904,1.0,2.671414017094367
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Monday.csv",47068.543750000004,2619.706250000003,6.806656136169183,1176.71359375,1286.183984375,2384.1203124999997,1176.71359375,45000,104.59676388888889,98.84257475863787,2024-06-03,77,2024-04-29,163,109,54,66.87116564417178,33.12883435582822,2626.48125,-1780.6062499999998,398.65625,622.0500000000001,-509.23750000000007,724.8663612285997,441.4254030520002,367.32599746819363,2619.7062499999993,21.834854356338724,2024-06-03,77,2024-04-29,2.835937562083939,0.028581866319444444,0.05821569444444451,1.0,0.13420318039467688,0.3670244843806538,0.594042548199326,2.643351609994976
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_Monday.csv",37415.59375,1168.3500000000022,4.116264613613566,935.3898437499996,861.593359375,918.3859375,935.3898437499996,45000,83.14576388888885,81.04165245238349,2023-12-11,63,2023-11-06,163,97,66,59.50920245398773,40.49079754601227,2626.48125,-889.7937499999997,160.5374999999999,463.03125,-217.80312499999997,564.1236303490874,473.89957571339573,185.22371430218746,1168.3500000000004,24.577988201156227,2023-12-11,63,2023-11-06,4.321206098071145,0.01914651909722222,0.025963333333333383,0.6568987389919446,0.012642533427385003,0.12965866602339904,0.9171670517747584,2.626252590351018
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_Monday.csv",49484.79375,2638.57499999999,7.492905051035684,1237.1198437500002,1185.9472656250002,2241.5796874999996,1237.1198437500002,45000,109.96620833333336,103.87547014158172,2024-01-15,112,2023-10-16,163,106,57,65.03067484662577,34.969325153374236,3001.44375,-1700.7937499999998,416.3374999999999,650.2,-497.53125,768.2170900806658,492.51289438607984,363.4453435990273,2638.574999999998,56.08410782891482,2024-01-15,112,2023-10-16,3.032422517334322,0.026354383680555562,0.05863499999999977,0.9190011682372057,0.13578356250793303,0.3076830297913402,0.6367884234986516,2.5738475441235944
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,3_lots_1_exit_full_Monday.csv",34101.11875,1278.0187499999993,6.277768772242643,852.5279687500002,810.0957031250001,771.8265624999999,852.5279687500002,45000,75.78026388888891,73.68750795970494,2023-01-30,70,2023-01-02,163,98,65,60.122699386503065,39.877300613496935,2245.20625,-898.3562500000004,219.89375000000015,452.2750000000001,-243.8375000000001,522.1603723274966,397.0832146176886,196.4923858474098,1218.85,30.789877118998636,2023-12-11,84,2023-11-06,3.651683324295381,0.018002126736111113,0.02840041666666665,0.6152847471655016,0.021828013699436682,0.14943915088650347,0.7715104188717075,2.4396867277810244
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_Monday.csv",43146.006250000006,2258.8187499999985,8.249919763183827,1078.65015625,944.8167968749999,1410.9921875,1078.65015625,45000,95.88001388888888,91.29725920201933,2023-01-30,112,2023-01-02,163,98,65,60.122699386503065,39.877300613496935,3001.44375,-1366.55625,360.33125,574.3781250000001,-361.64375000000007,686.8036540723347,478.21217598777537,287.5157529717934,1631.40625,15.771360140466463,2024-06-03,63,2024-04-08,3.282081578126874,0.020995928819444443,0.05019597222222219,0.7241495558268078,0.10397647486844298,0.14943915088650347,0.6911024806048859,2.3859951370065025
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_1_exit_full_Monday.csv",39616.53125,2820.443750000002,8.64844301731812,990.4132812500005,1121.998046875,2005.3984374999993,990.4132812500005,45000,88.03673611111117,82.84434050238188,2024-06-03,84,2024-04-29,163,112,51,68.71165644171779,31.288343558282207,2245.20625,-2049.2437500000005,375.9875,541.2531250000001,-554.95625,687.2830585144283,378.2018198804882,390.7823152877265,2820.4437500000004,25.76313858924479,2024-06-03,84,2024-04-29,2.188976439786364,0.024933289930555557,0.06267652777777782,0.8673253744214448,0.15101626840845478,0.42636593896996744,0.4532942684035374,2.382786343901511
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Monday.csv",40351.993749999994,2419.59375,9.966398946350044,1008.79984375,1020.3558593749998,1526.3890625,1008.79984375,45000,89.67109722222222,85.09561250722439,2023-01-30,154,2023-01-02,163,100,63,61.34969325153374,38.65030674846626,2626.48125,-1418.31875,352.81875,585.26875,-334.74374999999986,657.3727454856804,431.21142133023056,298.6338736892601,1566.78125,14.39045293891068,2024-06-03,63,2024-04-29,2.9259903873437403,0.022674574652777772,0.05376875,0.7851908178638964,0.11744244024818112,0.1890001206127127,0.6136338030819307,2.3758822410040024
"NIFTY_candle_5T_short_0_long_500_entry_14,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_Monday.csv",34831.05625,2574.6062500000007,11.565241023354693,870.77640625,854.7324218749999,1191.5390624999995,870.77640625,45000,77.40234722222222,73.21354603959544,2023-01-30,182,2023-01-02,163,103,60,63.190184049079754,36.809815950920246,2245.20625,-1469.7562500000004,325.76875,519.7687500000001,-385.53749999999985,611.8338428057872,367.57561272607643,298.6165501635887,1767.5187499999993,18.337289728049463,2024-06-03,63,2024-04-29,2.463950527346611,0.018994053819444443,0.057213472222222235,0.6513545838237813,0.13042575829157493,0.24834157520202632,0.5131156834447954,2.158215296578015
"NIFTY_candle_5T_short_0_long_0,33_entry_14,30_exit_15,00_premium_1st_week_short_sl_2_short_pt_0,2_lots_1_exit_full_Monday.csv",27359.2125,1180.8937499999993,6.662334255293037,683.9803125000003,631.6296875000003,625.7593750000003,683.9803125000003,45000,60.79825000000002,59.24357516359241,2023-03-20,161,2023-01-02,164,96,68,58.53658536585366,41.46341463414634,2223.80625,-981.9499999999998,127.30937500000007,374.13749999999993,-220.91562499999998,490.12378927664554,399.9725202874928,196.57626791169238,1141.293749999999,14.575479491745517,2024-06-03,28,2024-05-13,2.792708999575765,0.014036215277777785,0.02624208333333332,0.47107074100834573,0.013693155123743582,0.09829936075262352,0.5846380482975968,2.0911653145585105
