Filename,Total PnL,Max Drawdown,Max Drawdown Percentage,31M Monthly PnL,11M Monthly PnL,Daily 3M PnL ,min pnl ,Max Investment,ROI % ,ROI with DD,Max Drawdown Date,Time to Recover,Peak Date Before Max Drawdown,Total Trades,No. of Winners,No. of Losers,Win %,Loss %,Max Profit,Max Loss,Median PnL,Median Profit,Median Loss,SD,SD Profit,SD Loss,Last 15 Months Max Drawdown,Last 15 Months Max Drawdown Percentage,Last 15 Months Max Drawdown Date,Last 15 Months Time to Recover,Last 15 Months Peak Date Before Max Drawdown,Sortino Ratio,Dmonthly11_PnL_Ratio,Max_Drawdown_Ratio,Dmonthly11_PnL_Z,Max_Drawdown_Z,Win%_Z,Sortino_Ratio_Z,Final_Z_Score
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_Monday.csv",46551.53125,6187.46875,200.58453465165988,1163.7882812500002,1298.06328125,1892.4328124999997,1163.7882812500002,45000,103.44784722222224,90.94321791405245,2022-03-14,203,2021-11-01,162,100,62,61.72839506172839,38.27160493827161,3058.1437499999997,-2073.55625,527.2875,794.3406250000002,-689.8,939.8209096731063,520.8747278629877,397.6118029214557,3493.6625000000004,72.41314091768791,2024-01-15,154,2023-09-04,2.5874188685822967,0.028845850694444446,0.13749930555555556,0.9688939722031242,0.3826502661457738,0.4818061359698299,1.0,2.8271467740422653
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Monday.csv",43978.06874999999,5937.756249999999,269.8389840858676,1099.45171875,1339.6656249999999,1571.4984375,1099.45171875,45000,97.72904166666666,86.33687855067231,2022-01-24,203,2021-11-01,162,105,57,64.81481481481481,35.18518518518518,2772.7375,-2160.66875,493.934375,742.6374999999998,-685.9250000000002,897.0564387102039,463.0131435507494,423.56169332643475,2494.8875000000007,44.52820507100071,2023-12-04,154,2023-09-04,2.277004115210925,0.02977034722222222,0.13195013888888887,1.0,0.35504847963578934,0.5648761594129039,0.874799359381834,2.8021889594524967
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_1_exit_full_Monday.csv",38708.03125,4601.418750000001,127.81208389248344,967.7007812499999,1022.6140624999997,1139.8203125,967.7007812499999,45000,86.01784722222222,78.03815339455386,2022-03-14,70,2022-02-21,162,108,54,66.66666666666667,33.333333333333336,2463.425,-1718.2374999999993,451.32812500000006,647.065625,-728.6937499999999,832.4049973886431,408.9197175460318,388.2307986075933,3247.249999999998,64.37448116071316,2024-01-15,154,2023-09-04,2.1448601817179824,0.022724756944444438,0.10225375000000002,0.7629408868059762,0.20733740237579573,0.6147181734787486,0.8215012962342767,2.6844638674038315
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,3_lots_1_exit_full_Monday.csv",28509.506250000002,4181.137499999998,624.6447179219026,712.7376562500002,851.9742187499999,1077.0109375000002,712.7376562500002,45000,63.35445833333334,57.968375070625406,2022-01-24,231,2021-07-05,162,90,72,55.55555555555556,44.44444444444444,2463.425,-1491.35625,352.3375,621.16875,-477.8468750000001,753.8414057926324,433.8461229948257,322.7729218155304,2624.9750000000013,24.760951371976127,2024-06-03,84,2024-04-22,1.7899198390011968,0.018932760416666663,0.09291416666666662,0.6353536586719347,0.16088192523048084,0.3156660890836817,0.6783419978867279,2.3106467758700227
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,1_lots_1_exit_full_Monday.csv",38093.943750000006,5931.85,503.3496680031396,952.3485937499997,1135.1460937499999,1794.0265625000002,952.3485937499997,45000,84.65320833333331,74.79395260529513,2022-01-24,329,2021-07-05,162,83,79,51.23456790123457,48.76543209876543,3058.1437499999997,-3498.91875,118.67812499999998,766.9687500000002,-413.2500000000001,885.6600760798351,563.3849903277311,461.13571272074483,2814.893750000001,22.604844967270942,2024-06-03,84,2024-04-15,1.772468649039488,0.025225468749999997,0.1318188888888889,0.8470809658634549,0.35439563666006907,0.199368056263378,0.6713033499519073,2.263672707286982
"NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_Monday.csv",31356.5,4625.63125,276.2550157705156,783.9125000000001,851.2453125000002,1136.0125000000003,783.9125000000001,45000,69.68111111111112,63.18609801059206,2022-01-24,189,2021-11-01,163,103,60,63.190184049079754,36.809815950920246,2610.65625,-2390.65,411.1562500000001,602.7062500000001,-624.58125,807.823273456088,437.2785220228707,445.2822389566833,3053.1437499999997,83.69248639684216,2024-01-15,154,2023-09-04,1.4573060482278202,0.018916562500000005,0.10279180555555556,0.6348086562506757,0.21001371315668566,0.5211497298950158,0.5441877438411983,2.229557551882696
"NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,3_lots_1_exit_full_Monday.csv",25701.225000000002,3448.0125,112.14484781587879,642.5306250000002,661.2921875,538.2343750000002,642.5306250000002,45000,57.11383333333335,53.04908018672593,2022-03-14,63,2022-02-21,163,109,54,66.87116564417178,33.12883435582822,2068.01875,-2158.7875000000004,355.6625,486.26875,-627.9749999999999,697.308099564668,335.53341905176524,399.43826560964334,3081.0125000000007,32.952137508572896,2024-06-03,84,2024-04-29,1.2706109271363388,0.014695381944444443,0.0766225,0.49278090844251393,0.0798464955458146,0.6202221995719094,0.46888736424559596,2.19193287692825
"NIFTY_candle_5T_short_0_long_0,33_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,2_lots_1_exit_full_Monday.csv",29260.75,5089.681250000001,494.7292002065547,731.51875,914.2171875,866.525,731.51875,45000,65.02388888888889,58.41672230645309,2022-01-24,189,2021-11-01,163,106,57,65.03067484662577,34.969325153374236,2343.24375,-2461.35,386.99375,568.3968749999999,-610.06875,769.51914827122,385.9315148334063,472.54107528278684,3069.925000000001,25.698377802588535,2024-06-03,84,2024-04-29,1.2623638053962192,0.0203159375,0.1131040277777778,0.6818926596410229,0.26130713671360917,0.5706859647334628,0.4655610245213893,2.1714895298155343
"NIFTY_candle_5T_short_0_long_0,5_entry_09,30_exit_15,00_premium_1st_week_short_sl_3_short_pt_0,1_lots_1_exit_full_Monday.csv",23400.093750000007,3784.975,316.9431738488752,585.0023437500004,615.9902343750001,1012.6015624999999,585.0023437500004,45000,52.00020833333336,47.96577993531822,2022-01-24,245,2021-09-06,163,105,58,64.41717791411043,35.58282208588957,1984.21875,-2075.625,308.6625,449.7937500000001,-482.44375,611.5570580440136,324.06701112994483,338.08078894264315,2350.0,93.9007000097397,2024-01-15,154,2023-09-04,1.3310497326908004,0.013688671875000002,0.08411055555555555,0.4589086866843584,0.11709239627914035,0.5541738864539802,0.4932643537134981,2.112167587345706
"NIFTY_candle_5T_short_0_long_500_entry_09,30_exit_15,00_premium_1st_week_short_sl_2,5_short_pt_0,2_lots_1_exit_full_Monday.csv",34405.306249999994,7214.7625,734.439100117066,860.1326562499996,1149.5359374999998,1484.7015624999995,860.1326562499996,45000,76.45623611111107,65.89191370926947,2022-01-24,336,2021-07-05,162,88,74,54.32098765432099,45.67901234567901,2772.7375,-3498.91875,382.040625,722.0374999999999,-439.2843749999999,851.6044498952845,500.1950566704728,469.4646228407324,2444.4375,18.040536894053417,2024-06-03,77,2024-04-22,1.544594887389425,0.025545243055555552,0.16032805555555554,0.8578402365999794,0.4962014210560855,0.28243807970645207,0.5793942488901844,2.0822521042873046
