Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2023-08-11,3280.202754,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-08-18,2330.924159,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-08-25,1055.610612,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-09-15,3619.1598230000004,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-09-22,2309.055961,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-09-29,471.13332,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-10-06,2173.8707369999997,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-10-13,844.880704,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-10-27,1102.329035,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-11-03,1294.1727720000001,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-11-10,1032.748405,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-11-17,4020.7394590000004,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-11-24,488.031473,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-12-01,3036.670549,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-12-08,3186.765908,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-12-15,-3489.818167,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-12-22,5225.478367000001,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2023-12-29,4440.211257,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-01-05,844.880704,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-01-12,-456.701032,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-01-19,3463.10041,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-01-25,-3865.059524,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-02-02,-4594.416049,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-02-09,7603.147895,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-02-16,6412.325113,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-02-23,2762.324065,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-03-01,2889.557217,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-03-07,4430.271167,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-03-15,4490.905716,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-03-22,2176.8527639999998,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-03-28,-4812.720002,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-04-05,4127.098422,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-04-12,-14817.479507,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-04-19,-499.959419,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-04-26,587.432373,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-05-03,-4011.936838,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-05-10,1887.596145,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-05-17,7336.7534829999995,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-05-24,3054.562711,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
2024-06-07,-4016.9668829999996,-3639.75,10330.25,11806.0,"SENSEX_candle_5T_range_[50, 66]_delta_0,45_time_10,15.csv",initial_sl_-3639_initial_target_11806_final_target_11806.csv
